Year,Month,Actual Temperature
1871,4,14.252
1871,5,14.923
1871,6,15.645
1871,7,16.023
1871,8,15.87
1871,9,15.081
1871,10,14.285
1871,11,12.982
1871,12,12.419
1872,1,12.139
1872,2,12.42
1872,3,13.088
1872,4,13.952
1872,5,15.017
1872,6,15.598
1872,7,16.059
1872,8,16.018
1872,9,15.284
1872,10,14.331
1872,11,13.096
1872,12,12.325
1873,1,12.277
1873,2,12.742
1873,3,13.174
1873,4,13.852
1873,5,14.931
1873,6,15.655
1873,7,15.998
1873,8,15.907
1873,9,15.098
1873,10,14.291
1873,11,13.18
1873,12,12.583
1874,1,12.371
1874,2,12.557
1874,3,12.813
1874,4,13.952
1874,5,14.981
1874,6,15.536
1874,7,15.903
1874,8,15.872
1874,9,15.3
1874,10,14.215
1874,11,13.098
1874,12,12.5
1875,1,12.123
1875,2,12.461
1875,3,12.995
1875,4,13.935
1875,5,14.922
1875,6,15.578
1875,7,15.945
1875,8,15.796
1875,9,15.191
1875,10,14.342
1875,11,12.949
1875,12,12.35
1876,1,12.209
1876,2,12.554
1876,3,13.157
1876,4,14.039
1876,5,14.67
1876,6,15.516
1876,7,15.991
1876,8,15.73
1876,9,15.099
1876,10,14.258
1876,11,13.027
1876,12,12.228
1877,1,12.391
1877,2,12.731
1877,3,13.494
1877,4,14.189
1877,5,15.144
1877,6,15.787
1877,7,16.288
1877,8,16.273
1877,9,15.61
1877,10,14.699
1877,11,13.724
1877,12,12.726
1878,1,12.578
1878,2,13.238
1878,3,14.016
1878,4,14.622
1878,5,15.145
1878,6,15.958
1878,7,16.296
1878,8,16.122
1878,9,15.437
1878,10,14.464
1878,11,13.527
1878,12,12.68
1879,1,12.454
1879,2,12.585
1879,3,13.366
1879,4,14.016
1879,5,14.941
1879,6,15.655
1879,7,15.945
1879,8,15.793
1879,9,15.146
1879,10,14.424
1879,11,13.226
1879,12,12.317
1880,1,12.191
1880,2,12.316
1880,3,13.17
1880,4,13.976
1880,5,14.978
1880,6,15.552
1880,7,15.9
1880,8,15.858
1880,9,15.075
1880,10,14.197
1880,11,13.334
1880,12,12.572
1881,1,12.494
1881,2,12.633
1881,3,13.38
1881,4,14.313
1881,5,15.14
1881,6,15.52
1881,7,16.025
1881,8,15.914
1881,9,15.165
1881,10,14.272
1881,11,13.13
1881,12,12.595
1882,1,12.672
1882,2,12.834
1882,3,13.343
1882,4,14.041
1882,5,14.956
1882,6,15.523
1882,7,15.824
1882,8,15.857
1882,9,15.265
1882,10,14.172
1882,11,13.074
1882,12,12.241
1883,1,12.18
1883,2,12.391
1883,3,13.354
1883,4,14.007
1883,5,14.98
1883,6,15.744
1883,7,15.909
1883,8,15.71
1883,9,15.094
1883,10,14.234
1883,11,13.015
1883,12,12.533
1884,1,12.34
1884,2,12.625
1884,3,12.953
1884,4,13.776
1884,5,14.634
1884,6,15.354
1884,7,15.63
1884,8,15.586
1884,9,14.935
1884,10,14.051
1884,11,12.91
1884,12,12.359
1885,1,11.904
1885,2,12.347
1885,3,13.074
1885,4,13.801
1885,5,14.673
1885,6,15.297
1885,7,15.83
1885,8,15.627
1885,9,15.037
1885,10,14.195
1885,11,13.113
1885,12,12.638
1886,1,11.95
1886,2,12.19
1886,3,12.911
1886,4,13.927
1886,5,14.892
1886,6,15.408
1886,7,15.91
1886,8,15.631
1886,9,14.985
1886,10,14.068
1886,11,12.956
1886,12,12.409
1887,1,11.645
1887,2,12.116
1887,3,12.978
1887,4,13.949
1887,5,14.749
1887,6,15.389
1887,7,15.837
1887,8,15.519
1887,9,15.076
1887,10,14.099
1887,11,13.101
1887,12,12.385
1888,1,12.229
1888,2,12.302
1888,3,13.0
1888,4,13.949
1888,5,14.864
1888,6,15.554
1888,7,15.943
1888,8,15.794
1888,9,15.175
1888,10,14.434
1888,11,13.356
1888,12,12.691
1889,1,12.456
1889,2,13.049
1889,3,13.493
1889,4,14.388
1889,5,15.061
1889,6,15.677
1889,7,16.026
1889,8,15.773
1889,9,15.116
1889,10,14.225
1889,11,13.024
1889,12,12.474
1890,1,12.13
1890,2,12.39
1890,3,12.887
1890,4,13.908
1890,5,14.713
1890,6,15.396
1890,7,15.745
1890,8,15.589
1890,9,15.01
1890,10,14.237
1890,11,12.848
1890,12,12.437
1891,1,12.098
1891,2,12.23
1891,3,13.225
1891,4,13.958
1891,5,14.95
1891,6,15.513
1891,7,15.852
1891,8,15.773
1891,9,15.203
1891,10,14.184
1891,11,13.015
1891,12,12.702
1892,1,12.307
1892,2,12.645
1892,3,13.012
1892,4,13.84
1892,5,14.817
1892,6,15.592
1892,7,15.732
1892,8,15.631
1892,9,15.075
1892,10,14.264
1892,11,12.772
1892,12,12.313
1893,1,11.688
1893,2,12.204
1893,3,13.157
1893,4,13.976
1893,5,14.834
1893,6,15.579
1893,7,16.023
1893,8,15.802
1893,9,15.126
1893,10,14.312
1893,11,13.197
1893,12,12.41
1894,1,12.045
1894,2,12.393
1894,3,13.126
1894,4,13.815
1894,5,14.824
1894,6,15.424
1894,7,15.914
1894,8,15.795
1894,9,15.132
1894,10,14.312
1894,11,13.114
1894,12,12.499
1895,1,12.124
1895,2,12.372
1895,3,13.037
1895,4,14.049
1895,5,14.901
1895,6,15.596
1895,7,15.97
1895,8,15.769
1895,9,15.144
1895,10,14.304
1895,11,13.325
1895,12,12.629
1896,1,12.369
1896,2,12.566
1896,3,13.0
1896,4,13.888
1896,5,14.945
1896,6,15.742
1896,7,16.086
1896,8,15.956
1896,9,15.289
1896,10,14.495
1896,11,13.25
1896,12,12.721
1897,1,12.42
1897,2,12.553
1897,3,13.164
1897,4,14.27
1897,5,15.21
1897,6,15.711
1897,7,15.999
1897,8,15.859
1897,9,15.226
1897,10,14.335
1897,11,13.203
1897,12,12.564
1898,1,12.427
1898,2,12.332
1898,3,12.828
1898,4,13.931
1898,5,14.818
1898,6,15.65
1898,7,15.841
1898,8,15.699
1898,9,15.075
1898,10,14.056
1898,11,12.975
1898,12,12.419
1899,1,12.378
1899,2,12.349
1899,3,13.025
1899,4,14.12
1899,5,15.012
1899,6,15.51
1899,7,15.915
1899,8,15.901
1899,9,15.362
1899,10,14.452
1899,11,13.538
1899,12,12.545
1900,1,12.174
1900,2,12.816
1900,3,13.491
1900,4,14.212
1900,5,15.146
1900,6,15.726
1900,7,16.004
1900,8,15.89
1900,9,15.336
1900,10,14.569
1900,11,13.309
1900,12,12.687
1901,1,12.302
1901,2,12.721
1901,3,13.424
1901,4,14.287
1901,5,15.045
1901,6,15.638
1901,7,15.91
1901,8,15.86
1901,9,15.178
1901,10,14.235
1901,11,13.215
1901,12,12.559
1902,1,12.309
1902,2,12.754
1902,3,13.065
1902,4,14.002
1902,5,14.829
1902,6,15.52
1902,7,15.866
1902,8,15.709
1902,9,15.098
1902,10,14.11
1902,11,12.964
1902,12,12.306
1903,1,12.328
1903,2,12.668
1903,3,13.155
1903,4,13.834
1903,5,14.751
1903,6,15.32
1903,7,15.714
1903,8,15.498
1903,9,14.853
1903,10,13.971
1903,11,12.968
1903,12,12.291
1904,1,11.924
1904,2,12.159
1904,3,12.948
1904,4,13.785
1904,5,14.669
1904,6,15.355
1904,7,15.642
1904,8,15.55
1904,9,14.863
1904,10,14.039
1904,11,13.242
1904,12,12.482
1905,1,12.247
1905,2,12.206
1905,3,13.134
1905,4,13.946
1905,5,14.915
1905,6,15.539
1905,7,15.816
1905,8,15.781
1905,9,15.123
1905,10,14.215
1905,11,13.336
1905,12,12.547
1906,1,12.252
1906,2,12.505
1906,3,13.329
1906,4,14.292
1906,5,14.925
1906,6,15.619
1906,7,15.849
1906,8,15.786
1906,9,15.138
1906,10,14.353
1906,11,13.125
1906,12,12.657
1907,1,12.178
1907,2,12.265
1907,3,13.169
1907,4,13.98
1907,5,14.696
1907,6,15.394
1907,7,15.765
1907,8,15.631
1907,9,15.063
1907,10,14.294
1907,11,12.975
1907,12,12.354
1908,1,12.167
1908,2,12.547
1908,3,12.846
1908,4,13.838
1908,5,14.914
1908,6,15.544
1908,7,15.82
1908,8,15.577
1908,9,15.102
1908,10,14.046
1908,11,12.846
1908,12,12.239
1909,1,11.812
1909,2,12.33
1909,3,12.875
1909,4,13.764
1909,5,14.701
1909,6,15.387
1909,7,15.665
1909,8,15.712
1909,9,14.988
1909,10,14.074
1909,11,13.099
1909,12,12.319
1910,1,12.198
1910,2,12.346
1910,3,12.909
1910,4,13.885
1910,5,14.86
1910,6,15.459
1910,7,15.757
1910,8,15.65
1910,9,15.03
1910,10,14.131
1910,11,12.89
1910,12,12.067
1911,1,11.9
1911,2,12.18
1911,3,12.831
1911,4,13.827
1911,5,14.684
1911,6,15.365
1911,7,15.699
1911,8,15.596
1911,9,14.98
1911,10,14.271
1911,11,13.2
1911,12,12.537
1912,1,12.347
1912,2,12.625
1912,3,13.012
1912,4,14.156
1912,5,14.965
1912,6,15.658
1912,7,15.679
1912,8,15.484
1912,9,14.811
1912,10,13.887
1912,11,13.024
1912,12,12.305
1913,1,12.045
1913,2,12.329
1913,3,13.001
1913,4,13.981
1913,5,14.8
1913,6,15.396
1913,7,15.759
1913,8,15.714
1913,9,15.049
1913,10,14.169
1913,11,13.21
1913,12,12.806
1914,1,12.582
1914,2,12.585
1914,3,13.117
1914,4,14.007
1914,5,14.996
1914,6,15.643
1914,7,15.889
1914,8,15.851
1914,9,15.2
1914,10,14.504
1914,11,13.331
1914,12,12.775
1915,1,12.347
1915,2,12.7
1915,3,13.425
1915,4,14.409
1915,5,15.233
1915,6,15.683
1915,7,15.977
1915,8,15.939
1915,9,15.255
1915,10,14.237
1915,11,13.382
1915,12,12.538
1916,1,12.386
1916,2,12.648
1916,3,13.17
1916,4,13.993
1916,5,14.883
1916,6,15.491
1916,7,15.824
1916,8,15.695
1916,9,15.061
1916,10,14.129
1916,11,12.968
1916,12,11.998
1917,1,11.911
1917,2,12.158
1917,3,12.765
1917,4,13.8
1917,5,14.641
1917,6,15.371
1917,7,15.885
1917,8,15.727
1917,9,15.091
1917,10,14.013
1917,11,13.026
1917,12,12.068
1918,1,12.055
1918,2,12.305
1918,3,13.031
1918,4,13.802
1918,5,14.737
1918,6,15.494
1918,7,15.815
1918,8,15.651
1918,9,15.248
1918,10,14.486
1918,11,13.309
1918,12,12.518
1919,1,12.382
1919,2,12.607
1919,3,13.178
1919,4,14.219
1919,5,14.98
1919,6,15.548
1919,7,15.857
1919,8,15.775
1919,9,15.113
1919,10,14.24
1919,11,12.951
1919,12,12.397
1920,1,12.411
1920,2,12.49
1920,3,13.355
1920,4,14.145
1920,5,14.975
1920,6,15.619
1920,7,15.917
1920,8,15.81
1920,9,15.254
1920,10,14.378
1920,11,13.227
1920,12,12.321
1921,1,12.462
1921,2,12.628
1921,3,13.154
1921,4,14.039
1921,5,14.899
1921,6,15.721
1921,7,16.028
1921,8,15.769
1921,9,15.298
1921,10,14.478
1921,11,13.377
1921,12,12.689
1922,1,12.304
1922,2,12.429
1922,3,13.311
1922,4,14.197
1922,5,14.845
1922,6,15.608
1922,7,15.951
1922,8,15.689
1922,9,15.095
1922,10,14.173
1922,11,13.26
1922,12,12.636
1923,1,12.287
1923,2,12.42
1923,3,13.073
1923,4,14.032
1923,5,14.921
1923,6,15.651
1923,7,15.806
1923,8,15.731
1923,9,15.12
1923,10,14.49
1923,11,13.547
1923,12,12.821
1924,1,12.322
1924,2,12.579
1924,3,13.386
1924,4,14.054
1924,5,15.056
1924,6,15.638
1924,7,15.922
1924,8,15.742
1924,9,15.133
1924,10,14.205
1924,11,13.3
1924,12,12.457
1925,1,12.16
1925,2,12.363
1925,3,13.186
1925,4,14.075
1925,5,15.042
1925,6,15.601
1925,7,15.896
1925,8,15.895
1925,9,15.251
1925,10,14.381
1925,11,13.494
1925,12,12.974
1926,1,12.811
1926,2,12.809
1926,3,13.576
1926,4,14.236
1926,5,15.011
1926,6,15.669
1926,7,15.949
1926,8,15.938
1926,9,15.355
1926,10,14.541
1926,11,13.463
1926,12,12.587
1927,1,12.338
1927,2,12.645
1927,3,13.063
1927,4,14.085
1927,5,15.035
1927,6,15.608
1927,7,15.972
1927,8,15.884
1927,9,15.344
1927,10,14.587
1927,11,13.452
1927,12,12.553
1928,1,12.691
1928,2,12.797
1928,3,13.225
1928,4,14.127
1928,5,14.918
1928,6,15.496
1928,7,15.98
1928,8,15.827
1928,9,15.2
1928,10,14.379
1928,11,13.382
1928,12,12.665
1929,1,12.17
1929,2,12.29
1929,3,13.032
1929,4,13.942
1929,5,14.78
1929,6,15.445
1929,7,15.742
1929,8,15.768
1929,9,15.201
1929,10,14.398
1929,11,13.376
1929,12,12.315
1930,1,12.356
1930,2,12.541
1930,3,13.327
1930,4,14.116
1930,5,14.995
1930,6,15.666
1930,7,16.036
1930,8,15.941
1930,9,15.339
1930,10,14.466
1930,11,13.642
1930,12,12.801
1931,1,12.482
1931,2,12.599
1931,3,13.36
1931,4,14.153
1931,5,15.017
1931,6,15.815
1931,7,16.169
1931,8,16.05
1931,9,15.418
1931,10,14.607
1931,11,13.478
1931,12,12.808
1932,1,12.689
1932,2,12.644
1932,3,13.337
1932,4,14.362
1932,5,15.141
1932,6,15.651
1932,7,16.005
1932,8,15.857
1932,9,15.464
1932,10,14.486
1932,11,13.206
1932,12,12.629
1933,1,12.334
1933,2,12.546
1933,3,13.13
1933,4,14.04
1933,5,14.907
1933,6,15.488
1933,7,15.9
1933,8,15.855
1933,9,15.121
1933,10,14.298
1933,11,13.141
1933,12,12.395
1934,1,12.326
1934,2,12.723
1934,3,13.067
1934,4,13.983
1934,5,15.063
1934,6,15.71
1934,7,16.034
1934,8,15.917
1934,9,15.285
1934,10,14.489
1934,11,13.571
1934,12,12.772
1935,1,12.22
1935,2,12.892
1935,3,13.282
1935,4,13.998
1935,5,14.876
1935,6,15.652
1935,7,15.979
1935,8,15.839
1935,9,15.237
1935,10,14.489
1935,11,13.127
1935,12,12.618
1936,1,12.279
1936,2,12.481
1936,3,13.131
1936,4,14.138
1936,5,15.044
1936,6,15.718
1936,7,16.106
1936,8,15.944
1936,9,15.34
1936,10,14.571
1936,11,13.446
1936,12,12.842
1937,1,12.522
1937,2,12.888
1937,3,13.289
1937,4,14.223
1937,5,15.172
1937,6,15.891
1937,7,16.203
1937,8,16.101
1937,9,15.589
1937,10,14.675
1937,11,13.596
1937,12,12.789
1938,1,12.661
1938,2,12.894
1938,3,13.524
1938,4,14.376
1938,5,15.116
1938,6,15.743
1938,7,16.113
1938,8,16.038
1938,9,15.513
1938,10,14.744
1938,11,13.587
1938,12,12.702
1939,1,12.549
1939,2,12.731
1939,3,13.239
1939,4,14.309
1939,5,15.288
1939,6,15.893
1939,7,16.14
1939,8,16.025
1939,9,15.432
1939,10,14.458
1939,11,13.46
1939,12,13.238
1940,1,12.652
1940,2,12.927
1940,3,13.522
1940,4,14.449
1940,5,15.252
1940,6,15.898
1940,7,16.31
1940,8,16.124
1940,9,15.543
1940,10,14.579
1940,11,13.465
1940,12,13.023
1941,1,12.573
1941,2,12.948
1941,3,13.382
1941,4,14.296
1941,5,15.23
1941,6,15.926
1941,7,16.304
1941,8,16.047
1941,9,15.262
1941,10,14.747
1941,11,13.494
1941,12,13.005
1942,1,12.925
1942,2,12.824
1942,3,13.526
1942,4,14.332
1942,5,15.29
1942,6,15.911
1942,7,16.157
1942,8,15.985
1942,9,15.395
1942,10,14.55
1942,11,13.528
1942,12,12.915
1943,1,12.536
1943,2,12.947
1943,3,13.402
1943,4,14.453
1943,5,15.297
1943,6,15.844
1943,7,16.266
1943,8,16.167
1943,9,15.492
1943,10,14.838
1943,11,13.677
1943,12,13.075
1944,1,12.966
1944,2,13.065
1944,3,13.702
1944,4,14.495
1944,5,15.382
1944,6,15.987
1944,7,16.362
1944,8,16.286
1944,9,15.657
1944,10,14.813
1944,11,13.592
1944,12,12.938
1945,1,12.686
1945,2,12.802
1945,3,13.53
1945,4,14.542
1945,5,15.227
1945,6,15.881
1945,7,16.175
1945,8,16.288
1945,9,15.574
1945,10,14.748
1945,11,13.524
1945,12,12.743
1946,1,12.635
1946,2,12.771
1946,3,13.475
1946,4,14.395
1946,5,15.152
1946,6,15.678
1946,7,16.111
1946,8,15.893
1946,9,15.34
1946,10,14.516
1946,11,13.445
1946,12,12.551
1947,1,12.58
1947,2,12.841
1947,3,13.572
1947,4,14.398
1947,5,15.16
1947,6,15.821
1947,7,16.139
1947,8,15.945
1947,9,15.359
1947,10,14.649
1947,11,13.583
1947,12,12.745
1948,1,12.658
1948,2,12.657
1948,3,13.227
1948,4,14.231
1948,5,15.263
1948,6,15.908
1948,7,16.079
1948,8,16.003
1948,9,15.316
1948,10,14.497
1948,11,13.327
1948,12,12.509
1949,1,12.665
1949,2,12.624
1949,3,13.366
1949,4,14.223
1949,5,15.133
1949,6,15.633
1949,7,16.014
1949,8,15.956
1949,9,15.308
1949,10,14.506
1949,11,13.386
1949,12,12.746
1950,1,12.351
1950,2,12.48
1950,3,13.332
1950,4,14.121
1950,5,15.144
1950,6,15.857
1950,7,16.161
1950,8,15.892
1950,9,15.276
1950,10,14.36
1950,11,13.182
1950,12,12.625
1951,1,12.253
1951,2,12.427
1951,3,13.305
1951,4,14.301
1951,5,15.34
1951,6,15.983
1951,7,16.244
1951,8,16.248
1951,9,15.568
1951,10,14.74
1951,11,13.529
1951,12,13.004
1952,1,12.769
1952,2,12.981
1952,3,13.382
1952,4,14.419
1952,5,15.284
1952,6,15.971
1952,7,16.304
1952,8,16.177
1952,9,15.592
1952,10,14.599
1952,11,13.423
1952,12,12.897
1953,1,12.674
1953,2,13.015
1953,3,13.548
1953,4,14.639
1953,5,15.468
1953,6,16.128
1953,7,16.316
1953,8,16.21
1953,9,15.589
1953,10,14.649
1953,11,13.513
1953,12,12.942
1954,1,12.372
1954,2,12.761
1954,3,13.358
1954,4,14.325
1954,5,15.191
1954,6,15.833
1954,7,16.066
1954,8,15.985
1954,9,15.396
1954,10,14.625
1954,11,13.68
1954,12,12.743
1955,1,12.794
1955,2,12.69
1955,3,13.183
1955,4,14.196
1955,5,15.037
1955,6,15.824
1955,7,16.084
1955,8,16.188
1955,9,15.31
1955,10,14.539
1955,11,13.276
1955,12,12.572
1956,1,12.507
1956,2,12.667
1956,3,13.224
1956,4,14.099
1956,5,14.949
1956,6,15.739
1956,7,16.08
1956,8,15.757
1956,9,15.245
1956,10,14.251
1956,11,13.345
1956,12,12.806
1957,1,12.457
1957,2,12.774
1957,3,13.354
1957,4,14.365
1957,5,15.345
1957,6,16.069
1957,7,16.156
1957,8,16.202
1957,9,15.548
1957,10,14.625
1957,11,13.573
1957,12,12.951
1958,1,12.934
1958,2,13.006
1958,3,13.558
1958,4,14.344
1958,5,15.28
1958,6,15.805
1958,7,16.166
1958,8,15.985
1958,9,15.353
1958,10,14.574
1958,11,13.569
1958,12,12.888
1959,1,12.686
1959,2,12.857
1959,3,13.583
1959,4,14.513
1959,5,15.312
1959,6,15.962
1959,7,16.205
1959,8,16.057
1959,9,15.361
1959,10,14.512
1959,11,13.38
1959,12,12.823
1960,1,12.569
1960,2,12.924
1960,3,13.107
1960,4,14.178
1960,5,15.153
1960,6,15.869
1960,7,16.134
1960,8,16.143
1960,9,15.532
1960,10,14.593
1960,11,13.346
1960,12,13.025
1961,1,12.635
1961,2,12.99
1961,3,13.484
1961,4,14.473
1961,5,15.382
1961,6,16.002
1961,7,16.199
1961,8,16.07
1961,9,15.513
1961,10,14.488
1961,11,13.531
1961,12,12.683
1962,1,12.639
1962,2,12.933
1962,3,13.571
1962,4,14.369
1962,5,15.095
1962,6,15.885
1962,7,16.108
1962,8,15.987
1962,9,15.375
1962,10,14.492
1962,11,13.52
1962,12,12.81
1963,1,12.579
1963,2,12.939
1963,3,13.221
1963,4,14.254
1963,5,15.121
1963,6,15.847
1963,7,16.247
1963,8,16.31
1963,9,15.645
1963,10,14.664
1963,11,13.63
1963,12,12.85
1964,1,12.497
1964,2,12.693
1964,3,13.149
1964,4,13.982
1964,5,14.934
1964,6,15.831
1964,7,16.085
1964,8,15.771
1964,9,15.124
1964,10,14.243
1964,11,13.265
1964,12,12.57
1965,1,12.545
1965,2,12.65
1965,3,13.266
1965,4,14.135
1965,5,15.134
1965,6,15.779
1965,7,16.028
1965,8,15.997
1965,9,15.266
1965,10,14.517
1965,11,13.454
1965,12,12.801
1966,1,12.426
1966,2,12.779
1966,3,13.386
1966,4,14.304
1966,5,15.117
1966,6,15.878
1966,7,16.278
1966,8,16.018
1966,9,15.47
1966,10,14.371
1966,11,13.491
1966,12,12.801
1967,1,12.494
1967,2,12.591
1967,3,13.49
1967,4,14.33
1967,5,15.424
1967,6,15.872
1967,7,16.208
1967,8,16.055
1967,9,15.432
1967,10,14.582
1967,11,13.419
1967,12,12.793
1968,1,12.381
1968,2,12.667
1968,3,13.553
1968,4,14.277
1968,5,15.093
1968,6,15.805
1968,7,16.0
1968,8,15.94
1968,9,15.241
1968,10,14.617
1968,11,13.438
1968,12,12.755
1969,1,12.543
1969,2,12.706
1969,3,13.42
1969,4,14.496
1969,5,15.442
1969,6,15.992
1969,7,16.097
1969,8,16.056
1969,9,15.499
1969,10,14.606
1969,11,13.596
1969,12,13.094
1970,1,12.723
1970,2,12.985
1970,3,13.467
1970,4,14.386
1970,5,15.214
1970,6,15.832
1970,7,16.15
1970,8,15.956
1970,9,15.551
1970,10,14.548
1970,11,13.452
1970,12,12.695
1971,1,12.525
1971,2,12.614
1971,3,13.213
1971,4,14.245
1971,5,15.145
1971,6,15.748
1971,7,16.076
1971,8,15.978
1971,9,15.421
1971,10,14.471
1971,11,13.426
1971,12,12.688
1972,1,12.32
1972,2,12.616
1972,3,13.437
1972,4,14.337
1972,5,15.27
1972,6,15.919
1972,7,16.15
1972,8,16.233
1972,9,15.488
1972,10,14.545
1972,11,13.514
1972,12,13.043
1973,1,12.828
1973,2,13.084
1973,3,13.637
1973,4,14.625
1973,5,15.478
1973,6,16.053
1973,7,16.238
1973,8,16.107
1973,9,15.499
1973,10,14.61
1973,11,13.538
1973,12,12.811
1974,1,12.426
1974,2,12.52
1974,3,13.321
1974,4,14.257
1974,5,15.188
1974,6,15.875
1974,7,16.138
1974,8,16.238
1974,9,15.428
1974,10,14.485
1974,11,13.442
1974,12,12.738
1975,1,12.635
1975,2,12.953
1975,3,13.592
1975,4,14.432
1975,5,15.423
1975,6,15.912
1975,7,16.14
1975,8,15.871
1975,9,15.436
1975,10,14.459
1975,11,13.302
1975,12,12.708
1976,1,12.552
1976,2,12.723
1976,3,13.215
1976,4,14.265
1976,5,14.964
1976,6,15.705
1976,7,16.129
1976,8,15.915
1976,9,15.444
1976,10,14.336
1976,11,13.49
1976,12,12.977
1977,1,12.902
1977,2,13.065
1977,3,13.644
1977,4,14.636
1977,5,15.609
1977,6,16.236
1977,7,16.414
1977,8,16.348
1977,9,15.559
1977,10,14.647
1977,11,13.711
1977,12,12.91
1978,1,12.725
1978,2,13.021
1978,3,13.641
1978,4,14.549
1978,5,15.396
1978,6,15.91
1978,7,16.277
1978,8,15.885
1978,9,15.591
1978,10,14.537
1978,11,13.681
1978,12,12.959
1979,1,12.765
1979,2,12.757
1979,3,13.64
1979,4,14.566
