Year,Month,Actual Temperature
1773,6,14.739
1773,7,16.267
1773,8,17.449
1773,9,13.145
1773,10,9.876
1773,11,5.147
1773,12,3.37
1774,1,0.169
1774,2,3.747
1774,3,6.209
1774,4,8.531
1774,5,12.535
1774,6,15.176
1774,7,16.383
1774,8,16.858
1774,9,12.681
1774,10,9.646
1774,11,3.884
1774,12,2.366
1775,1,3.709
1775,2,5.826
1775,3,5.942
1775,4,9.549
1775,5,12.447
1775,6,16.813
1775,7,17.379
1775,8,16.283
1775,9,14.716
1775,10,9.159
1775,11,4.157
1775,12,3.733
1776,1,-2.747
1776,2,3.816
1776,3,6.492
1776,4,9.092
1776,5,10.688
1776,6,14.714
1776,7,17.227
1776,8,15.958
1776,9,12.972
1776,10,10.161
1776,11,5.699
1776,12,3.742
1777,1,1.107
1777,2,1.672
1777,3,6.524
1777,4,7.031
1777,5,11.951
1777,6,13.914
1777,7,15.956
1777,8,16.766
1777,9,14.522
1777,10,10.067
1777,11,6.573
1777,12,2.061
1778,1,1.336
1778,2,2.484
1778,3,4.763
1778,4,8.391
1778,5,12.356
1778,6,15.968
1778,7,18.549
1778,8,17.388
1778,9,12.145
1778,10,7.311
1778,11,6.502
1778,12,5.781
1779,1,1.735
1779,2,7.206
1779,3,7.834
1779,4,9.84
1779,5,12.519
1779,6,14.661
1779,7,18.368
1779,8,18.367
1779,9,15.539
1779,10,10.938
1779,11,5.511
1779,12,3.075
1780,1,-1.346
1780,2,1.773
1780,3,8.253
1780,4,7.681
1780,5,13.163
1780,6,14.748
1780,7,17.301
1780,8,18.428
1780,9,15.022
1780,10,9.394
1780,11,4.151
1780,12,2.431
1781,1,1.504
1781,2,4.63
1781,3,6.575
1781,4,9.234
1781,5,12.329
1781,6,16.98
1781,7,18.017
1781,8,17.792
1781,9,14.451
1781,10,9.845
1781,11,5.96
1781,12,4.442
1782,1,4.354
1782,2,1.137
1782,3,4.064
1782,4,5.411
1782,5,9.292
1782,6,15.805
1782,7,16.659
1782,8,15.131
1782,9,13.751
1782,10,7.383
1782,11,2.087
1782,12,2.167
1783,1,3.255
1783,2,4.156
1783,3,3.502
1783,4,9.91
1783,5,10.918
1783,6,15.522
1783,7,19.717
1783,8,16.809
1783,9,13.498
1783,10,9.719
1783,11,6.083
1783,12,1.669
1784,1,-1.244
1784,2,0.704
1784,3,2.703
1784,4,5.85
1784,5,13.967
1784,6,14.714
1784,7,16.247
1784,8,14.745
1784,9,14.89
1784,10,7.154
1784,11,5.419
1784,12,-0.096
1785,1,2.316
1785,2,-0.2
1785,3,0.63
1785,4,7.798
1785,5,11.769
1785,6,16.005
1785,7,16.879
1785,8,14.723
1785,9,14.351
1785,10,8.687
1785,11,5.397
1785,12,1.821
1786,1,2.589
1786,2,2.962
1786,3,1.766
1786,4,8.119
1786,5,11.333
1786,6,16.044
1786,7,15.349
1786,8,15.629
1786,9,11.903
1786,10,7.287
1786,11,2.767
1786,12,2.318
1787,1,2.411
1787,2,5.321
1787,3,6.994
1787,4,7.28
1787,5,11.304
1787,6,14.621
1787,7,16.31
1787,8,16.282
1787,9,13.289
1787,10,10.02
1787,11,4.352
1787,12,3.72
1788,1,3.492
1788,2,3.587
1788,3,3.751
1788,4,9.495
1788,5,13.782
1788,6,15.776
1788,7,17.2
1788,8,16.25
1788,9,14.114
1788,10,9.43
1788,11,4.983
1788,12,-1.412
1789,1,0.636
1789,2,4.735
1789,3,1.636
1789,4,7.365
1789,5,13.048
1789,6,14.283
1789,7,16.308
1789,8,17.002
1789,9,13.479
1789,10,8.665
1789,11,4.363
1789,12,5.48
1790,1,3.753
1790,2,6.138
1790,3,6.742
1790,4,6.064
1790,5,12.483
1790,6,15.093
1790,7,15.583
1790,8,16.189
1790,9,12.482
1790,10,9.857
1790,11,5.409
1790,12,3.866
1791,1,4.285
1791,2,4.336
1791,3,6.334
1791,4,9.885
1791,5,10.811
1791,6,14.756
1791,7,16.114
1791,8,16.879
1791,9,13.979
1791,10,8.724
1791,11,5.245
1791,12,1.185
1792,1,2.069
1792,2,3.655
1792,3,5.948
1792,4,10.291
1792,5,10.603
1792,6,13.719
1792,7,16.273
1792,8,17.47
1792,9,12.231
1792,10,9.034
1792,11,6.464
1792,12,4.032
1793,1,2.091
1793,2,4.67
1793,3,4.611
1793,4,6.372
1793,5,10.948
1793,6,13.917
1793,7,18.624
1793,8,16.108
1793,9,12.293
1793,10,11.404
1793,11,5.943
1793,12,4.828
1794,1,1.313
1794,2,6.81
1794,3,7.426
1794,4,10.642
1794,5,11.285
1794,6,15.785
1794,7,19.123
1794,8,16.15
1794,9,12.813
1794,10,9.42
1794,11,6.187
1794,12,2.319
1795,1,-2.998
1795,2,1.007
1795,3,4.146
1795,4,8.371
1795,5,11.086
1795,6,13.972
1795,7,15.451
1795,8,17.173
1795,9,16.227
1795,10,12.038
1795,11,4.697
1795,12,6.474
1796,1,7.069
1796,2,4.557
1796,3,4.257
1796,4,9.947
1796,5,10.87
1796,6,14.504
1796,7,15.763
1796,8,16.706
1796,9,15.19
1796,10,8.316
1796,11,4.62
1796,12,-0.396
1797,1,3.081
1797,2,4.069
1797,3,4.571
1797,4,8.038
1797,5,12.223
1797,6,13.808
1797,7,18.209
1797,8,16.593
1797,9,13.143
1797,10,8.493
1797,11,5.327
1797,12,4.841
1798,1,3.413
1798,2,3.997
1798,3,5.258
1798,4,10.36
1798,5,12.805
1798,6,16.824
1798,7,16.905
1798,8,17.094
1798,9,14.012
1798,10,9.934
1798,11,4.657
1798,12,0.804
1799,1,0.622
1799,2,2.359
1799,3,3.295
1799,4,5.481
1799,5,9.959
1799,6,13.982
1799,7,15.837
1799,8,15.141
1799,9,13.176
1799,10,8.511
1799,11,5.764
1799,12,0.201
1800,1,2.308
1800,2,1.704
1800,3,3.698
1800,4,9.78
1800,5,12.976
1800,6,13.487
1800,7,17.494
1800,8,17.646
1800,9,14.451
1800,10,9.152
1800,11,5.722
1800,12,3.023
1801,1,4.067
1801,2,3.807
1801,3,6.897
1801,4,8.213
1801,5,12.307
1801,6,14.696
1801,7,16.234
1801,8,17.48
1801,9,14.843
1801,10,10.4
1801,11,4.903
1801,12,1.88
1802,1,0.747
1802,2,3.629
1802,3,5.604
1802,4,9.044
1802,5,10.936
1802,6,14.359
1802,7,14.302
1802,8,17.914
1802,9,14.287
1802,10,10.092
1802,11,5.232
1802,12,3.397
1803,1,0.383
1803,2,2.151
1803,3,5.796
1803,4,9.253
1803,5,10.327
1803,6,13.847
1803,7,17.959
1803,8,16.577
1803,9,11.6
1803,10,9.045
1803,11,5.006
1803,12,3.837
1804,1,5.364
1804,2,2.516
1804,3,4.545
1804,4,6.565
1804,5,13.474
1804,6,16.036
1804,7,16.004
1804,8,15.81
1804,9,14.797
1804,10,10.155
1804,11,5.678
1804,12,0.902
1805,1,0.907
1805,2,3.227
1805,3,5.667
1805,4,7.57
1805,5,10.082
1805,6,12.994
1805,7,15.711
1805,8,16.489
1805,9,14.699
1805,10,7.624
1805,11,4.012
1805,12,3.111
1806,1,3.783
1806,2,4.343
1806,3,4.814
1806,4,6.221
1806,5,12.684
1806,6,14.933
1806,7,15.974
1806,8,16.442
1806,9,13.789
1806,10,9.823
1806,11,7.528
1806,12,6.658
1807,1,2.29
1807,2,3.713
1807,3,2.686
1807,4,7.431
1807,5,12.364
1807,6,14.247
1807,7,17.75
1807,8,17.929
1807,9,11.659
1807,10,10.92
1807,11,3.254
1807,12,1.944
1808,1,2.103
1808,2,2.354
1808,3,2.9
1808,4,5.767
1808,5,14.158
1808,6,14.657
1808,7,18.801
1808,8,17.238
1808,9,13.067
1808,10,7.222
1808,11,5.613
1808,12,1.299
1809,1,1.033
1809,2,5.791
1809,3,5.793
1809,4,5.083
1809,5,13.271
1809,6,13.911
1809,7,15.413
1809,8,15.524
1809,9,12.966
1809,10,9.384
1809,11,4.134
1809,12,3.83
1810,1,0.917
1810,2,2.858
1810,3,5.025
1810,4,8.051
1810,5,9.564
1810,6,14.506
1810,7,15.712
1810,8,15.58
1810,9,14.586
1810,10,9.539
1810,11,5.465
1810,12,3.422
1811,1,0.135
1811,2,4.443
1811,3,7.099
1811,4,9.21
1811,5,13.603
1811,6,15.014
1811,7,16.686
1811,8,15.273
1811,9,13.994
1811,10,12.343
1811,11,7.481
1811,12,3.204
1812,1,2.144
1812,2,5.145
1812,3,3.719
1812,4,5.526
1812,5,11.629
1812,6,13.423
1812,7,14.66
1812,8,15.001
1812,9,13.411
1812,10,9.431
1812,11,4.313
1812,12,0.574
1813,1,1.207
1813,2,5.422
1813,3,6.364
1813,4,7.769
1813,5,12.136
1813,6,13.96
1813,7,15.789
1813,8,15.294
1813,9,12.949
1813,10,8.238
1813,11,4.377
1813,12,2.313
1814,1,-2.952
1814,2,0.284
1814,3,2.491
1814,4,9.451
1814,5,9.496
1814,6,12.465
1814,7,16.685
1814,8,15.298
1814,9,13.189
1814,10,7.939
1814,11,4.588
1814,12,3.813
1815,1,-0.767
1815,2,5.692
1815,3,7.222
1815,4,7.939
1815,5,12.895
1815,6,14.684
1815,7,15.329
1815,8,15.934
1815,9,13.637
1815,10,9.813
1815,11,3.241
1815,12,1.544
1816,1,2.053
1816,2,1.541
1816,3,3.973
1816,4,6.782
1816,5,10.04
1816,6,12.974
1816,7,14.225
1816,8,14.123
1816,9,12.381
1816,10,9.778
1816,11,3.358
1816,12,2.459
1817,1,4.023
1817,2,6.016
1817,3,5.227
1817,4,6.496
1817,5,9.367
1817,6,15.536
1817,7,14.792
1817,8,14.273
1817,9,13.947
1817,10,6.257
1817,11,8.217
1817,12,1.754
1818,1,3.95
1818,2,2.294
1818,3,4.665
1818,4,7.368
1818,5,11.487
1818,6,16.913
1818,7,18.806
1818,8,16.218
1818,9,13.884
1818,10,11.097
1818,11,8.383
1818,12,2.35
1819,1,3.93
1819,2,4.005
1819,3,6.261
1819,4,8.75
1819,5,12.439
1819,6,14.254
1819,7,17.231
1819,8,18.128
1819,9,14.178
1819,10,8.884
1819,11,3.767
1819,12,1.038
1820,1,-1.018
1820,2,2.586
1820,3,4.404
1820,4,9.069
1820,5,11.885
1820,6,13.824
1820,7,16.12
1820,8,15.759
1820,9,12.645
1820,10,7.982
1820,11,4.606
1820,12,3.394
1821,1,2.632
1821,2,1.647
1821,3,5.718
1821,4,9.9
1821,5,9.924
1821,6,12.547
1821,7,15.034
1821,8,16.781
1821,9,15.184
1821,10,9.924
1821,11,8.058
1821,12,5.92
1822,1,3.976
1822,2,5.929
1822,3,7.986
1822,4,8.458
1822,5,13.247
1822,6,17.446
1822,7,16.565
1822,8,16.198
1822,9,12.934
1822,10,10.654
1822,11,7.915
1822,12,0.479
1823,1,-1.381
1823,2,2.922
1823,3,4.952
1823,4,6.717
1823,5,12.698
1823,6,12.891
1823,7,14.828
1823,8,15.85
1823,9,13.082
1823,10,8.533
1823,11,6.386
1823,12,4.457
1824,1,3.482
1824,2,4.269
1824,3,4.725
1824,4,7.303
1824,5,10.82
1824,6,13.933
1824,7,16.699
1824,8,16.227
1824,9,14.529
1824,10,9.52
1824,11,7.022
1824,12,4.971
1825,1,3.643
1825,2,3.688
1825,3,4.488
1825,4,9.094
1825,5,11.975
1825,6,14.686
1825,7,17.808
1825,8,16.982
1825,9,15.569
1825,10,10.575
1825,11,5.156
1825,12,4.49
1826,1,-0.508
1826,2,5.927
1826,3,5.933
1826,4,8.706
1826,5,11.231
1826,6,17.178
1826,7,18.677
1826,8,18.572
1826,9,14.304
1826,10,11.216
1826,11,4.546
1826,12,5.261
1827,1,0.782
1827,2,-0.18
1827,3,6.046
1827,4,8.915
1827,5,12.134
1827,6,14.42
1827,7,17.095
1827,8,15.315
1827,9,14.094
1827,10,10.872
1827,11,5.679
1827,12,6.173
1828,1,4.026
1828,2,4.36
1828,3,6.341
1828,4,8.407
1828,5,12.539
1828,6,15.729
1828,7,16.718
1828,8,15.647
1828,9,14.586
1828,10,9.781
1828,11,6.609
1828,12,6.239
1829,1,-0.859
1829,2,3.12
1829,3,4.101
1829,4,6.937
1829,5,12.635
1829,6,15.203
1829,7,15.937
1829,8,14.929
1829,9,11.831
1829,10,8.199
1829,11,3.706
1829,12,-0.516
1830,1,-1.095
1830,2,1.237
1830,3,7.447
1830,4,9.176
1830,5,12.306
1830,6,13.215
1830,7,16.97
1830,8,14.797
1830,9,12.411
1830,10,10.156
1830,11,6.575
1830,12,1.193
1831,1,0.97
1831,2,4.594
1831,3,6.869
1831,4,9.342
1831,5,11.635
1831,6,15.125
1831,7,17.239
1831,8,17.319
1831,9,13.67
1831,10,12.595
1831,11,5.364
1831,12,5.095
1832,1,2.06
1832,2,2.937
1832,3,5.314
1832,4,8.632
1832,5,11.048
1832,6,15.125
1832,7,16.052
1832,8,16.128
1832,9,13.654
1832,10,10.311
1832,11,5.477
1832,12,4.39
1833,1,0.423
1833,2,5.459
1833,3,3.519
1833,4,7.666
1833,5,15.087
1833,6,15.124
1833,7,16.03
1833,8,14.368
1833,9,12.35
1833,10,9.902
1833,11,5.841
1833,12,6.226
1834,1,6.508
1834,2,4.903
1834,3,6.833
1834,4,7.47
1834,5,13.552
1834,6,15.777
1834,7,17.981
1834,8,17.038
1834,9,14.434
1834,10,10.31
1834,11,6.117
1834,12,4.747
1835,1,2.887
1835,2,5.345
1835,3,5.467
1835,4,7.934
1835,5,11.215
1835,6,15.108
1835,7,17.2
1835,8,17.141
1835,9,13.778
1835,10,8.584
1835,11,5.771
1835,12,2.098
1836,1,2.83
1836,2,2.983
1836,3,6.424
1836,4,6.886
1836,5,11.084
1836,6,15.603
1836,7,16.331
1836,8,15.398
1836,9,11.977
1836,10,8.821
1836,11,5.146
1836,12,3.643
1837,1,2.486
1837,2,4.439
1837,3,2.17
1837,4,4.63
1837,5,9.613
1837,6,15.493
1837,7,16.966
1837,8,16.533
1837,9,12.91
1837,10,10.324
1837,11,4.755
1837,12,4.384
1838,1,-2.878
1838,2,-0.061
1838,3,5.013
1838,4,5.829
1838,5,11.114
1838,6,14.481
1838,7,16.15
1838,8,15.489
1838,9,13.023
1838,10,9.621
1838,11,4.353
1838,12,3.078
1839,1,2.409
1839,2,3.733
1839,3,3.886
1839,4,5.811
1839,5,10.495
1839,6,14.995
1839,7,16.086
1839,8,15.131
1839,9,13.251
1839,10,9.323
1839,11,6.799
1839,12,3.455
1840,1,3.317
1840,2,3.225
1840,3,3.361
1840,4,9.744
1840,5,12.027
1840,6,14.768
1840,7,14.859
1840,8,16.714
1840,9,11.92
1840,10,7.523
1840,11,5.892
1840,12,-0.258
1841,1,0.628
1841,2,1.652
1841,3,7.623
1841,4,8.126
1841,5,13.712
1841,6,13.46
1841,7,14.31
1841,8,15.552
1841,9,14.402
1841,10,8.923
1841,11,5.281
1841,12,4.141
1842,1,-0.186
1842,2,4.053
1842,3,6.526
1842,4,7.519
1842,5,12.066
1842,6,16.26
1842,7,15.367
1842,8,18.441
1842,9,13.609
1842,10,7.31
1842,11,4.92
1842,12,6.041
1843,1,3.68
1843,2,1.839
1843,3,5.697
1843,4,8.426
1843,5,10.933
1843,6,13.314
1843,7,15.68
1843,8,16.487
1843,9,14.868
1843,10,8.292
1843,11,5.787
1843,12,6.178
1844,1,3.054
1844,2,1.388
1844,3,4.837
1844,4,10.035
1844,5,11.178
1844,6,15.072
1844,7,15.682
1844,8,14.167
1844,9,13.697
1844,10,9.125
1844,11,5.804
1844,12,-0.553
1845,1,2.647
1845,2,-0.244
1845,3,1.233
1845,4,8.26
1845,5,9.556
1845,6,15.411
1845,7,15.317
1845,8,14.215
1845,9,12.084
1845,10,9.428
1845,11,6.757
1845,12,4.245
1846,1,5.477
1846,2,6.272
1846,3,6.4
1846,4,8.099
1846,5,12.379
1846,6,18.198
1846,7,17.649
1846,8,17.719
1846,9,15.47
1846,10,9.852
1846,11,6.273
1846,12,-0.489
1847,1,1.14
1847,2,1.801
1847,3,5.146
1847,4,6.344
1847,5,12.945
1847,6,14.044
1847,7,18.053
1847,8,16.385
1847,9,11.869
1847,10,10.345
1847,11,7.48
1847,12,3.837
1848,1,-0.175
1848,2,5.703
1848,3,6.069
1848,4,8.379
1848,5,14.191
1848,6,14.774
1848,7,16.288
1848,8,14.443
1848,9,13.185
1848,10,9.82
1848,11,5.543
1848,12,4.845
1849,1,3.386
1849,2,5.58
1849,3,5.676
1849,4,6.606
1849,5,12.495
1849,6,14.578
1849,7,15.996
1849,8,16.15
1849,9,13.864
1849,10,9.387
1849,11,5.661
1849,12,2.581
1850,1,-0.35
1850,2,6.128
1850,3,4.055
1850,4,8.903
1850,5,10.482
1850,6,15.61
1850,7,16.435
1850,8,15.281
1850,9,12.505
1850,10,7.538
1850,11,6.979
1850,12,3.755
1851,1,4.837
1851,2,3.894
1851,3,5.569
1851,4,7.289
1851,5,10.347
1851,6,14.804
1851,7,15.35
1851,8,16.373
1851,9,12.876
1851,10,10.473
1851,11,2.574
1851,12,3.8
1852,1,4.462
1852,2,4.125
1852,3,4.544
1852,4,7.147
1852,5,10.996
1852,6,13.749
1852,7,19.264
1852,8,16.599
1852,9,13.303
1852,10,7.965
1852,11,8.033
1852,12,7.174
1853,1,4.777
1853,2,0.181
1853,3,2.719
1853,4,7.315
1853,5,11.026
1853,6,14.858
1853,7,15.929
1853,8,15.367
1853,9,12.755
1853,10,9.941
1853,11,4.74
1853,12,-0.09
1854,1,2.971
1854,2,3.625
1854,3,6.431
1854,4,8.758
1854,5,10.535
1854,6,13.516
1854,7,16.16
1854,8,15.924
1854,9,14.309
1854,10,9.106
1854,11,4.179
1854,12,4.187
1855,1,0.946
1855,2,-2.372
1855,3,2.945
1855,4,6.967
1855,5,9.146
1855,6,13.928
1855,7,16.97
1855,8,16.446
1855,9,13.623
1855,10,9.987
1855,11,4.443
1855,12,1.223
1856,1,3.175
1856,2,4.902
1856,3,4.059
1856,4,8.05
1856,5,9.634
1856,6,14.454
1856,7,15.907
1856,8,17.311
1856,9,12.664
1856,10,10.478
1856,11,4.2
1856,12,3.818
1857,1,1.748
1857,2,3.695
1857,3,5.179
1857,4,7.347
1857,5,11.726
1857,6,16.208
1857,7,17.4
1857,8,18.279
1857,9,15.129
1857,10,11.185
1857,11,6.879
1857,12,6.3
1858,1,2.442
1858,2,1.361
1858,3,4.707
1858,4,7.76
1858,5,10.808
1858,6,17.677
1858,7,15.587
1858,8,16.406
1858,9,15.192
1858,10,9.628
1858,11,3.378
1858,12,4.023
1859,1,4.134
1859,2,5.528
1859,3,7.478
1859,4,7.553
1859,5,11.802
1859,6,15.861
1859,7,19.291
1859,8,17.147
1859,9,13.437
1859,10,9.963
1859,11,4.644
1859,12,1.203
1860,1,3.374
1860,2,1.42
1860,3,4.539
1860,4,5.997
1860,5,11.95
1860,6,13.04
1860,7,14.731
1860,8,14.222
1860,9,11.769
1860,10,9.729
1860,11,4.115
1860,12,1.288
1861,1,0.293
1861,2,4.95
1861,3,6.389
1861,4,7.082
1861,5,10.669
1861,6,15.419
1861,7,15.968
1861,8,16.842
1861,9,13.568
1861,10,11.697
1861,11,4.363
1861,12,3.647
1862,1,3.085
1862,2,4.562
1862,3,6.173
1862,4,8.992
1862,5,12.933
1862,6,13.386
1862,7,14.919
1862,8,15.22
1862,9,13.769
1862,10,10.486
1862,11,3.593
1862,12,5.553
1863,1,4.677
1863,2,5.418
1863,3,6.415
1863,4,8.935
1863,5,10.907
1863,6,14.328
1863,7,15.689
1863,8,16.311
1863,9,11.948
1863,10,10.219
1863,11,6.803
1863,12,5.543
1864,1,1.368
1864,2,1.841
1864,3,4.956
1864,4,8.473
1864,5,12.029
1864,6,13.969
1864,7,16.055
1864,8,14.719
1864,9,13.513
1864,10,9.414
1864,11,4.87
1864,12,2.318
1865,1,1.688
1865,2,1.62
1865,3,2.435
1865,4,10.682
1865,5,13.287
1865,6,15.517
1865,7,17.358
1865,8,15.525
1865,9,16.71
1865,10,9.89
1865,11,6.578
1865,12,4.727
1866,1,5.333
1866,2,4.469
1866,3,4.501
1866,4,8.571
1866,5,9.895
1866,6,16.106
1866,7,16.019
1866,8,15.062
1866,9,13.31
1866,10,10.183
1866,11,6.421
1866,12,5.169
1867,1,0.69
1867,2,6.664
1867,3,3.089
1867,4,9.055
1867,5,11.503
1867,6,14.46
1867,7,15.157
1867,8,16.665
1867,9,13.991
1867,10,9.095
1867,11,4.86
1867,12,2.236
1868,1,2.532
1868,2,5.947
1868,3,6.616
1868,4,8.588
1868,5,13.991
1868,6,16.17
1868,7,19.084
1868,8,17.342
1868,9,14.862
1868,10,8.464
1868,11,4.645
1868,12,6.651
1869,1,4.341
1869,2,7.061
1869,3,3.364
1869,4,10.086
1869,5,10.101
1869,6,13.075
1869,7,17.669
1869,8,15.601
1869,9,14.632
1869,10,9.179
1869,11,5.566
1869,12,2.224
1870,1,2.718
1870,2,1.734
1870,3,4.295
1870,4,9.068
1870,5,11.779
1870,6,15.597
1870,7,18.182
1870,8,16.058
1870,9,13.157
1870,10,9.395
1870,11,4.693
1870,12,-0.353
1871,1,-0.248
1871,2,5.424
1871,3,7.104
1871,4,8.528
1871,5,10.98
1871,6,13.024
1871,7,16.182
1871,8,17.746
1871,9,13.63
1871,10,9.334
1871,11,2.804
1871,12,2.616
1872,1,4.253
1872,2,6.349
1872,3,6.787
1872,4,8.594
1872,5,10.533
1872,6,15.133
1872,7,18.019
1872,8,15.856
1872,9,13.841
1872,10,8.446
1872,11,6.679
