Year,Month,Actual Temperature,City,Country,Latitude,Longitude
1839,9,22.065,20_Brasília,Brazil,15.27 S,47.50 W
1839,10,22.139,20_Brasília,Brazil,15.27 S,47.50 W
1839,11,20.985,20_Brasília,Brazil,15.27 S,47.50 W
1839,12,20.985,20_Brasília,Brazil,15.27 S,47.50 W
1840,1,22.88,20_Brasília,Brazil,15.27 S,47.50 W
1840,2,22.738,20_Brasília,Brazil,15.27 S,47.50 W
1840,3,21.577,20_Brasília,Brazil,15.27 S,47.50 W
1840,4,22.008,20_Brasília,Brazil,15.27 S,47.50 W
1840,5,21.863,20_Brasília,Brazil,15.27 S,47.50 W
1840,6,20.151,20_Brasília,Brazil,15.27 S,47.50 W
1840,7,20.014,20_Brasília,Brazil,15.27 S,47.50 W
1840,8,20.566,20_Brasília,Brazil,15.27 S,47.50 W
1840,9,22.87,20_Brasília,Brazil,15.27 S,47.50 W
1840,10,23.113,20_Brasília,Brazil,15.27 S,47.50 W
1840,11,21.634,20_Brasília,Brazil,15.27 S,47.50 W
1840,12,21.867,20_Brasília,Brazil,15.27 S,47.50 W
1841,1,21.775,20_Brasília,Brazil,15.27 S,47.50 W
1841,2,22.237,20_Brasília,Brazil,15.27 S,47.50 W
1841,3,22.285,20_Brasília,Brazil,15.27 S,47.50 W
1841,4,21.927,20_Brasília,Brazil,15.27 S,47.50 W
1841,5,21.099,20_Brasília,Brazil,15.27 S,47.50 W
1841,6,19.683,20_Brasília,Brazil,15.27 S,47.50 W
1841,7,19.9,20_Brasília,Brazil,15.27 S,47.50 W
1841,8,21.205,20_Brasília,Brazil,15.27 S,47.50 W
1841,9,22.32,20_Brasília,Brazil,15.27 S,47.50 W
1841,10,22.814,20_Brasília,Brazil,15.27 S,47.50 W
1841,11,21.603,20_Brasília,Brazil,15.27 S,47.50 W
1841,12,20.851,20_Brasília,Brazil,15.27 S,47.50 W
1842,1,22.325,20_Brasília,Brazil,15.27 S,47.50 W
1842,2,22.877,20_Brasília,Brazil,15.27 S,47.50 W
1842,3,23.691,20_Brasília,Brazil,15.27 S,47.50 W
1842,4,22.703,20_Brasília,Brazil,15.27 S,47.50 W
1842,5,21.193,20_Brasília,Brazil,15.27 S,47.50 W
1842,6,20.423,20_Brasília,Brazil,15.27 S,47.50 W
1842,7,20.039,20_Brasília,Brazil,15.27 S,47.50 W
1842,8,21.046,20_Brasília,Brazil,15.27 S,47.50 W
1842,9,21.682,20_Brasília,Brazil,15.27 S,47.50 W
1842,10,22.671,20_Brasília,Brazil,15.27 S,47.50 W
1842,11,21.826,20_Brasília,Brazil,15.27 S,47.50 W
1842,12,22.303,20_Brasília,Brazil,15.27 S,47.50 W
1843,1,23.355,20_Brasília,Brazil,15.27 S,47.50 W
1843,2,24.246,20_Brasília,Brazil,15.27 S,47.50 W
1843,3,22.761,20_Brasília,Brazil,15.27 S,47.50 W
1843,4,21.915,20_Brasília,Brazil,15.27 S,47.50 W
1843,5,21.566,20_Brasília,Brazil,15.27 S,47.50 W
1843,6,19.338,20_Brasília,Brazil,15.27 S,47.50 W
1843,7,18.979,20_Brasília,Brazil,15.27 S,47.50 W
1843,8,21.312,20_Brasília,Brazil,15.27 S,47.50 W
1843,9,22.981,20_Brasília,Brazil,15.27 S,47.50 W
1843,10,23.112,20_Brasília,Brazil,15.27 S,47.50 W
1843,11,21.949,20_Brasília,Brazil,15.27 S,47.50 W
1843,12,22.743,20_Brasília,Brazil,15.27 S,47.50 W
1844,1,,20_Brasília,Brazil,15.27 S,47.50 W
1844,2,,20_Brasília,Brazil,15.27 S,47.50 W
1844,3,,20_Brasília,Brazil,15.27 S,47.50 W
1844,4,,20_Brasília,Brazil,15.27 S,47.50 W
1844,5,,20_Brasília,Brazil,15.27 S,47.50 W
1844,6,,20_Brasília,Brazil,15.27 S,47.50 W
1844,7,,20_Brasília,Brazil,15.27 S,47.50 W
1844,8,,20_Brasília,Brazil,15.27 S,47.50 W
1844,9,,20_Brasília,Brazil,15.27 S,47.50 W
1844,10,,20_Brasília,Brazil,15.27 S,47.50 W
1844,11,,20_Brasília,Brazil,15.27 S,47.50 W
1844,12,,20_Brasília,Brazil,15.27 S,47.50 W
1845,1,,20_Brasília,Brazil,15.27 S,47.50 W
1845,2,,20_Brasília,Brazil,15.27 S,47.50 W
1845,3,,20_Brasília,Brazil,15.27 S,47.50 W
1845,4,,20_Brasília,Brazil,15.27 S,47.50 W
1845,5,,20_Brasília,Brazil,15.27 S,47.50 W
1845,6,,20_Brasília,Brazil,15.27 S,47.50 W
1845,7,,20_Brasília,Brazil,15.27 S,47.50 W
1845,8,,20_Brasília,Brazil,15.27 S,47.50 W
1845,9,,20_Brasília,Brazil,15.27 S,47.50 W
1845,10,,20_Brasília,Brazil,15.27 S,47.50 W
1845,11,,20_Brasília,Brazil,15.27 S,47.50 W
1845,12,,20_Brasília,Brazil,15.27 S,47.50 W
1846,1,,20_Brasília,Brazil,15.27 S,47.50 W
1846,2,,20_Brasília,Brazil,15.27 S,47.50 W
1846,3,,20_Brasília,Brazil,15.27 S,47.50 W
1846,4,,20_Brasília,Brazil,15.27 S,47.50 W
1846,5,,20_Brasília,Brazil,15.27 S,47.50 W
1846,6,,20_Brasília,Brazil,15.27 S,47.50 W
1846,7,,20_Brasília,Brazil,15.27 S,47.50 W
1846,8,,20_Brasília,Brazil,15.27 S,47.50 W
1846,9,,20_Brasília,Brazil,15.27 S,47.50 W
1846,10,,20_Brasília,Brazil,15.27 S,47.50 W
1846,11,,20_Brasília,Brazil,15.27 S,47.50 W
1846,12,,20_Brasília,Brazil,15.27 S,47.50 W
1847,1,,20_Brasília,Brazil,15.27 S,47.50 W
1847,2,,20_Brasília,Brazil,15.27 S,47.50 W
1847,3,,20_Brasília,Brazil,15.27 S,47.50 W
1847,4,,20_Brasília,Brazil,15.27 S,47.50 W
1847,5,,20_Brasília,Brazil,15.27 S,47.50 W
1847,6,,20_Brasília,Brazil,15.27 S,47.50 W
1847,7,,20_Brasília,Brazil,15.27 S,47.50 W
1847,8,,20_Brasília,Brazil,15.27 S,47.50 W
1847,9,,20_Brasília,Brazil,15.27 S,47.50 W
1847,10,,20_Brasília,Brazil,15.27 S,47.50 W
1847,11,,20_Brasília,Brazil,15.27 S,47.50 W
1847,12,,20_Brasília,Brazil,15.27 S,47.50 W
1848,1,,20_Brasília,Brazil,15.27 S,47.50 W
1848,2,,20_Brasília,Brazil,15.27 S,47.50 W
1848,3,,20_Brasília,Brazil,15.27 S,47.50 W
1848,4,,20_Brasília,Brazil,15.27 S,47.50 W
1848,5,,20_Brasília,Brazil,15.27 S,47.50 W
1848,6,,20_Brasília,Brazil,15.27 S,47.50 W
1848,7,,20_Brasília,Brazil,15.27 S,47.50 W
1848,8,,20_Brasília,Brazil,15.27 S,47.50 W
1848,9,,20_Brasília,Brazil,15.27 S,47.50 W
1848,10,,20_Brasília,Brazil,15.27 S,47.50 W
1848,11,,20_Brasília,Brazil,15.27 S,47.50 W
1848,12,,20_Brasília,Brazil,15.27 S,47.50 W
1849,1,,20_Brasília,Brazil,15.27 S,47.50 W
1849,2,,20_Brasília,Brazil,15.27 S,47.50 W
1849,3,,20_Brasília,Brazil,15.27 S,47.50 W
1849,4,,20_Brasília,Brazil,15.27 S,47.50 W
1849,5,,20_Brasília,Brazil,15.27 S,47.50 W
1849,6,,20_Brasília,Brazil,15.27 S,47.50 W
1849,7,,20_Brasília,Brazil,15.27 S,47.50 W
1849,8,,20_Brasília,Brazil,15.27 S,47.50 W
1849,9,,20_Brasília,Brazil,15.27 S,47.50 W
1849,10,,20_Brasília,Brazil,15.27 S,47.50 W
1849,11,,20_Brasília,Brazil,15.27 S,47.50 W
1849,12,,20_Brasília,Brazil,15.27 S,47.50 W
1850,1,,20_Brasília,Brazil,15.27 S,47.50 W
1850,2,,20_Brasília,Brazil,15.27 S,47.50 W
1850,3,,20_Brasília,Brazil,15.27 S,47.50 W
1850,4,,20_Brasília,Brazil,15.27 S,47.50 W
1850,5,,20_Brasília,Brazil,15.27 S,47.50 W
1850,6,,20_Brasília,Brazil,15.27 S,47.50 W
1850,7,,20_Brasília,Brazil,15.27 S,47.50 W
1850,8,,20_Brasília,Brazil,15.27 S,47.50 W
1850,9,,20_Brasília,Brazil,15.27 S,47.50 W
1850,10,,20_Brasília,Brazil,15.27 S,47.50 W
1850,11,,20_Brasília,Brazil,15.27 S,47.50 W
1850,12,,20_Brasília,Brazil,15.27 S,47.50 W
1851,1,22.706,20_Brasília,Brazil,15.27 S,47.50 W
1851,2,22.567,20_Brasília,Brazil,15.27 S,47.50 W
1851,3,22.053,20_Brasília,Brazil,15.27 S,47.50 W
1851,4,22.472,20_Brasília,Brazil,15.27 S,47.50 W
1851,5,21.319,20_Brasília,Brazil,15.27 S,47.50 W
1851,6,19.998,20_Brasília,Brazil,15.27 S,47.50 W
1851,7,20.308,20_Brasília,Brazil,15.27 S,47.50 W
1851,8,21.273,20_Brasília,Brazil,15.27 S,47.50 W
1851,9,22.392,20_Brasília,Brazil,15.27 S,47.50 W
1851,10,23.037,20_Brasília,Brazil,15.27 S,47.50 W
1851,11,21.712,20_Brasília,Brazil,15.27 S,47.50 W
1851,12,21.26,20_Brasília,Brazil,15.27 S,47.50 W
1852,1,22.123,20_Brasília,Brazil,15.27 S,47.50 W
1852,2,22.232,20_Brasília,Brazil,15.27 S,47.50 W
1852,3,22.436,20_Brasília,Brazil,15.27 S,47.50 W
1852,4,22.082,20_Brasília,Brazil,15.27 S,47.50 W
1852,5,21.714,20_Brasília,Brazil,15.27 S,47.50 W
1852,6,20.276,20_Brasília,Brazil,15.27 S,47.50 W
1852,7,20.221,20_Brasília,Brazil,15.27 S,47.50 W
1852,8,20.827,20_Brasília,Brazil,15.27 S,47.50 W
1852,9,22.683,20_Brasília,Brazil,15.27 S,47.50 W
1852,10,22.623,20_Brasília,Brazil,15.27 S,47.50 W
1852,11,22.072,20_Brasília,Brazil,15.27 S,47.50 W
1852,12,22.8,20_Brasília,Brazil,15.27 S,47.50 W
1853,1,22.141,20_Brasília,Brazil,15.27 S,47.50 W
1853,2,22.216,20_Brasília,Brazil,15.27 S,47.50 W
1853,3,21.715,20_Brasília,Brazil,15.27 S,47.50 W
1853,4,22.632,20_Brasília,Brazil,15.27 S,47.50 W
1853,5,21.258,20_Brasília,Brazil,15.27 S,47.50 W
1853,6,20.236,20_Brasília,Brazil,15.27 S,47.50 W
1853,7,20.532,20_Brasília,Brazil,15.27 S,47.50 W
1853,8,21.909,20_Brasília,Brazil,15.27 S,47.50 W
1853,9,23.341,20_Brasília,Brazil,15.27 S,47.50 W
1853,10,22.917,20_Brasília,Brazil,15.27 S,47.50 W
1853,11,22.245,20_Brasília,Brazil,15.27 S,47.50 W
1853,12,21.442,20_Brasília,Brazil,15.27 S,47.50 W
1854,1,21.29,20_Brasília,Brazil,15.27 S,47.50 W
1854,2,22.15,20_Brasília,Brazil,15.27 S,47.50 W
1854,3,22.241,20_Brasília,Brazil,15.27 S,47.50 W
1854,4,22.556,20_Brasília,Brazil,15.27 S,47.50 W
1854,5,21.508,20_Brasília,Brazil,15.27 S,47.50 W
1854,6,20.156,20_Brasília,Brazil,15.27 S,47.50 W
1854,7,20.468,20_Brasília,Brazil,15.27 S,47.50 W
1854,8,21.588,20_Brasília,Brazil,15.27 S,47.50 W
1854,9,23.229,20_Brasília,Brazil,15.27 S,47.50 W
1854,10,24.166,20_Brasília,Brazil,15.27 S,47.50 W
1854,11,22.428,20_Brasília,Brazil,15.27 S,47.50 W
1854,12,21.922,20_Brasília,Brazil,15.27 S,47.50 W
1855,1,22.9,20_Brasília,Brazil,15.27 S,47.50 W
1855,2,22.86,20_Brasília,Brazil,15.27 S,47.50 W
1855,3,22.942,20_Brasília,Brazil,15.27 S,47.50 W
1855,4,22.807,20_Brasília,Brazil,15.27 S,47.50 W
1855,5,21.602,20_Brasília,Brazil,15.27 S,47.50 W
1855,6,20.504,20_Brasília,Brazil,15.27 S,47.50 W
1855,7,19.896,20_Brasília,Brazil,15.27 S,47.50 W
1855,8,21.64,20_Brasília,Brazil,15.27 S,47.50 W
1855,9,22.618,20_Brasília,Brazil,15.27 S,47.50 W
1855,10,23.053,20_Brasília,Brazil,15.27 S,47.50 W
1855,11,22.192,20_Brasília,Brazil,15.27 S,47.50 W
1855,12,21.255,20_Brasília,Brazil,15.27 S,47.50 W
1856,1,22.422,20_Brasília,Brazil,15.27 S,47.50 W
1856,2,22.094,20_Brasília,Brazil,15.27 S,47.50 W
1856,3,22.07,20_Brasília,Brazil,15.27 S,47.50 W
1856,4,22.429,20_Brasília,Brazil,15.27 S,47.50 W
1856,5,21.205,20_Brasília,Brazil,15.27 S,47.50 W
1856,6,20.317,20_Brasília,Brazil,15.27 S,47.50 W
1856,7,19.799,20_Brasília,Brazil,15.27 S,47.50 W
1856,8,21.046,20_Brasília,Brazil,15.27 S,47.50 W
1856,9,22.317,20_Brasília,Brazil,15.27 S,47.50 W
1856,10,22.422,20_Brasília,Brazil,15.27 S,47.50 W
1856,11,22.433,20_Brasília,Brazil,15.27 S,47.50 W
1856,12,21.771,20_Brasília,Brazil,15.27 S,47.50 W
1857,1,22.325,20_Brasília,Brazil,15.27 S,47.50 W
1857,2,22.488,20_Brasília,Brazil,15.27 S,47.50 W
1857,3,22.316,20_Brasília,Brazil,15.27 S,47.50 W
1857,4,20.891,20_Brasília,Brazil,15.27 S,47.50 W
1857,5,20.557,20_Brasília,Brazil,15.27 S,47.50 W
1857,6,20.071,20_Brasília,Brazil,15.27 S,47.50 W
1857,7,20.479,20_Brasília,Brazil,15.27 S,47.50 W
1857,8,21.209,20_Brasília,Brazil,15.27 S,47.50 W
1857,9,22.786,20_Brasília,Brazil,15.27 S,47.50 W
1857,10,23.285,20_Brasília,Brazil,15.27 S,47.50 W
1857,11,23.303,20_Brasília,Brazil,15.27 S,47.50 W
1857,12,22.781,20_Brasília,Brazil,15.27 S,47.50 W
1858,1,22.542,20_Brasília,Brazil,15.27 S,47.50 W
1858,2,22.589,20_Brasília,Brazil,15.27 S,47.50 W
1858,3,22.708,20_Brasília,Brazil,15.27 S,47.50 W
1858,4,21.801,20_Brasília,Brazil,15.27 S,47.50 W
1858,5,21.576,20_Brasília,Brazil,15.27 S,47.50 W
1858,6,19.948,20_Brasília,Brazil,15.27 S,47.50 W
1858,7,19.647,20_Brasília,Brazil,15.27 S,47.50 W
1858,8,20.827,20_Brasília,Brazil,15.27 S,47.50 W
1858,9,21.497,20_Brasília,Brazil,15.27 S,47.50 W
1858,10,22.32,20_Brasília,Brazil,15.27 S,47.50 W
1858,11,22.359,20_Brasília,Brazil,15.27 S,47.50 W
1858,12,20.751,20_Brasília,Brazil,15.27 S,47.50 W
1859,1,21.787,20_Brasília,Brazil,15.27 S,47.50 W
1859,2,22.338,20_Brasília,Brazil,15.27 S,47.50 W
1859,3,23.26,20_Brasília,Brazil,15.27 S,47.50 W
1859,4,23.538,20_Brasília,Brazil,15.27 S,47.50 W
1859,5,21.853,20_Brasília,Brazil,15.27 S,47.50 W
1859,6,20.299,20_Brasília,Brazil,15.27 S,47.50 W
1859,7,19.707,20_Brasília,Brazil,15.27 S,47.50 W
1859,8,20.981,20_Brasília,Brazil,15.27 S,47.50 W
1859,9,22.827,20_Brasília,Brazil,15.27 S,47.50 W
1859,10,23.71,20_Brasília,Brazil,15.27 S,47.50 W
1859,11,22.911,20_Brasília,Brazil,15.27 S,47.50 W
1859,12,22.133,20_Brasília,Brazil,15.27 S,47.50 W
1860,1,22.617,20_Brasília,Brazil,15.27 S,47.50 W
1860,2,22.698,20_Brasília,Brazil,15.27 S,47.50 W
1860,3,22.079,20_Brasília,Brazil,15.27 S,47.50 W
1860,4,22.474,20_Brasília,Brazil,15.27 S,47.50 W
1860,5,21.586,20_Brasília,Brazil,15.27 S,47.50 W
1860,6,21.012,20_Brasília,Brazil,15.27 S,47.50 W
1860,7,20.852,20_Brasília,Brazil,15.27 S,47.50 W
1860,8,22.913,20_Brasília,Brazil,15.27 S,47.50 W
1860,9,24.29,20_Brasília,Brazil,15.27 S,47.50 W
1860,10,24.159,20_Brasília,Brazil,15.27 S,47.50 W
1860,11,22.377,20_Brasília,Brazil,15.27 S,47.50 W
1860,12,21.604,20_Brasília,Brazil,15.27 S,47.50 W
1861,1,21.815,20_Brasília,Brazil,15.27 S,47.50 W
1861,2,22.782,20_Brasília,Brazil,15.27 S,47.50 W
1861,3,22.184,20_Brasília,Brazil,15.27 S,47.50 W
1861,4,22.134,20_Brasília,Brazil,15.27 S,47.50 W
1861,5,21.387,20_Brasília,Brazil,15.27 S,47.50 W
1861,6,19.87,20_Brasília,Brazil,15.27 S,47.50 W
1861,7,19.442,20_Brasília,Brazil,15.27 S,47.50 W
1861,8,22.155,20_Brasília,Brazil,15.27 S,47.50 W
1861,9,23.083,20_Brasília,Brazil,15.27 S,47.50 W
1861,10,22.964,20_Brasília,Brazil,15.27 S,47.50 W
1861,11,22.52,20_Brasília,Brazil,15.27 S,47.50 W
1861,12,21.414,20_Brasília,Brazil,15.27 S,47.50 W
1862,1,21.187,20_Brasília,Brazil,15.27 S,47.50 W
1862,2,22.346,20_Brasília,Brazil,15.27 S,47.50 W
1862,3,22.416,20_Brasília,Brazil,15.27 S,47.50 W
1862,4,21.872,20_Brasília,Brazil,15.27 S,47.50 W
1862,5,21.827,20_Brasília,Brazil,15.27 S,47.50 W
1862,6,20.206,20_Brasília,Brazil,15.27 S,47.50 W
1862,7,19.706,20_Brasília,Brazil,15.27 S,47.50 W
1862,8,20.864,20_Brasília,Brazil,15.27 S,47.50 W
1862,9,22.247,20_Brasília,Brazil,15.27 S,47.50 W
1862,10,23.302,20_Brasília,Brazil,15.27 S,47.50 W
1862,11,22.658,20_Brasília,Brazil,15.27 S,47.50 W
1862,12,21.299,20_Brasília,Brazil,15.27 S,47.50 W
1863,1,23.637,20_Brasília,Brazil,15.27 S,47.50 W
1863,2,23.227,20_Brasília,Brazil,15.27 S,47.50 W
1863,3,22.375,20_Brasília,Brazil,15.27 S,47.50 W
1863,4,22.628,20_Brasília,Brazil,15.27 S,47.50 W
1863,5,21.257,20_Brasília,Brazil,15.27 S,47.50 W
1863,6,20.51,20_Brasília,Brazil,15.27 S,47.50 W
1863,7,19.93,20_Brasília,Brazil,15.27 S,47.50 W
1863,8,20.86,20_Brasília,Brazil,15.27 S,47.50 W
1863,9,21.934,20_Brasília,Brazil,15.27 S,47.50 W
1863,10,22.601,20_Brasília,Brazil,15.27 S,47.50 W
1863,11,22.207,20_Brasília,Brazil,15.27 S,47.50 W
1863,12,21.775,20_Brasília,Brazil,15.27 S,47.50 W
1864,1,22.134,20_Brasília,Brazil,15.27 S,47.50 W
1864,2,22.433,20_Brasília,Brazil,15.27 S,47.50 W
1864,3,22.307,20_Brasília,Brazil,15.27 S,47.50 W
1864,4,21.687,20_Brasília,Brazil,15.27 S,47.50 W
1864,5,21.577,20_Brasília,Brazil,15.27 S,47.50 W
1864,6,20.269,20_Brasília,Brazil,15.27 S,47.50 W
1864,7,20.083,20_Brasília,Brazil,15.27 S,47.50 W
1864,8,21.212,20_Brasília,Brazil,15.27 S,47.50 W
1864,9,23.127,20_Brasília,Brazil,15.27 S,47.50 W
1864,10,23.175,20_Brasília,Brazil,15.27 S,47.50 W
1864,11,22.28,20_Brasília,Brazil,15.27 S,47.50 W
1864,12,21.652,20_Brasília,Brazil,15.27 S,47.50 W
1865,1,23.254,20_Brasília,Brazil,15.27 S,47.50 W
1865,2,21.757,20_Brasília,Brazil,15.27 S,47.50 W
1865,3,21.767,20_Brasília,Brazil,15.27 S,47.50 W
1865,4,21.819,20_Brasília,Brazil,15.27 S,47.50 W
1865,5,21.372,20_Brasília,Brazil,15.27 S,47.50 W
1865,6,20.117,20_Brasília,Brazil,15.27 S,47.50 W
1865,7,20.216,20_Brasília,Brazil,15.27 S,47.50 W
1865,8,21.521,20_Brasília,Brazil,15.27 S,47.50 W
1865,9,22.713,20_Brasília,Brazil,15.27 S,47.50 W
1865,10,23.511,20_Brasília,Brazil,15.27 S,47.50 W
1865,11,22.898,20_Brasília,Brazil,15.27 S,47.50 W
1865,12,21.359,20_Brasília,Brazil,15.27 S,47.50 W
1866,1,23.07,20_Brasília,Brazil,15.27 S,47.50 W
1866,2,21.95,20_Brasília,Brazil,15.27 S,47.50 W
1866,3,21.587,20_Brasília,Brazil,15.27 S,47.50 W
1866,4,21.779,20_Brasília,Brazil,15.27 S,47.50 W
1866,5,21.404,20_Brasília,Brazil,15.27 S,47.50 W
1866,6,19.924,20_Brasília,Brazil,15.27 S,47.50 W
1866,7,20.649,20_Brasília,Brazil,15.27 S,47.50 W
1866,8,22.065,20_Brasília,Brazil,15.27 S,47.50 W
1866,9,23.466,20_Brasília,Brazil,15.27 S,47.50 W
1866,10,23.08,20_Brasília,Brazil,15.27 S,47.50 W
1866,11,23.093,20_Brasília,Brazil,15.27 S,47.50 W
1866,12,22.454,20_Brasília,Brazil,15.27 S,47.50 W
1867,1,21.983,20_Brasília,Brazil,15.27 S,47.50 W
1867,2,22.39,20_Brasília,Brazil,15.27 S,47.50 W
1867,3,22.141,20_Brasília,Brazil,15.27 S,47.50 W
1867,4,22.726,20_Brasília,Brazil,15.27 S,47.50 W
1867,5,21.267,20_Brasília,Brazil,15.27 S,47.50 W
1867,6,20.772,20_Brasília,Brazil,15.27 S,47.50 W
1867,7,20.423,20_Brasília,Brazil,15.27 S,47.50 W
1867,8,22.168,20_Brasília,Brazil,15.27 S,47.50 W
1867,9,23.443,20_Brasília,Brazil,15.27 S,47.50 W
1867,10,23.437,20_Brasília,Brazil,15.27 S,47.50 W
