Year,Month,Actual Temperature
1753,4,9.005
1753,5,13.191
1753,6,17.964
1753,7,18.62
1753,8,16.568
1753,9,15.152
1753,10,10.813
1753,11,4.861
1753,12,3.774
1754,1,2.024
1754,2,1.813
1754,3,3.115
1754,4,8.591
1754,5,13.986
1754,6,16.338
1754,7,17.098
1754,8,18.181
1754,9,14.797
1754,10,11.71
1754,11,7.194
1754,12,3.334
1755,1,-1.571
1755,2,0.379
1755,3,5.218
1755,4,12.336
1755,5,12.394
1755,6,18.508
1755,7,18.06
1755,8,16.379
1755,9,14.055
1755,10,10.208
1755,11,5.962
1755,12,3.554
1756,1,4.66
1756,2,5.194
1756,3,6.249
1756,4,7.985
1756,5,12.351
1756,6,17.751
1756,7,18.436
1756,8,17.077
1756,9,15.836
1756,10,9.73
1756,11,4.027
1756,12,0.464
1757,1,-0.327
1757,2,2.934
1757,3,5.588
1757,4,9.559
1757,5,13.444
1757,6,17.472
1757,7,20.905
1757,8,18.44
1757,9,14.091
1757,10,7.412
1757,11,6.385
1757,12,2.146
1758,1,-0.68
1758,2,3.218
1758,3,6.448
1758,4,8.147
1758,5,14.36
1758,6,16.975
1758,7,15.68
1758,8,17.462
1758,9,13.494
1758,10,8.852
1758,11,5.665
1758,12,3.468
1759,1,4.111
1759,2,5.167
1759,3,6.685
1759,4,9.465
1759,5,12.994
1759,6,16.386
1759,7,19.882
1759,8,17.866
1759,9,15.382
1759,10,11.574
1759,11,3.155
1759,12,1.08
1760,1,0.525
1760,2,2.889
1760,3,4.634
1760,4,10.534
1760,5,12.949
1760,6,16.649
1760,7,17.947
1760,8,16.836
1760,9,15.061
1760,10,9.863
1760,11,6.08
1760,12,5.177
1761,1,0.938
1761,2,5.286
1761,3,7.854
1761,4,8.813
1761,5,14.172
1761,6,16.808
1761,7,18.529
1761,8,18.77
1761,9,15.589
1761,10,8.207
1761,11,5.394
1761,12,0.118
1762,1,3.972
1762,2,3.007
1762,3,3.265
1762,4,11.534
1762,5,14.199
1762,6,16.147
1762,7,19.173
1762,8,16.651
1762,9,14.136
1762,10,7.803
1762,11,4.51
1762,12,-0.356
1763,1,-2.016
1763,2,5.661
1763,3,4.878
1763,4,8.738
1763,5,11.071
1763,6,15.769
1763,7,17.541
1763,8,18.287
1763,9,13.708
1763,10,8.448
1763,11,5.338
1763,12,4.767
1764,1,5.023
1764,2,5.35
1764,3,4.433
1764,4,8.136
1764,5,14.416
1764,6,16.1
1764,7,18.267
1764,8,16.328
1764,9,13.299
1764,10,8.545
1764,11,5.321
1764,12,3.12
1765,1,4.54
1765,2,1.009
1765,3,7.206
1765,4,9.175
1765,5,12.688
1765,6,16.612
1765,7,16.606
1765,8,17.521
1765,9,14.501
1765,10,10.778
1765,11,4.804
1765,12,0.993
1766,1,-1.769
1766,2,1.709
1766,3,5.518
1766,4,10.052
1766,5,12.751
1766,6,16.232
1766,7,17.129
1766,8,18.366
1766,9,15.649
1766,10,10.575
1766,11,6.482
1766,12,1.859
1767,1,-2.239
1767,2,6.664
1767,3,6.348
1767,4,7.685
1767,5,11.76
1767,6,14.861
1767,7,17.194
1767,8,17.834
1767,9,15.156
1767,10,10.391
1767,11,7.849
1767,12,1.231
1768,1,-0.18
1768,2,3.946
1768,3,4.427
1768,4,9.355
1768,5,13.032
1768,6,15.457
1768,7,17.715
1768,8,17.762
1768,9,13.665
1768,10,10.504
1768,11,6.545
1768,12,3.19
1769,1,2.932
1769,2,3.386
1769,3,5.222
1769,4,9.204
1769,5,12.892
1769,6,14.742
1769,7,17.597
1769,8,17.103
1769,9,14.476
1769,10,7.051
1769,11,6.918
1769,12,3.579
1770,1,1.784
1770,2,3.518
1770,3,4.244
1770,4,6.865
1770,5,12.274
1770,6,14.937
1770,7,16.389
1770,8,18.037
1770,9,15.925
1770,10,9.637
1770,11,6.403
1770,12,4.166
1771,1,1.755
1771,2,2.405
1771,3,4.1
1771,4,6.048
1771,5,14.569
1771,6,15.02
1771,7,18.159
1771,8,16.984
1771,9,14.395
1771,10,10.626
1771,11,4.774
1771,12,4.719
1772,1,1.369
1772,2,4.469
1772,3,6.633
1772,4,8.196
1772,5,11.461
1772,6,17.826
1772,7,18.295
1772,8,18.22
1772,9,15.462
1772,10,12.23
1772,11,7.589
1772,12,4.187
1773,1,3.783
1773,2,1.601
1773,3,5.77
1773,4,8.809
1773,5,12.243
1773,6,15.853
1773,7,17.251
1773,8,18.103
1773,9,14.952
1773,10,10.869
1773,11,5.98
1773,12,4.386
1774,1,1.78
1774,2,4.386
1774,3,7.883
1774,4,10.067
1774,5,13.503
1774,6,16.564
1774,7,17.678
1774,8,18.926
1774,9,14.012
1774,10,9.646
1774,11,3.97
1774,12,1.398
1775,1,3.391
1775,2,6.417
1775,3,6.894
1775,4,9.534
1775,5,12.733
1775,6,17.766
1775,7,18.488
1775,8,17.661
1775,9,15.751
1775,10,10.152
1775,11,5.005
1775,12,2.847
1776,1,-2.241
1776,2,4.74
1776,3,7.484
1776,4,9.809
1776,5,11.388
1776,6,16.286
1776,7,18.584
1776,8,17.928
1776,9,13.692
1776,10,10.629
1776,11,5.749
1776,12,3.16
1777,1,1.133
1777,2,2.026
1777,3,7.91
1777,4,7.899
1777,5,12.459
1777,6,15.313
1777,7,17.147
1777,8,18.552
1777,9,15.345
1777,10,11.172
1777,11,6.851
1777,12,1.336
1778,1,1.535
1778,2,2.496
1778,3,5.802
1778,4,10.111
1778,5,13.897
1778,6,16.381
1778,7,20.058
1778,8,18.924
1778,9,13.19
1778,10,8.962
1778,11,6.724
1778,12,5.362
1779,1,-0.551
1779,2,5.641
1779,3,7.36
1779,4,11.264
1779,5,14.247
1779,6,15.193
1779,7,18.802
1779,8,18.815
1779,9,16.463
1779,10,12.196
1779,11,6.398
1779,12,5.032
1780,1,-0.866
1780,2,1.455
1780,3,8.88
1780,4,8.501
1780,5,14.555
1780,6,16.538
1780,7,18.837
1780,8,19.581
1780,9,15.891
1780,10,10.662
1780,11,4.755
1780,12,1.801
1781,1,1.805
1781,2,4.879
1781,3,7.108
1781,4,10.98
1781,5,14.335
1781,6,17.585
1781,7,19.251
1781,8,19.248
1781,9,15.548
1781,10,9.893
1781,11,6.301
1781,12,4.654
1782,1,4.362
1782,2,0.032
1782,3,5.122
1782,4,7.222
1782,5,11.373
1782,6,17.687
1782,7,19.131
1782,8,17.105
1782,9,14.592
1782,10,8.196
1782,11,2.411
1782,12,1.564
1783,1,4.227
1783,2,4.958
1783,3,4.761
1783,4,10.142
1783,5,12.959
1783,6,16.646
1783,7,20.785
1783,8,18.076
1783,9,14.798
1783,10,10.689
1783,11,6.31
1783,12,2.043
1784,1,-0.942
1784,2,0.723
1784,3,4.367
1784,4,6.841
1784,5,15.891
1784,6,17.077
1784,7,18.265
1784,8,15.899
1784,9,16.199
1784,10,7.347
1784,11,6.116
1784,12,0.12
1785,1,2.694
1785,2,0.283
1785,3,1.219
1785,4,7.462
1785,5,13.013
1785,6,16.647
1785,7,18.063
1785,8,16.282
1785,9,16.24
1785,10,9.95
1785,11,5.639
1785,12,2.309
1786,1,3.137
1786,2,3.49
1786,3,3.066
1786,4,9.981
1786,5,12.914
1786,6,17.552
1786,7,16.788
1786,8,17.005
1786,9,13.59
1786,10,8.076
1786,11,3.363
1786,12,2.934
1787,1,0.777
1787,2,4.55
1787,3,7.982
1787,4,8.476
1787,5,11.835
1787,6,16.462
1787,7,17.253
1787,8,18.044
1787,9,14.799
1787,10,11.567
1787,11,5.637
1787,12,5.209
1788,1,3.459
1788,2,5.198
1788,3,5.649
1788,4,10.121
1788,5,15.172
1788,6,17.275
1788,7,19.181
1788,8,17.637
1788,9,15.883
1788,10,9.788
1788,11,3.67
1788,12,-0.909
1789,1,0.53
1789,2,5.113
1789,3,2.234
1789,4,8.812
1789,5,15.162
1789,6,14.795
1789,7,17.618
1789,8,17.735
1789,9,14.338
1789,10,9.374
1789,11,4.377
1789,12,4.378
1790,1,3.109
1790,2,5.659
1790,3,7.324
1790,4,7.551
1790,5,13.964
1790,6,16.454
1790,7,16.783
1790,8,18.187
1790,9,13.593
1790,10,11.27
1790,11,5.808
1790,12,4.013
1791,1,4.725
1791,2,3.94
1791,3,6.391
1791,4,11.821
1791,5,12.027
1791,6,16.171
1791,7,17.936
1791,8,19.09
1791,9,15.068
1791,10,9.637
1791,11,4.717
1791,12,2.847
1792,1,2.948
1792,2,3.199
1792,3,7.127
1792,4,11.588
1792,5,12.256
1792,6,15.608
1792,7,18.179
1792,8,18.969
1792,9,13.375
1792,10,10.832
1792,11,5.861
1792,12,3.966
1793,1,1.072
1793,2,5.191
1793,3,6.205
1793,4,7.84
1793,5,11.859
1793,6,15.278
1793,7,20.996
1793,8,19.02
1793,9,13.796
1793,10,12.079
1793,11,6.71
1793,12,4.729
1794,1,1.593
1794,2,7.033
1794,3,8.893
1794,4,12.345
1794,5,12.755
1794,6,17.092
1794,7,21.408
1794,8,17.849
1794,9,14.04
1794,10,10.426
1794,11,7.341
1794,12,1.026
1795,1,-3.427
1795,2,2.83
1795,3,5.522
1795,4,10.675
1795,5,13.265
1795,6,16.494
1795,7,16.505
1795,8,18.744
1795,9,16.992
1795,10,13.433
1795,11,5.079
1795,12,6.316
1796,1,6.843
1796,2,4.557
1796,3,3.888
1796,4,9.92
1796,5,12.664
1796,6,15.846
1796,7,17.351
1796,8,18.471
1796,9,16.638
1796,10,9.554
1796,11,5.058
1796,12,0.025
1797,1,2.804
1797,2,3.494
1797,3,5.001
1797,4,10.094
1797,5,14.38
1797,6,14.562
1797,7,20.225
1797,8,18.776
1797,9,14.756
1797,10,9.615
1797,11,6.495
1797,12,5.295
1798,1,2.971
1798,2,4.294
1798,3,5.861
1798,4,11.034
1798,5,13.962
1798,6,17.753
1798,7,18.38
1798,8,18.859
1798,9,15.301
1798,10,10.937
1798,11,5.363
1798,12,0.265
1799,1,-0.901
1799,2,3.835
1799,3,4.491
1799,4,6.686
1799,5,11.578
1799,6,15.272
1799,7,17.289
1799,8,17.404
1799,9,14.584
1799,10,9.743
1799,11,5.784
1799,12,-1.205
1800,1,3.165
1800,2,2.061
1800,3,3.968
1800,4,11.822
1800,5,15.136
1800,6,14.426
1800,7,18.604
1800,8,19.395
1800,9,15.571
1800,10,9.51
1800,11,6.706
1800,12,2.95
1801,1,3.935
1801,2,3.5
1801,3,7.716
1801,4,9.47
1801,5,13.645
1801,6,15.399
1801,7,17.307
1801,8,18.331
1801,9,16.014
1801,10,11.158
1801,11,5.979
1801,12,3.336
1802,1,-1.219
1802,2,3.664
1802,3,6.012
1802,4,9.885
1802,5,12.99
1802,6,16.79
1802,7,16.473
1802,8,20.415
1802,9,16.047
1802,10,11.676
1802,11,6.01
1802,12,3.744
1803,1,-0.155
1803,2,0.63
1803,3,5.843
1803,4,10.916
1803,5,11.349
1803,6,15.825
1803,7,19.756
1803,8,19.038
1803,9,13.217
1803,10,9.638
1803,11,6.262
1803,12,4.498
1804,1,5.991
1804,2,2.279
1804,3,5.349
1804,4,8.353
1804,5,14.971
1804,6,17.738
1804,7,17.495
1804,8,17.35
1804,9,16.325
1804,10,10.811
1804,11,6.173
1804,12,0.745
1805,1,0.427
1805,2,3.325
1805,3,5.778
1805,4,8.027
1805,5,11.481
1805,6,14.374
1805,7,16.669
1805,8,17.295
1805,9,15.651
1805,10,8.183
1805,11,3.35
1805,12,2.449
1806,1,4.75
1806,2,5.341
1806,3,6.109
1806,4,7.008
1806,5,15.371
1806,6,16.644
1806,7,17.887
1806,8,17.775
1806,9,15.422
1806,10,10.327
1806,11,8.087
1806,12,7.462
1807,1,1.694
1807,2,4.691
1807,3,2.878
1807,4,8.214
1807,5,14.861
1807,6,15.61
1807,7,20.185
1807,8,20.856
1807,9,13.251
1807,10,12.03
1807,11,5.501
1807,12,1.588
1808,1,1.793
1808,2,1.925
1808,3,2.927
1808,4,6.806
1808,5,15.99
1808,6,15.194
1808,7,20.364
1808,8,18.925
1808,9,14.21
1808,10,8.193
1808,11,6.259
1808,12,0.314
1809,1,2.805
1809,2,6.928
1809,3,6.592
1809,4,5.767
1809,5,14.378
1809,6,15.04
1809,7,17.055
1809,8,17.402
1809,9,13.934
1809,10,9.077
1809,11,4.308
1809,12,4.259
1810,1,-0.871
1810,2,1.788
1810,3,7.378
1810,4,8.882
1810,5,12.305
1810,6,15.451
1810,7,17.012
1810,8,17.243
1810,9,16.272
1810,10,10.449
1810,11,6.933
1810,12,4.436
1811,1,-0.957
1811,2,5.631
1811,3,8.041
1811,4,10.958
1811,5,15.605
1811,6,17.287
1811,7,18.76
1811,8,17.083
1811,9,15.36
1811,10,13.288
1811,11,7.675
1811,12,3.366
1812,1,0.385
1812,2,5.496
1812,3,5.028
1812,4,6.539
1812,5,13.897
1812,6,15.192
1812,7,16.392
1812,8,16.634
1812,9,14.101
1812,10,10.53
1812,11,3.896
1812,12,-0.758
1813,1,0.164
1813,2,5.164
1813,3,5.69
1813,4,9.497
1813,5,13.978
1813,6,14.6
1813,7,16.168
1813,8,16.407
1813,9,13.53
1813,10,9.855
1813,11,5.151
1813,12,2.326
1814,1,-1.487
1814,2,-0.306
1814,3,3.237
1814,4,9.994
1814,5,11.354
1814,6,14.559
1814,7,18.499
1814,8,16.668
1814,9,13.897
1814,10,8.846
1814,11,6.128
1814,12,4.904
1815,1,-1.014
1815,2,5.804
1815,3,8.444
1815,4,9.471
1815,5,14.501
1815,6,15.915
1815,7,17.084
1815,8,17.25
1815,9,14.924
1815,10,10.87
1815,11,3.799
1815,12,1.651
1816,1,2.232
1816,2,1.896
1816,3,5.091
1816,4,8.899
1816,5,11.846
1816,6,13.964
1816,7,15.16
1816,8,15.17
1816,9,13.383
1816,10,10.58
1816,11,3.637
1816,12,2.743
1817,1,4.568
1817,2,6.514
1817,3,6.022
1817,4,6.609
1817,5,11.455
1817,6,17.499
1817,7,16.729
1817,8,16.079
1817,9,16.056
1817,10,6.997
1817,11,8.167
1817,12,2.214
1818,1,4.03
1818,2,3.373
1818,3,5.881
1818,4,9.995
1818,5,12.889
1818,6,18.26
1818,7,19.588
1818,8,17.606
1818,9,14.887
1818,10,10.873
1818,11,8.415
1818,12,1.767
1819,1,4.278
1819,2,4.973
1819,3,6.846
1819,4,10.855
1819,5,14.451
1819,6,16.123
1819,7,19.045
1819,8,18.851
1819,9,15.599
1819,10,10.171
1819,11,4.458
1819,12,2.614
1820,1,-0.545
1820,2,3.331
1820,3,4.676
1820,4,11.021
1820,5,13.944
1820,6,15.357
1820,7,17.867
1820,8,18.349
1820,9,13.561
1820,10,8.979
1820,11,4.302
1820,12,3.234
1821,1,3.426
1821,2,1.715
1821,3,7.033
1821,4,11.112
1821,5,11.589
1821,6,14.031
1821,7,16.454
1821,8,18.563
1821,9,16.022
1821,10,9.989
1821,11,8.633
1821,12,6.436
1822,1,3.443
1822,2,5.708
1822,3,9.105
1822,4,10.02
1822,5,15.383
1822,6,19.658
1822,7,18.416
1822,8,17.688
1822,9,14.465
1822,10,11.763
1822,11,8.398
1822,12,-0.245
1823,1,-1.205
1823,2,4.276
1823,3,5.833
1823,4,8.102
1823,5,14.358
1823,6,14.441
1823,7,16.65
1823,8,18.128
1823,9,15.003
1823,10,9.286
1823,11,5.403
1823,12,4.482
1824,1,2.346
1824,2,4.696
1824,3,5.226
1824,4,8.023
1824,5,12.042
1824,6,15.335
1824,7,18.208
1824,8,17.602
1824,9,15.95
1824,10,10.388
1824,11,8.3
1824,12,6.111
1825,1,3.001
1825,2,3.587
1825,3,5.025
1825,4,10.541
1825,5,13.149
1825,6,16.331
1825,7,19.164
1825,8,18.171
1825,9,16.767
1825,10,11.233
1825,11,6.857
1825,12,5.39
1826,1,-1.728
1826,2,5.389
1826,3,6.926
1826,4,9.44
1826,5,11.954
1826,6,17.269
1826,7,19.728
1826,8,20.182
1826,9,15.838
1826,10,11.984
1826,11,5.244
1826,12,4.879
1827,1,-0.179
1827,2,-0.994
1827,3,6.962
1827,4,10.115
1827,5,13.359
1827,6,15.735
1827,7,18.893
1827,8,17.182
1827,9,15.215
1827,10,11.674
1827,11,4.876
1827,12,6.242
1828,1,4.618
1828,2,4.474
1828,3,6.882
1828,4,9.987
1828,5,14.091
1828,6,17.133
1828,7,18.262
1828,8,16.723
1828,9,15.67
1828,10,10.505
1828,11,6.788
1828,12,5.342
1829,1,-1.351
1829,2,2.381
1829,3,5.382
1829,4,8.769
1829,5,14.044
1829,6,16.366
1829,7,17.521
1829,8,16.424
1829,9,13.356
1829,10,8.973
1829,11,3.97
1829,12,-2.558
1830,1,-2.514
1830,2,0.52
1830,3,8.264
1830,4,11.05
1830,5,13.947
1830,6,15.249
1830,7,18.59
1830,8,16.886
1830,9,13.122
1830,10,10.045
1830,11,6.851
1830,12,1.736
1831,1,0.961
1831,2,5.016
1831,3,7.891
1831,4,10.925
1831,5,13.368
1831,6,16.266
1831,7,18.54
1831,8,18.339
1831,9,14.514
1831,10,13.406
1831,11,6.159
1831,12,4.794
1832,1,1.504
1832,2,2.907
1832,3,5.466
1832,4,9.509
1832,5,12.304
1832,6,15.916
1832,7,18.117
1832,8,18.574
1832,9,14.643
1832,10,10.624
1832,11,5.808
1832,12,3.679
1833,1,-0.69
1833,2,6.463
1833,3,4.367
1833,4,8.463
1833,5,16.464
1833,6,17.061
1833,7,17.022
1833,8,16.034
1833,9,13.532
1833,10,10.745
1833,11,6.004
1833,12,6.788
1834,1,6.805
1834,2,3.934
1834,3,6.982
1834,4,8.482
1834,5,15.451
1834,6,17.382
1834,7,20.19
1834,8,19.207
1834,9,17.04
1834,10,11.322
1834,11,6.742
1834,12,3.846
1835,1,2.895
1835,2,5.511
1835,3,5.746
1835,4,8.813
1835,5,12.771
1835,6,16.523
1835,7,19.59
1835,8,18.554
1835,9,15.184
1835,10,9.374
1835,11,4.762
1835,12,1.089
1836,1,1.991
1836,2,2.787
1836,3,8.455
1836,4,8.023
1836,5,11.636
1836,6,17.337
1836,7,18.601
1836,8,18.055
1836,9,13.698
1836,10,10.61
1836,11,6.37
1836,12,3.98
1837,1,2.101
1837,2,4.437
1837,3,2.839
1837,4,5.666
1837,5,10.899
1837,6,17.438
1837,7,17.996
1837,8,19.17
1837,9,14.014
1837,10,10.919
1837,11,5.438
1837,12,4.124
1838,1,-3.754
1838,2,1.201
1838,3,6.161
1838,4,6.874
1838,5,13.152
1838,6,15.892
1838,7,17.8
1838,8,16.804
1838,9,14.829
1838,10,10.515
1838,11,6.42
1838,12,2.411
1839,1,1.995
1839,2,3.873
1839,3,5.239
1839,4,6.992
1839,5,12.353
1839,6,17.794
1839,7,18.285
1839,8,16.643
1839,9,14.649
1839,10,10.616
1839,11,7.486
1839,12,4.873
1840,1,3.118
1840,2,3.112
1840,3,3.324
1840,4,10.777
1840,5,13.668
1840,6,16.672
1840,7,16.327
1840,8,18.383
1840,9,14.079
1840,10,8.532
1840,11,7.039
1840,12,-1.39
1841,1,0.935
1841,2,1.835
1841,3,8.152
1841,4,9.245
1841,5,15.828
1841,6,14.83
1841,7,15.545
1841,8,17.064
1841,9,16.399
1841,10,10.27
1841,11,6.072
1841,12,4.36
1842,1,-1.233
1842,2,3.352
1842,3,7.164
1842,4,8.487
1842,5,13.736
1842,6,18.126
1842,7,17.634
1842,8,20.404
1842,9,14.396
1842,10,7.548
1842,11,4.597
1842,12,4.038
1843,1,3.379
1843,2,3.555
1843,3,6.729
1843,4,9.377
1843,5,12.627
1843,6,14.69
1843,7,16.906
1843,8,18.257
1843,9,15.879
1843,10,9.934
1843,11,6.286
1843,12,4.464
1844,1,2.137
1844,2,1.912
1844,3,5.678
1844,4,11.316
1844,5,12.15
1844,6,17.014
1844,7,17.165
1844,8,15.301
1844,9,15.341
1844,10,10.065
1844,11,6.596
1844,12,-0.618
1845,1,2.131
1845,2,-1.065
1845,3,1.444
1845,4,9.887
1845,5,10.73
1845,6,17.49
1845,7,17.5
1845,8,15.424
1845,9,14.284
1845,10,10.446
1845,11,7.619
1845,12,4.902
1846,1,4.826
1846,2,6.395
1846,3,7.39
1846,4,9.607
1846,5,13.741
1846,6,19.967
1846,7,20.092
1846,8,20.062
1846,9,17.255
1846,10,10.825
1846,11,5.467
1846,12,-1.065
1847,1,1.358
1847,2,2.183
1847,3,5.055
1847,4,6.985
1847,5,14.996
1847,6,15.019
1847,7,19.684
1847,8,18.298
1847,9,13.286
1847,10,10.89
1847,11,7.297
1847,12,2.821
1848,1,-1.648
1848,2,5.805
1848,3,6.726
1848,4,10.216
1848,5,14.966
1848,6,16.494
1848,7,18.151
1848,8,16.916
1848,9,14.44
1848,10,10.79
1848,11,5.342
1848,12,4.462
1849,1,3.791
1849,2,5.452
1849,3,5.326
1849,4,7.608
1849,5,13.938
1849,6,17.247
1849,7,17.738
1849,8,17.299
1849,9,15.299
1849,10,10.76
1849,11,5.218
1849,12,2.447
1850,1,-1.011
1850,2,6.304
1850,3,4.08
1850,4,9.788
1850,5,11.964
1850,6,17.307
1850,7,17.917
1850,8,16.871
1850,9,13.261
1850,10,7.992
1850,11,7.453
1850,12,3.107
1851,1,4.202
1851,2,3.285
1851,3,5.94
1851,4,9.059
1851,5,10.79
1851,6,16.86
1851,7,17.236
1851,8,18.427
1851,9,13.382
1851,10,10.876
1851,11,2.825
1851,12,1.921
1852,1,4.275
1852,2,3.895
1852,3,4.738
1852,4,8.032
1852,5,13.308
1852,6,15.448
1852,7,21.259
1852,8,17.931
1852,9,14.628
1852,10,9.018
1852,11,9.735
1852,12,7.361
1853,1,5.483
1853,2,0.542
1853,3,2.645
1853,4,8.231
1853,5,12.469
1853,6,15.947
1853,7,17.95
1853,8,17.677
1853,9,14.375
1853,10,11.048
1853,11,4.853
1853,12,-1.509
1854,1,2.948
1854,2,2.806
1854,3,6.812
1854,4,10.537
1854,5,12.065
1854,6,14.648
1854,7,18.258
1854,8,17.26
1854,9,15.646
1854,10,10.867
1854,11,4.505
1854,12,4.546
1855,1,-0.278
1855,2,-0.713
1855,3,4.38
1855,4,8.323
1855,5,10.998
1855,6,15.389
1855,7,18.006
1855,8,18.457
1855,9,15.191
1855,10,11.621
1855,11,3.958
1855,12,0.471
1856,1,4.084
1856,2,5.141
1856,3,5.046
1856,4,9.751
1856,5,11.165
1856,6,16.735
1856,7,17.719
1856,8,19.824
1856,9,13.789
1856,10,11.154
1856,11,3.889
1856,12,3.925
1857,1,1.907
1857,2,2.804
1857,3,5.634
1857,4,8.325
1857,5,13.577
1857,6,17.153
1857,7,19.538
1857,8,19.699
1857,9,16.376
1857,10,11.802
1857,11,7.179
1857,12,4.438
1858,1,0.206
1858,2,1.735
1858,3,5.143
1858,4,10.058
1858,5,11.479
1858,6,19.536
1858,7,16.904
1858,8,17.408
1858,9,16.845
1858,10,10.755
1858,11,2.847
1858,12,4.056
1859,1,3.207
1859,2,5.238
1859,3,8.012
1859,4,9.66
1859,5,13.292
1859,6,17.235
1859,7,21.825
1859,8,19.534
1859,9,14.878
1859,10,11.997
1859,11,5.336
1859,12,1.051
1860,1,4.749
1860,2,0.982
1860,3,4.56
1860,4,7.102
1860,5,13.79
1860,6,14.882
1860,7,15.917
1860,8,15.382
1860,9,13.227
1860,10,10.381
1860,11,4.404
1860,12,2.317
1861,1,-1.487
1861,2,5.434
1861,3,7.145
1861,4,8.29
1861,5,12.292
1861,6,17.382
1861,7,17.307
1861,8,19.002
1861,9,14.687
1861,10,12.387
1861,11,5.95
1861,12,3.329
1862,1,2.671
1862,2,4.688
1862,3,8.466
1862,4,10.918
1862,5,14.799
1862,6,15.046
1862,7,17.354
1862,8,16.829
1862,9,15.463
1862,10,11.841
1862,11,5.164
1862,12,5.209
1863,1,4.763
1863,2,4.473
1863,3,6.451
1863,4,10.143
1863,5,12.902
1863,6,16.065
1863,7,17.542
1863,8,18.862
1863,9,13.02
1863,10,11.621
1863,11,6.621
1863,12,5.307
1864,1,0.28
1864,2,1.964
1864,3,7.098
1864,4,9.387
1864,5,13.171
1864,6,15.208
1864,7,17.808
1864,8,16.088
1864,9,14.609
1864,10,9.492
1864,11,4.746
1864,12,0.261
1865,1,2.737
1865,2,1.904
1865,3,2.19
1865,4,13.188
1865,5,15.501
1865,6,16.504
1865,7,19.021
1865,8,16.975
1865,9,17.949
1865,10,11.688
1865,11,7.466
1865,12,2.396
1866,1,5.745
1866,2,6.045
1866,3,5.491
1866,4,10.408
1866,5,10.554
1866,6,17.663
1866,7,17.557
1866,8,16.044
1866,9,14.748
1866,10,10.639
1866,11,7.065
1866,12,5.267
1867,1,1.699
1867,2,7.574
1867,3,4.954
1867,4,10.012
1867,5,13.332
1867,6,15.825
1867,7,16.456
1867,8,18.113
1867,9,15.351
1867,10,9.414
1867,11,5.119
1867,12,1.258
1868,1,1.037
1868,2,5.368
1868,3,6.445
1868,4,9.307
1868,5,16.569
1868,6,17.613
1868,7,20.133
1868,8,18.323
1868,9,16.696
1868,10,9.869
1868,11,4.649
1868,12,8.187
1869,1,3.176
1869,2,7.574
1869,3,3.263
1869,4,11.329
1869,5,12.769
1869,6,13.851
1869,7,19.355
1869,8,16.491
1869,9,15.831
1869,10,9.156
1869,11,6.564
1869,12,2.351
1870,1,2.866
1870,2,1.091
1870,3,4.473
1870,4,9.879
1870,5,13.64
1870,6,17.1
1870,7,20.213
1870,8,16.757
1870,9,14.019
1870,10,10.368
1870,11,5.702
1870,12,-1.28
1871,1,-1.411
1871,2,5.116
1871,3,7.328
1871,4,9.878
1871,5,12.015
1871,6,13.79
1871,7,17.963
1871,8,18.909
1871,9,15.935
1871,10,9.122
1871,11,2.599
1871,12,-0.213
1872,1,3.934
1872,2,6.37
1872,3,7.548
1872,4,9.522
1872,5,11.622
1872,6,16.133
1872,7,19.469
1872,8,17.028
1872,9,15.317
1872,10,9.999
