Year,Month,Actual Temperature
1804,12,-10.633
1805,1,-10.518
1805,2,-11.054
1805,3,-2.77
1805,4,3.671
1805,5,11.694
1805,6,15.775
1805,7,18.528
1805,8,17.482
1805,9,11.334
1805,10,0.067
1805,11,-5.442
1805,12,-5.633
1806,1,-7.441
1806,2,-10.062
1806,3,-4.451
1806,4,4.323
1806,5,12.476
1806,6,13.774
1806,7,16.097
1806,8,17.778
1806,9,13.053
1806,10,2.989
1806,11,-3.008
1806,12,-4.644
1807,1,-11.362
1807,2,-5.31
1807,3,-3.993
1807,4,2.529
1807,5,9.086
1807,6,15.572
1807,7,17.121
1807,8,17.821
1807,9,11.139
1807,10,3.472
1807,11,-0.226
1807,12,-4.641
1808,1,-8.07
1808,2,-9.925
1808,3,-7.726
1808,4,2.055
1808,5,9.765
1808,6,16.417
1808,7,17.739
1808,8,16.235
1808,9,12.083
1808,10,5.401
1808,11,-3.402
1808,12,-12.447
1809,1,-17.083
1809,2,-11.245
1809,3,-9.349
1809,4,2.107
1809,5,9.805
1809,6,16.202
1809,7,16.535
1809,8,16.591
1809,9,11.422
1809,10,3.066
1809,11,-5.89
1809,12,-6.301
1810,1,-10.502
1810,2,-8.991
1810,3,-5.55
1810,4,0.632
1810,5,8.382
1810,6,12.924
1810,7,16.322
1810,8,14.996
1810,9,9.3
1810,10,1.724
1810,11,-4.774
1810,12,-6.072
1811,1,-11.46
1811,2,-11.574
1811,3,-2.45
1811,4,1.549
1811,5,11.495
1811,6,16.971
1811,7,16.897
1811,8,16.489
1811,9,8.182
1811,10,1.478
1811,11,-3.33
1811,12,-4.919
1812,1,-11.11
1812,2,-10.43
1812,3,-5.382
1812,4,2.456
1812,5,9.368
1812,6,15.2
1812,7,19.147
1812,8,19.061
1812,9,7.93
1812,10,4.42
1812,11,-4.434
1812,12,-15.234
1813,1,-16.953
1813,2,-8.79
1813,3,-4.658
1813,4,5.383
1813,5,11.064
1813,6,14.485
1813,7,18.513
1813,8,15.635
1813,9,12.078
1813,10,2.261
1813,11,1.359
1813,12,-8.498
1814,1,-13.678
1814,2,-12.217
1814,3,-4.518
1814,4,3.416
1814,5,7.621
1814,6,15.604
1814,7,18.261
1814,8,16.117
1814,9,9.706
1814,10,1.291
1814,11,-1.545
1814,12,-4.246
1815,1,-11.832
1815,2,-10.343
1815,3,-4.696
1815,4,2.973
1815,5,10.152
1815,6,14.193
1815,7,15.871
1815,8,16.194
1815,9,10.166
1815,10,3.48
1815,11,-1.042
1815,12,-10.022
1816,1,-7.93
1816,2,-14.164
1816,3,-3.761
1816,4,4.227
1816,5,10.102
1816,6,15.874
1816,7,16.94
1816,8,14.811
1816,9,10.967
1816,10,2.045
1816,11,-1.797
1816,12,-7.827
1817,1,-6.03
1817,2,-5.257
1817,3,-2.42
1817,4,3.234
1817,5,11.59
1817,6,13.976
1817,7,17.751
1817,8,17.55
1817,9,7.29
1817,10,0.258
1817,11,-4.788
1817,12,-12.284
1818,1,-7.884
1818,2,-7.323
1818,3,-1.211
1818,4,4.985
1818,5,10.582
1818,6,15.245
1818,7,18.406
1818,8,15.313
1818,9,10.21
1818,10,3.061
1818,11,-3.099
1818,12,-6.636
1819,1,-7.074
1819,2,-9.51
1819,3,-4.087
1819,4,3.139
1819,5,10.272
1819,6,16.835
1819,7,16.818
1819,8,15.93
1819,9,12.573
1819,10,5.637
1819,11,-4.325
1819,12,-14.194
1820,1,-15.14
1820,2,-11.51
1820,3,-2.348
1820,4,6.213
1820,5,12.51
1820,6,14.998
1820,7,16.38
1820,8,14.887
1820,9,10.009
1820,10,4.954
1820,11,-2.42
1820,12,-10.424
1821,1,-7.394
1821,2,-9.341
1821,3,-3.905
1821,4,5.679
1821,5,12.097
1821,6,13.843
1821,7,15.437
1821,8,13.317
1821,9,8.94
1821,10,4.003
1821,11,-0.885
1821,12,-4.742
1822,1,-6.29
1822,2,-3.95
1822,3,0.344
1822,4,6.987
1822,5,10.536
1822,6,13.317
1822,7,16.624
1822,8,15.178
1822,9,10.085
1822,10,4.799
1822,11,-0.846
1822,12,-7.113
1823,1,-14.977
1823,2,-10.376
1823,3,-1.214
1823,4,3.139
1823,5,11.69
1823,6,17.107
1823,7,18.241
1823,8,16.77
1823,9,11.451
1823,10,4.513
1823,11,-2.151
1823,12,-5.041
1824,1,-6.787
1824,2,-6.354
1824,3,-0.851
1824,4,4.819
1824,5,9.608
1824,6,13.731
1824,7,15.89
1824,8,15.148
1824,9,12.385
1824,10,4.519
1824,11,0.461
1824,12,-2.586
1825,1,-6.648
1825,2,-9.443
1825,3,-5.554
1825,4,3.793
1825,5,9.121
1825,6,15.387
1825,7,15.362
1825,8,14.712
1825,9,9.388
1825,10,4.732
1825,11,-0.175
1825,12,-6.86
1826,1,-11.147
1826,2,-9.728
1826,3,-3.232
1826,4,4.396
1826,5,12.458
1826,6,16.415
1826,7,19.402
1826,8,17.04
1826,9,11.524
1826,10,3.453
1826,11,-0.403
1826,12,-2.848
1827,1,-7.834
1827,2,-9.388
1827,3,-2.419
1827,4,5.972
1827,5,13.049
1827,6,17.271
1827,7,17.818
1827,8,15.762
1827,9,10.951
1827,10,2.365
1827,11,-3.231
1827,12,-7.248
1828,1,-14.359
1828,2,-13.481
1828,3,-4.022
1828,4,5.353
1828,5,12.042
1828,6,16.758
1828,7,18.58
1828,8,16.573
1828,9,9.426
1828,10,2.991
1828,11,-3.649
1828,12,-12.362
1829,1,-14.794
1829,2,-11.46
1829,3,-6.525
1829,4,2.676
1829,5,10.936
1829,6,15.804
1829,7,18.87
1829,8,16.168
1829,9,12.467
1829,10,3.162
1829,11,-5.085
1829,12,-11.718
1830,1,-13.661
1830,2,-10.637
1830,3,-4.541
1830,4,4.161
1830,5,10.882
1830,6,16.282
1830,7,17.459
1830,8,17.245
1830,9,9.824
1830,10,3.524
1830,11,-1.406
1830,12,-3.859
1831,1,-10.933
1831,2,-8.052
1831,3,-5.14
1831,4,4.99
1831,5,11.911
1831,6,16.318
1831,7,17.862
1831,8,14.907
1831,9,9.407
1831,10,2.733
1831,11,-2.935
1831,12,-8.292
1832,1,-9.535
1832,2,-7.763
1832,3,-4.797
1832,4,2.855
1832,5,11.037
1832,6,13.745
1832,7,15.012
1832,8,14.159
1832,9,8.938
1832,10,3.283
1832,11,-6.094
1832,12,-9.843
1833,1,-11.161
1833,2,-7.632
1833,3,-5.23
1833,4,4.448
1833,5,11.04
1833,6,18.526
1833,7,18.099
1833,8,14.04
1833,9,10.109
1833,10,3.557
1833,11,-0.285
1833,12,-7.796
1834,1,-13.368
1834,2,-10.012
1834,3,-2.407
1834,4,3.002
1834,5,11.747
1834,6,15.404
1834,7,17.566
1834,8,18.301
1834,9,10.155
1834,10,4.941
1834,11,-1.106
1834,12,-7.476
1835,1,-7.693
1835,2,-5.821
1835,3,-2.321
1835,4,4.187
1835,5,9.725
1835,6,15.417
1835,7,16.381
1835,8,12.291
1835,9,9.83
1835,10,3.975
1835,11,-5.716
1835,12,-14.595
1836,1,-10.799
1836,2,-6.877
1836,3,1.185
1836,4,7.286
1836,5,9.348
1836,6,13.822
1836,7,15.816
1836,8,14.564
1836,9,9.783
1836,10,6.136
1836,11,-2.681
1836,12,-7.171
1837,1,-9.757
1837,2,-8.494
1837,3,-3.583
1837,4,5.266
1837,5,11.391
1837,6,14.87
1837,7,14.826
1837,8,15.336
1837,9,9.513
1837,10,2.218
1837,11,-1.814
1837,12,-11.47
1838,1,-17.148
1838,2,-12.437
1838,3,-4.856
1838,4,4.595
1838,5,12.436
1838,6,14.303
1838,7,17.106
1838,8,14.921
1838,9,12.487
1838,10,2.514
1838,11,-2.881
1838,12,-5.55
1839,1,-7.368
1839,2,-9.392
1839,3,-8.316
1839,4,1.011
1839,5,14.884
1839,6,15.783
1839,7,20.156
1839,8,19.92
1839,9,12.727
1839,10,4.297
1839,11,-3.378
1839,12,-15.719
1840,1,-10.0
1840,2,-11.57
1840,3,-5.017
1840,4,2.453
1840,5,10.631
1840,6,15.813
1840,7,17.561
1840,8,15.06
1840,9,11.148
1840,10,2.607
1840,11,-2.976
1840,12,-12.892
1841,1,-11.274
1841,2,-14.141
1841,3,-4.455
1841,4,4.53
1841,5,12.628
1841,6,19.126
1841,7,19.864
1841,8,17.966
1841,9,11.801
1841,10,6.309
1841,11,-1.098
1841,12,-5.533
1842,1,-12.881
1842,2,-6.206
1842,3,-4.4
1842,4,1.201
1842,5,12.177
1842,6,14.504
1842,7,17.245
1842,8,16.265
1842,9,9.728
1842,10,2.73
1842,11,-2.041
1842,12,-4.716
1843,1,-5.157
1843,2,-1.516
1843,3,-3.874
1843,4,2.318
1843,5,7.881
1843,6,17.889
1843,7,17.105
1843,8,16.224
1843,9,10.166
1843,10,5.343
1843,11,-2.394
1843,12,-4.498
1844,1,-8.773
1844,2,-8.485
1844,3,-4.995
1844,4,2.202
1844,5,13.929
1844,6,13.982
1844,7,17.252
1844,8,16.25
1844,9,11.367
1844,10,3.291
1844,11,-7.182
1844,12,-11.447
1845,1,-7.125
1845,2,-14.042
1845,3,-8.716
1845,4,0.925
1845,5,9.027
1845,6,14.664
1845,7,18.574
1845,8,16.179
1845,9,10.041
1845,10,2.843
1845,11,0.105
1845,12,-5.202
1846,1,-9.784
1846,2,-9.793
1846,3,-1.543
1846,4,3.448
1846,5,8.13
1846,6,12.961
1846,7,18.837
1846,8,18.954
1846,9,9.782
1846,10,5.904
1846,11,-3.379
1846,12,-7.63
1847,1,-11.02
1847,2,-8.763
1847,3,-5.411
1847,4,2.592
1847,5,9.769
1847,6,16.722
1847,7,16.382
1847,8,18.916
1847,9,14.471
1847,10,4.1
1847,11,-0.983
1847,12,-8.582
1848,1,-17.934
1848,2,-4.972
1848,3,-1.511
1848,4,9.452
1848,5,11.185
1848,6,16.974
1848,7,18.496
1848,8,16.678
1848,9,11.681
1848,10,4.494
1848,11,-0.819
1848,12,-9.343
1849,1,-13.724
1849,2,-6.994
1849,3,-4.633
1849,4,1.488
1849,5,10.172
1849,6,14.681
1849,7,18.58
1849,8,15.839
1849,9,9.246
1849,10,4.88
1849,11,-0.229
1849,12,-10.088
1850,1,-17.536
1850,2,-8.361
1850,3,-6.523
1850,4,1.407
1850,5,12.65
1850,6,17.328
1850,7,18.245
1850,8,19.338
1850,9,9.657
1850,10,2.153
1850,11,-1.367
1850,12,-5.034
1851,1,-10.746
1851,2,-12.252
1851,3,-7.523
1851,4,4.987
1851,5,11.795
1851,6,14.899
1851,7,18.691
1851,8,16.489
1851,9,14.635
1851,10,5.139
1851,11,3.171
1851,12,-4.146
1852,1,-9.813
1852,2,-9.65
1852,3,-4.136
1852,4,-0.509
1852,5,10.47
1852,6,17.71
1852,7,15.347
1852,8,16.526
1852,9,11.06
1852,10,1.87
1852,11,-5.552
1852,12,-5.885
1853,1,-8.111
1853,2,-6.651
1853,3,-5.666
1853,4,2.394
1853,5,11.569
1853,6,15.281
1853,7,18.391
1853,8,16.049
1853,9,8.6
1853,10,6.463
1853,11,-2.433
1853,12,-8.246
1854,1,-14.671
1854,2,-8.733
1854,3,-5.457
1854,4,1.479
1854,5,15.29
1854,6,16.556
1854,7,18.819
1854,8,17.494
1854,9,9.245
1854,10,6.423
1854,11,-0.694
1854,12,-2.729
1855,1,-10.088
1855,2,-12.96
1855,3,-4.896
1855,4,5.563
1855,5,15.055
1855,6,18.28
1855,7,18.54
1855,8,15.72
1855,9,9.313
1855,10,5.922
1855,11,-2.769
1855,12,-13.926
1856,1,-5.734
1856,2,-10.339
1856,3,-8.718
1856,4,1.782
1856,5,12.607
1856,6,16.053
1856,7,16.76
1856,8,12.66
1856,9,10.033
1856,10,1.844
1856,11,-4.735
1856,12,-4.046
1857,1,-7.791
1857,2,-8.883
1857,3,-1.393
1857,4,3.91
1857,5,10.341
1857,6,15.239
1857,7,16.201
1857,8,15.329
1857,9,7.843
1857,10,4.741
1857,11,-2.722
1857,12,-4.797
1858,1,-10.191
1858,2,-10.314
1858,3,-4.265
1858,4,3.214
1858,5,13.826
1858,6,14.746
1858,7,19.873
1858,8,15.878
1858,9,10.586
1858,10,5.736
1858,11,-6.961
1858,12,-6.041
1859,1,-6.849
1859,2,-5.954
1859,3,-3.99
1859,4,5.396
1859,5,12.012
1859,6,17.574
1859,7,17.272
1859,8,16.033
1859,9,10.642
1859,10,4.818
1859,11,-1.245
1859,12,-6.617
1860,1,-9.064
1860,2,-9.982
1860,3,-7.773
1860,4,4.939
1860,5,11.034
1860,6,17.452
1860,7,18.419
1860,8,17.428
1860,9,12.57
1860,10,4.899
1860,11,-3.85
1860,12,-12.69
1861,1,-18.18
1861,2,-8.773
1861,3,-0.224
1861,4,0.783
1861,5,10.675
1861,6,15.07
1861,7,20.444
1861,8,16.077
1861,9,10.549
1861,10,2.998
1861,11,-1.984
1861,12,-8.145
1862,1,-16.908
1862,2,-15.507
1862,3,-4.197
1862,4,4.132
1862,5,10.131
1862,6,16.138
1862,7,17.516
1862,8,14.552
1862,9,10.64
1862,10,2.933
1862,11,-6.132
1862,12,-12.668
1863,1,-4.212
1863,2,-5.693
1863,3,-2.295
1863,4,4.128
1863,5,12.695
1863,6,14.316
1863,7,15.787
1863,8,16.224
1863,9,14.059
1863,10,5.009
1863,11,0.02
1863,12,-5.915
1864,1,-11.318
1864,2,-7.633
1864,3,-1.465
1864,4,5.132
1864,5,7.884
1864,6,19.073
1864,7,18.051
1864,8,15.882
1864,9,10.194
1864,10,1.359
1864,11,-7.082
1864,12,-10.301
1865,1,-6.864
1865,2,-12.768
1865,3,-6.233
1865,4,2.363
1865,5,10.121
1865,6,12.739
1865,7,20.331
1865,8,15.19
1865,9,9.478
1865,10,2.775
1865,11,-0.598
1865,12,-5.741
1866,1,-4.451
1866,2,-11.716
1866,3,-3.173
1866,4,4.082
1866,5,11.285
1866,6,17.276
1866,7,18.061
1866,8,16.65
1866,9,14.47
1866,10,1.808
1866,11,-2.373
1866,12,-7.265
1867,1,-10.688
1867,2,-8.474
1867,3,-9.321
1867,4,2.335
1867,5,7.01
1867,6,15.785
1867,7,17.954
1867,8,14.892
