Year,Month,Actual Temperature
1756,5,17.688
1756,6,21.341
1756,7,22.039
1756,8,22.802
1756,9,21.74
1756,10,15.861
1756,11,10.784
1756,12,8.72
1757,1,6.616
1757,2,9.963
1757,3,10.735
1757,4,13.086
1757,5,18.073
1757,6,22.301
1757,7,24.955
1757,8,24.839
1757,9,21.084
1757,10,14.617
1757,11,11.525
1757,12,8.653
1758,1,6.308
1758,2,9.005
1758,3,11.499
1758,4,12.421
1758,5,16.124
1758,6,20.657
1758,7,20.618
1758,8,21.461
1758,9,19.402
1758,10,15.08
1758,11,13.667
1758,12,10.602
1759,1,11.161
1759,2,11.474
1759,3,11.299
1759,4,12.616
1759,5,16.6
1759,6,20.23
1759,7,23.089
1759,8,23.159
1759,9,22.102
1759,10,17.863
1759,11,10.373
1759,12,9.674
1760,1,7.916
1760,2,9.226
1760,3,9.259
1760,4,14.967
1760,5,16.352
1760,6,19.88
1760,7,22.41
1760,8,22.423
1760,9,20.234
1760,10,16.153
1760,11,12.694
1760,12,10.523
1761,1,7.449
1761,2,10.706
1761,3,12.34
1761,4,12.414
1761,5,17.906
1761,6,21.008
1761,7,24.934
1761,8,23.874
1761,9,21.677
1761,10,15.28
1761,11,11.905
1761,12,7.228
1762,1,10.93
1762,2,9.952
1762,3,8.711
1762,4,14.927
1762,5,17.401
1762,6,19.712
1762,7,23.989
1762,8,23.012
1762,9,20.178
1762,10,15.155
1762,11,12.224
1762,12,7.252
1763,1,6.777
1763,2,11.087
1763,3,9.638
1763,4,13.088
1763,5,14.964
1763,6,19.509
1763,7,23.084
1763,8,23.857
1763,9,20.106
1763,10,14.963
1763,11,11.849
1763,12,10.977
1764,1,10.11
1764,2,11.954
1764,3,9.695
1764,4,12.21
1764,5,17.789
1764,6,20.549
1764,7,21.77
1764,8,21.417
1764,9,20.24
1764,10,16.296
1764,11,12.901
1764,12,12.019
1765,1,12.505
1765,2,9.279
1765,3,12.223
1765,4,13.409
1765,5,16.425
1765,6,19.861
1765,7,21.47
1765,8,22.552
1765,9,20.929
1765,10,17.391
1765,11,12.896
1765,12,8.737
1766,1,4.892
1766,2,9.038
1766,3,11.327
1766,4,13.641
1766,5,16.961
1766,6,20.834
1766,7,21.242
1766,8,23.979
1766,9,21.892
1766,10,17.481
1766,11,14.981
1766,12,9.651
1767,1,4.982
1767,2,11.854
1767,3,12.56
1767,4,11.828
1767,5,16.029
1767,6,19.856
1767,7,22.514
1767,8,23.33
1767,9,20.986
1767,10,17.677
1767,11,14.798
1767,12,8.462
1768,1,6.652
1768,2,8.49
1768,3,9.335
1768,4,14.022
1768,5,16.349
1768,6,18.954
1768,7,22.804
1768,8,22.976
1768,9,20.216
1768,10,17.316
1768,11,13.591
1768,12,9.372
1769,1,10.366
1769,2,9.415
1769,3,10.36
1769,4,13.593
1769,5,17.327
1769,6,20.22
1769,7,21.728
1769,8,22.653
1769,9,20.701
1769,10,13.585
1769,11,13.251
1769,12,8.385
1770,1,8.394
1770,2,10.771
1770,3,10.127
1770,4,12.714
1770,5,15.513
1770,6,19.033
1770,7,19.897
1770,8,22.229
1770,9,21.487
1770,10,16.869
1770,11,13.913
1770,12,10.659
1771,1,11.302
1771,2,8.671
1771,3,10.095
1771,4,10.73
1771,5,16.912
1771,6,18.774
1771,7,22.956
1771,8,23.633
1771,9,20.59
1771,10,18.46
1771,11,11.687
1771,12,11.153
1772,1,9.95
1772,2,11.862
1772,3,12.14
1772,4,13.66
1772,5,15.382
1772,6,21.118
1772,7,22.867
1772,8,23.945
1772,9,20.894
1772,10,18.243
1772,11,14.971
1772,12,12.473
1773,1,9.617
1773,2,8.156
1773,3,10.13
1773,4,13.081
1773,5,16.577
1773,6,18.879
1773,7,21.592
1773,8,22.48
1773,9,21.782
1773,10,17.525
1773,11,12.414
1773,12,12.37
1774,1,9.142
1774,2,11.159
1774,3,12.727
1774,4,14.157
1774,5,18.582
1774,6,20.853
1774,7,22.872
1774,8,24.693
1774,9,20.425
1774,10,15.802
1774,11,11.805
1774,12,7.709
1775,1,10.547
1775,2,12.779
1775,3,12.446
1775,4,13.102
1775,5,16.098
1775,6,19.683
1775,7,22.667
1775,8,22.926
1775,9,20.586
1775,10,17.524
1775,11,14.072
1775,12,8.934
1776,1,7.836
1776,2,10.729
1776,3,12.076
1776,4,13.164
1776,5,14.858
1776,6,20.005
1776,7,22.185
1776,8,23.688
1776,9,19.129
1776,10,16.826
1776,11,12.964
1776,12,10.426
1777,1,9.163
1777,2,10.153
1777,3,13.008
1777,4,12.093
1777,5,15.14
1777,6,18.798
1777,7,20.977
1777,8,23.334
1777,9,21.479
1777,10,17.166
1777,11,13.886
1777,12,8.516
1778,1,10.009
1778,2,10.317
1778,3,10.879
1778,4,14.694
1778,5,16.952
1778,6,19.021
1778,7,23.729
1778,8,23.277
1778,9,20.171
1778,10,16.196
1778,11,12.559
1778,12,10.581
1779,1,7.522
1779,2,11.651
1779,3,11.861
1779,4,14.995
1779,5,18.334
1779,6,18.164
1779,7,22.251
1779,8,22.584
1779,9,22.287
1779,10,18.679
1779,11,13.761
1779,12,12.594
1780,1,8.8
1780,2,9.02
1780,3,13.101
1780,4,14.113
1780,5,18.246
1780,6,20.8
1780,7,23.071
1780,8,23.025
1780,9,21.1
1780,10,18.121
1780,11,12.047
1780,12,9.609
1781,1,9.469
1781,2,10.653
1781,3,12.232
1781,4,14.561
1781,5,17.819
1781,6,19.409
1781,7,23.286
1781,8,23.704
1781,9,20.454
1781,10,16.556
1781,11,14.259
1781,12,12.391
1782,1,10.017
1782,2,7.583
1782,3,10.955
1782,4,11.79
1782,5,16.266
1782,6,21.502
1782,7,23.77
1782,8,23.926
1782,9,21.041
1782,10,15.715
1782,11,10.191
1782,12,9.75
1783,1,10.073
1783,2,10.93
1783,3,11.188
1783,4,13.633
1783,5,16.379
1783,6,20.272
1783,7,23.878
1783,8,22.742
1783,9,20.086
1783,10,17.185
1783,11,13.032
1783,12,11.873
1784,1,9.152
1784,2,8.55
1784,3,11.725
1784,4,11.699
1784,5,18.048
1784,6,21.62
1784,7,23.487
1784,8,21.996
1784,9,21.474
1784,10,15.389
1784,11,11.515
1784,12,7.846
1785,1,10.649
1785,2,8.21
1785,3,8.555
1785,4,11.819
1785,5,16.975
1785,6,21.488
1785,7,22.477
1785,8,22.86
1785,9,22.667
1785,10,17.803
1785,11,12.968
1785,12,10.424
1786,1,9.668
1786,2,10.1
1786,3,11.071
1786,4,13.94
1786,5,17.723
1786,6,21.23
1786,7,22.274
1786,8,22.324
1786,9,20.837
1786,10,16.478
1786,11,11.957
1786,12,10.198
1787,1,8.414
1787,2,10.031
1787,3,12.435
1787,4,12.949
1787,5,15.689
1787,6,20.751
1787,7,22.138
1787,8,23.112
1787,9,20.709
1787,10,17.253
1787,11,12.353
1787,12,12.623
1788,1,9.097
1788,2,11.805
1788,3,12.198
1788,4,13.652
1788,5,17.892
1788,6,20.645
1788,7,23.764
1788,8,23.714
1788,9,20.774
1788,10,17.148
1788,11,12.73
1788,12,8.172
1789,1,8.968
1789,2,10.967
1789,3,9.9
1789,4,13.945
1789,5,18.712
1789,6,19.497
1789,7,22.157
1789,8,23.037
1789,9,21.118
1789,10,16.428
1789,11,10.672
1789,12,9.479
1790,1,9.676
1790,2,11.27
1790,3,11.859
1790,4,12.738
1790,5,16.456
1790,6,20.528
1790,7,22.256
1790,8,24.141
1790,9,20.746
1790,10,18.796
1790,11,13.923
1790,12,10.255
1791,1,11.627
1791,2,9.341
1791,3,12.464
1791,4,15.534
1791,5,15.458
1791,6,19.836
1791,7,22.554
1791,8,24.512
1791,9,21.75
1791,10,16.585
1791,11,12.597
1791,12,11.099
1792,1,10.594
1792,2,10.504
1792,3,12.716
1792,4,14.867
1792,5,17.122
1792,6,20.687
1792,7,22.896
1792,8,23.319
1792,9,19.564
1792,10,17.554
1792,11,13.28
1792,12,10.255
1793,1,8.41
1793,2,10.65
1793,3,11.36
1793,4,12.057
1793,5,15.975
1793,6,19.667
1793,7,24.272
1793,8,24.443
1793,9,20.697
1793,10,18.159
1793,11,13.931
1793,12,11.251
1794,1,9.625
1794,2,11.826
1794,3,12.847
1794,4,15.525
1794,5,16.759
1794,6,19.705
1794,7,24.529
1794,8,23.296
1794,9,20.408
1794,10,16.941
1794,11,14.235
1794,12,9.362
1795,1,7.638
1795,2,9.987
1795,3,11.37
1795,4,14.007
1795,5,18.848
1795,6,19.355
1795,7,21.484
1795,8,23.595
1795,9,21.643
1795,10,19.423
1795,11,11.995
1795,12,11.996
1796,1,11.407
1796,2,10.371
1796,3,9.038
1796,4,13.559
1796,5,16.927
1796,6,20.643
1796,7,22.332
1796,8,23.64
1796,9,21.624
1796,10,17.568
1796,11,12.475
1796,12,9.666
1797,1,9.653
1797,2,10.888
1797,3,10.303
1797,4,13.781
1797,5,17.772
1797,6,18.654
1797,7,23.533
1797,8,24.633
1797,9,21.38
1797,10,16.828
1797,11,12.971
1797,12,11.751
1798,1,9.868
1798,2,10.866
1798,3,11.707
1798,4,14.164
1798,5,17.872
1798,6,20.9
1798,7,23.447
1798,8,24.442
1798,9,21.679
1798,10,18.116
1798,11,13.829
1798,12,10.676
1799,1,8.508
1799,2,12.496
1799,3,11.811
1799,4,12.735
1799,5,16.153
1799,6,19.431
1799,7,22.461
1799,8,22.882
1799,9,21.157
1799,10,17.428
1799,11,13.468
1799,12,8.488
1800,1,10.292
1800,2,10.689
1800,3,10.388
1800,4,14.821
1800,5,17.586
1800,6,18.969
1800,7,23.652
1800,8,23.66
1800,9,20.977
1800,10,16.963
1800,11,13.188
1800,12,10.581
1801,1,10.057
1801,2,10.282
1801,3,12.856
1801,4,13.635
1801,5,17.621
1801,6,20.205
1801,7,22.445
1801,8,23.319
1801,9,20.788
1801,10,17.043
1801,11,12.924
1801,12,11.484
1802,1,7.014
1802,2,9.668
1802,3,11.217
1802,4,13.856
1802,5,16.736
1802,6,21.955
1802,7,22.479
1802,8,25.097
1802,9,22.649
1802,10,18.33
1802,11,13.604
1802,12,10.92
1803,1,9.667
1803,2,6.875
1803,3,10.563
1803,4,14.727
1803,5,15.87
1803,6,21.537
1803,7,23.485
1803,8,24.594
1803,9,20.83
1803,10,17.117
1803,11,13.756
1803,12,10.822
1804,1,12.22
1804,2,8.295
1804,3,11.303
1804,4,13.551
1804,5,18.773
1804,6,22.531
1804,7,22.441
1804,8,23.184
1804,9,22.259
1804,10,17.276
1804,11,14.325
1804,12,11.455
1805,1,9.28
1805,2,10.118
1805,3,11.492
1805,4,12.417
1805,5,16.504
1805,6,19.892
1805,7,22.144
1805,8,23.123
1805,9,21.592
1805,10,16.554
1805,11,12.451
1805,12,8.984
1806,1,9.501
1806,2,10.788
1806,3,11.746
1806,4,11.761
1806,5,17.183
1806,6,21.489
1806,7,22.676
1806,8,23.138
1806,9,20.455
1806,10,18.041
1806,11,13.437
1806,12,11.968
1807,1,8.89
1807,2,10.237
1807,3,9.365
1807,4,11.903
1807,5,18.086
1807,6,20.916
1807,7,23.746
1807,8,25.047
1807,9,21.614
1807,10,19.097
1807,11,12.735
1807,12,9.172
1808,1,8.142
1808,2,7.51
1808,3,9.977
1808,4,12.535
1808,5,17.852
1808,6,19.344
1808,7,23.986
1808,8,23.437
1808,9,20.609
1808,10,15.07
1808,11,12.351
1808,12,8.325
1809,1,11.437
1809,2,11.51
1809,3,11.356
1809,4,10.606
1809,5,16.594
1809,6,19.632
1809,7,21.136
1809,8,22.562
1809,9,19.718
1809,10,16.542
1809,11,11.16
1809,12,9.436
1810,1,8.127
1810,2,8.381
1810,3,13.1
1810,4,12.723
1810,5,16.479
1810,6,18.493
1810,7,21.454
1810,8,22.247
1810,9,20.341
1810,10,17.444
1810,11,13.198
1810,12,10.818
1811,1,7.901
1811,2,11.625
1811,3,12.27
1811,4,14.52
1811,5,18.347
1811,6,21.528
1811,7,22.964
1811,8,22.242
1811,9,21.057
1811,10,19.265
1811,11,13.581
1811,12,10.308
1812,1,6.981
1812,2,10.975
1812,3,10.806
1812,4,12.031
1812,5,16.363
1812,6,20.116
1812,7,21.336
1812,8,22.775
1812,9,20.537
1812,10,16.595
1812,11,12.942
1812,12,9.604
1813,1,8.0
1813,2,9.949
1813,3,10.341
1813,4,13.308
1813,5,17.996
1813,6,18.796
1813,7,20.231
1813,8,21.703
1813,9,19.445
1813,10,17.367
1813,11,12.799
1813,12,10.449
1814,1,8.562
1814,2,7.101
1814,3,9.264
1814,4,13.348
1814,5,15.292
1814,6,18.699
1814,7,21.136
1814,8,21.58
1814,9,19.214
1814,10,15.861
1814,11,13.24
1814,12,11.588
1815,1,7.296
1815,2,10.973
1815,3,12.971
1815,4,12.839
1815,5,17.127
1815,6,18.731
1815,7,21.388
1815,8,21.956
1815,9,21.558
1815,10,17.741
1815,11,11.313
1815,12,9.012
1816,1,8.686
1816,2,9.043
1816,3,10.773
1816,4,12.434
1816,5,16.211
1816,6,17.802
1816,7,19.793
1816,8,21.202
1816,9,19.82
1816,10,17.375
1816,11,12.074
1816,12,9.366
1817,1,10.308
1817,2,11.675
1817,3,12.355
1817,4,12.455
1817,5,15.786
1817,6,19.782
1817,7,21.446
1817,8,22.134
1817,9,21.436
1817,10,15.302
1817,11,14.217
1817,12,9.85
1818,1,10.301
1818,2,11.175
1818,3,12.475
1818,4,13.943
1818,5,15.968
1818,6,19.95
1818,7,22.559
1818,8,22.707
1818,9,20.536
1818,10,17.48
1818,11,14.902
1818,12,9.869
1819,1,9.781
1819,2,10.262
1819,3,11.954
1819,4,15.039
1819,5,17.574
1819,6,19.957
1819,7,22.456
1819,8,23.031
1819,9,21.348
1819,10,17.52
1819,11,12.952
1819,12,10.746
1820,1,8.944
1820,2,10.321
1820,3,9.935
1820,4,14.558
1820,5,17.954
1820,6,19.271
1820,7,22.804
1820,8,24.102
1820,9,19.999
1820,10,15.99
1820,11,11.74
1820,12,10.342
1821,1,10.853
1821,2,9.622
1821,3,12.119
1821,4,13.482
1821,5,16.892
1821,6,18.785
1821,7,21.427
1821,8,23.381
1821,9,22.375
1821,10,16.893
1821,11,14.472
1821,12,12.808
1822,1,8.906
1822,2,10.946
1822,3,14.172
1822,4,14.184
1822,5,18.636
1822,6,23.765
1822,7,23.299
1822,8,23.299
1822,9,21.628
1822,10,17.746
1822,11,14.771
1822,12,9.389
1823,1,9.209
1823,2,10.795
1823,3,10.691
1823,4,12.955
1823,5,18.333
1823,6,18.765
1823,7,21.027
1823,8,23.098
1823,9,22.034
1823,10,16.369
1823,11,12.715
1823,12,10.521
1824,1,8.486
1824,2,10.836
1824,3,10.764
1824,4,12.82
1824,5,16.774
1824,6,18.611
1824,7,23.129
1824,8,22.983
1824,9,20.865
1824,10,17.528
1824,11,14.87
1824,12,12.366
1825,1,9.094
1825,2,10.074
1825,3,11.302
1825,4,15.122
1825,5,17.36
1825,6,20.572
1825,7,22.787
1825,8,22.745
1825,9,22.249
1825,10,16.727
1825,11,12.82
1825,12,12.147
1826,1,7.64
1826,2,11.29
1826,3,11.953
1826,4,13.951
1826,5,15.478
1826,6,19.968
1826,7,22.868
1826,8,24.681
1826,9,21.747
1826,10,18.103
1826,11,11.449
1826,12,10.629
1827,1,9.139
1827,2,7.854
1827,3,11.804
1827,4,13.41
1827,5,15.805
1827,6,18.642
1827,7,24.642
1827,8,23.416
1827,9,20.62
1827,10,17.568
1827,11,12.369
1827,12,10.94
1828,1,11.082
1828,2,10.246
1828,3,12.097
1828,4,13.892
1828,5,17.798
1828,6,21.325
1828,7,23.641
1828,8,23.524
1828,9,21.952
1828,10,17.536
1828,11,14.24
1828,12,10.915
1829,1,8.878
1829,2,9.143
1829,3,12.388
1829,4,14.529
1829,5,16.908
1829,6,19.633
1829,7,22.354
1829,8,22.625
1829,9,19.746
1829,10,15.719
1829,11,12.313
1829,12,7.78
1830,1,6.472
1830,2,8.747
1830,3,12.554
1830,4,16.153
1830,5,17.646
1830,6,19.846
1830,7,23.858
1830,8,23.168
1830,9,19.827
1830,10,17.022
1830,11,14.557
1830,12,10.063
1831,1,10.064
1831,2,11.387
1831,3,13.113
1831,4,14.253
1831,5,18.094
1831,6,21.365
1831,7,23.005
1831,8,22.75
1831,9,19.945
1831,10,18.873
1831,11,13.697
1831,12,10.975
1832,1,9.75
1832,2,10.181
1832,3,11.193
1832,4,13.077
1832,5,17.268
1832,6,20.002
1832,7,23.666
1832,8,23.976
1832,9,21.156
1832,10,17.708
1832,11,13.555
1832,12,9.832
1833,1,9.808
1833,2,12.174
1833,3,10.141
1833,4,13.089
1833,5,18.945
1833,6,21.407
1833,7,21.074
1833,8,22.299
1833,9,19.334
1833,10,16.541
1833,11,13.513
1833,12,11.965
1834,1,12.156
1834,2,10.521
1834,3,12.116
1834,4,12.984
1834,5,18.514
1834,6,20.475
1834,7,23.118
1834,8,22.975
1834,9,23.073
1834,10,17.836
1834,11,13.927
1834,12,9.845
1835,1,10.54
1835,2,11.063
1835,3,11.484
1835,4,12.987
1835,5,16.365
1835,6,18.799
1835,7,23.223
1835,8,22.623
1835,9,20.167
1835,10,15.998
1835,11,11.431
1835,12,8.352
1836,1,8.986
1836,2,9.334
1836,3,12.443
1836,4,12.144
1836,5,14.088
1836,6,20.319
1836,7,23.774
1836,8,23.23
1836,9,19.614
1836,10,17.444
1836,11,12.433
1836,12,10.128
1837,1,8.75
1837,2,10.56
1837,3,8.363
1837,4,11.1
1837,5,14.965
1837,6,21.624
1837,7,23.289
1837,8,24.297
1837,9,20.217
1837,10,16.638
1837,11,12.049
1837,12,11.163
1838,1,9.025
1838,2,9.906
1838,3,11.731
1838,4,12.161
1838,5,16.938
1838,6,20.596
1838,7,22.963
1838,8,23.056
1838,9,20.329
1838,10,16.8
1838,11,14.848
1838,12,9.775
1839,1,8.76
1839,2,9.888
1839,3,11.338
1839,4,12.892
1839,5,16.444
1839,6,21.232
1839,7,22.888
1839,8,22.878
1839,9,20.138
1839,10,17.001
1839,11,13.612
1839,12,12.165
1840,1,11.087
1840,2,9.432
1840,3,8.285
1840,4,13.029
1840,5,17.382
1840,6,21.063
1840,7,21.448
1840,8,23.899
1840,9,20.775
1840,10,16.741
1840,11,14.229
1840,12,9.485
1841,1,8.509
1841,2,10.943
1841,3,11.941
1841,4,13.47
1841,5,18.692
1841,6,19.849
1841,7,21.311
1841,8,22.011
1841,9,21.626
1841,10,17.53
1841,11,13.394
1841,12,10.879
1842,1,7.357
1842,2,9.868
1842,3,12.183
1842,4,12.234
1842,5,17.472
1842,6,22.591
1842,7,23.571
1842,8,23.425
1842,9,19.944
1842,10,15.453
1842,11,12.638
1842,12,11.695
1843,1,10.656
1843,2,11.703
1843,3,11.809
1843,4,14.787
1843,5,17.854
1843,6,18.506
1843,7,20.565
1843,8,22.387
1843,9,19.905
1843,10,16.807
1843,11,11.719
1843,12,9.888
1844,1,9.197
1844,2,8.947
1844,3,10.583
1844,4,13.71
1844,5,15.305
1844,6,20.755
1844,7,22.077
1844,8,21.79
1844,9,21.06
1844,10,17.785
1844,11,13.495
1844,12,8.81
1845,1,10.13
1845,2,7.419
1845,3,10.21
1845,4,12.559
1845,5,15.0
1845,6,19.229
1845,7,22.14
1845,8,21.957
1845,9,21.562
1845,10,17.42
1845,11,13.787
1845,12,10.447
1846,1,10.901
1846,2,10.613
1846,3,13.034
1846,4,14.109
1846,5,17.052
1846,6,22.438
1846,7,25.248
1846,8,24.441
1846,9,22.242
1846,10,17.156
1846,11,13.809
1846,12,7.941
1847,1,11.009
1847,2,9.319
1847,3,10.464
1847,4,13.018
1847,5,18.791
1847,6,20.147
1847,7,23.452
1847,8,22.848
1847,9,20.332
1847,10,17.951
1847,11,13.243
1847,12,9.848
1848,1,6.441
1848,2,11.049
1848,3,10.981
1848,4,13.952
1848,5,17.428
1848,6,19.886
1848,7,22.943
1848,8,23.089
1848,9,20.512
1848,10,17.277
1848,11,10.948
1848,12,10.84
1849,1,10.465
1849,2,11.152
1849,3,10.326
1849,4,11.174
1849,5,16.909
1849,6,22.053
1849,7,23.513
1849,8,23.554
1849,9,21.256
1849,10,18.552
1849,11,13.012
1849,12,9.324
1850,1,8.283
1850,2,12.013
1850,3,10.252
1850,4,14.079
1850,5,15.379
1850,6,20.953
1850,7,22.411
1850,8,22.504
1850,9,19.718
1850,10,15.671
1850,11,13.274
1850,12,10.398
1851,1,10.326
1851,2,9.393
1851,3,10.238
1851,4,13.572
1851,5,14.692
1851,6,19.938
1851,7,21.584
1851,8,23.406
1851,9,19.566
1851,10,17.37
1851,11,10.086
1851,12,8.751
1852,1,10.607
1852,2,8.832
1852,3,10.702
1852,4,13.331
1852,5,16.501
1852,6,19.52
1852,7,23.095
1852,8,22.536
1852,9,20.973
1852,10,17.56
1852,11,15.941
1852,12,12.634
1853,1,11.333
1853,2,6.959
1853,3,8.356
1853,4,13.204
1853,5,15.448
1853,6,17.787
1853,7,22.233
1853,8,23.301
1853,9,20.037
1853,10,17.027
1853,11,13.268
1853,12,9.144
1854,1,9.893
1854,2,8.509
1854,3,11.105
1854,4,13.322
1854,5,16.213
1854,6,18.591
1854,7,21.754
1854,8,22.437
1854,9,21.583
1854,10,17.741
1854,11,11.526
1854,12,9.761
1855,1,7.812
1855,2,11.123
1855,3,10.529
1855,4,13.055
1855,5,14.834
1855,6,17.949
1855,7,22.169
1855,8,22.973
1855,9,21.467
1855,10,18.225
1855,11,12.818
1855,12,9.08
1856,1,12.584
1856,2,10.312
1856,3,11.984
1856,4,13.674
1856,5,16.034
1856,6,19.325
1856,7,22.179
1856,8,23.632
1856,9,20.032
1856,10,17.092
1856,11,11.694
1856,12,10.266
1857,1,7.433
1857,2,9.684
1857,3,11.569
1857,4,12.813
1857,5,15.569
1857,6,19.312
1857,7,22.618
1857,8,22.276
1857,9,21.389
1857,10,17.385
1857,11,14.602
1857,12,10.686
1858,1,7.329
1858,2,10.378
1858,3,11.244
1858,4,15.563
1858,5,16.297
1858,6,22.098
1858,7,21.384
1858,8,22.291
1858,9,22.034
1858,10,17.941
1858,11,13.75
1858,12,10.634
1859,1,8.499
1859,2,10.112
1859,3,11.933
1859,4,14.887
1859,5,17.16
1859,6,19.548
1859,7,24.705
1859,8,24.34
1859,9,21.535
1859,10,18.426
1859,11,13.586
1859,12,8.905
1860,1,11.557
1860,2,7.112
1860,3,10.604
1860,4,12.052
1860,5,17.271
1860,6,19.558
1860,7,21.089
1860,8,21.631
1860,9,19.833
1860,10,17.363
1860,11,13.459
1860,12,10.937
1861,1,9.551
1861,2,11.006
1861,3,12.201
1861,4,13.411
1861,5,16.871
1861,6,20.146
1861,7,22.053
1861,8,24.178
1861,9,21.1
1861,10,19.016
1861,11,13.499
1861,12,11.52
1862,1,9.784
1862,2,10.282
1862,3,12.889
1862,4,14.843
1862,5,18.105
1862,6,19.805
1862,7,23.193
1862,8,22.529
1862,9,19.77
1862,10,18.276
1862,11,12.558
1862,12,10.613
1863,1,10.04
1863,2,9.727
1863,3,11.456
1863,4,14.504
1863,5,16.885
1863,6,21.208
1863,7,23.989
1863,8,23.637
1863,9,20.223
1863,10,17.786
1863,11,12.934
1863,12,9.862
1864,1,8.548
1864,2,8.338
1864,3,12.008
1864,4,13.724
1864,5,18.691
1864,6,20.599
1864,7,23.341
1864,8,23.377
1864,9,20.791
1864,10,16.75
1864,11,12.81
1864,12,9.146
1865,1,10.093
1865,2,9.221
1865,3,8.513
1865,4,13.957
1865,5,18.326
1865,6,22.014
1865,7,23.209
1865,8,23.386
1865,9,22.655
1865,10,18.056
1865,11,12.842
1865,12,8.483
1866,1,10.164
1866,2,12.233
1866,3,11.074
1866,4,14.162
1866,5,16.867
1866,6,20.762
1866,7,23.435
1866,8,23.031
1866,9,21.217
1866,10,17.32
1866,11,14.009
1866,12,12.28
1867,1,10.54
1867,2,12.308
1867,3,13.167
1867,4,15.198
1867,5,17.933
1867,6,20.445
1867,7,22.474
1867,8,22.926
1867,9,21.052
1867,10,16.509
1867,11,13.057
1867,12,8.8
1868,1,8.585
1868,2,10.069
1868,3,11.303
1868,4,13.585
1868,5,18.23
1868,6,21.917
1868,7,23.446
1868,8,23.243
1868,9,21.536
1868,10,16.264
1868,11,12.025
1868,12,13.585
1869,1,10.404
1869,2,11.802
1869,3,9.289
1869,4,13.494
1869,5,17.879
1869,6,19.646
1869,7,23.546
1869,8,22.767
1869,9,22.418
1869,10,16.69
1869,11,12.823
1869,12,9.223
1870,1,8.454
1870,2,10.525
1870,3,10.502
1870,4,13.114
1870,5,18.151
1870,6,21.539
1870,7,23.639
1870,8,22.899
1870,9,21.649
1870,10,17.934
1870,11,12.262
1870,12,8.065
1871,1,6.755
1871,2,10.611
1871,3,11.553
1871,4,14.894
1871,5,17.401
1871,6,17.903
1871,7,22.603
1871,8,23.173
1871,9,22.181
1871,10,18.401
1871,11,11.913
1871,12,6.508
1872,1,9.93
1872,2,11.336
1872,3,11.754
1872,4,13.526
1872,5,15.722
1872,6,19.94
1872,7,23.087
1872,8,22.765
1872,9,21.282
1872,10,15.682
1872,11,12.635
1872,12,10.614
1873,1,10.556
1873,2,8.701
1873,3,12.689
