Year,Month,Actual Temperature
1900,6,17.332
1900,7,19.003
1900,8,18.15
1900,9,17.671
1900,10,17.521
1900,11,18.641
1900,12,15.674
1901,1,13.243
1901,2,14.045
1901,3,14.946
1901,4,13.252
1901,5,14.568
1901,6,16.47
1901,7,19.144
1901,8,20.411
1901,9,17.683
1901,10,18.17
1901,11,16.61
1901,12,15.207
1902,1,13.821
1902,2,12.986
1902,3,12.121
1902,4,13.786
1902,5,14.798
1902,6,16.858
1902,7,17.509
1902,8,18.478
1902,9,19.6
1902,10,17.307
1902,11,14.694
1902,12,13.668
1903,1,14.202
1903,2,11.008
1903,3,13.239
1903,4,13.623
1903,5,15.0
1903,6,17.214
1903,7,18.004
1903,8,19.59
1903,9,19.462
1903,10,18.658
1903,11,17.258
1903,12,14.592
1904,1,13.153
1904,2,13.523
1904,3,13.673
1904,4,14.465
1904,5,15.654
1904,6,17.859
1904,7,18.287
1904,8,20.815
1904,9,20.688
1904,10,18.799
1904,11,17.753
1904,12,14.924
1905,1,15.036
1905,2,14.42
1905,3,14.789
1905,4,14.202
1905,5,14.13
1905,6,15.959
1905,7,18.319
1905,8,19.783
1905,9,19.379
1905,10,18.37
1905,11,15.615
1905,12,13.732
1906,1,13.334
1906,2,14.929
1906,3,13.713
1906,4,13.938
1906,5,14.223
1906,6,17.237
1906,7,20.197
1906,8,19.491
1906,9,19.885
1906,10,19.364
1906,11,14.836
1906,12,14.056
1907,1,11.686
1907,2,15.862
1907,3,12.815
1907,4,14.746
1907,5,14.937
1907,6,15.913
1907,7,19.096
1907,8,18.341
1907,9,18.192
1907,10,18.15
1907,11,16.512
1907,12,14.941
1908,1,13.907
1908,2,12.239
1908,3,14.042
1908,4,15.267
1908,5,13.694
1908,6,15.343
1908,7,19.213
1908,8,19.434
1908,9,19.481
1908,10,16.486
1908,11,15.601
1908,12,13.016
1909,1,13.505
1909,2,12.169
1909,3,11.94
1909,4,14.315
1909,5,14.332
1909,6,16.504
1909,7,17.666
1909,8,20.105
1909,9,19.081
1909,10,17.776
1909,11,15.215
1909,12,12.516
1910,1,12.111
1910,2,12.376
1910,3,14.511
1910,4,15.911
1910,5,16.526
1910,6,16.084
1910,7,18.929
1910,8,19.531
1910,9,20.127
1910,10,18.384
1910,11,15.975
1910,12,14.802
1911,1,14.067
1911,2,11.036
1911,3,14.323
1911,4,13.441
1911,5,14.324
1911,6,15.861
1911,7,18.67
1911,8,19.13
1911,9,18.551
1911,10,17.332
1911,11,16.389
1911,12,12.399
1912,1,14.331
1912,2,13.898
1912,3,11.544
1912,4,12.184
1912,5,14.94
1912,6,16.326
1912,7,17.635
1912,8,18.103
1912,9,18.588
1912,10,16.714
1912,11,16.959
1912,12,13.105
1913,1,11.528
1913,2,12.161
1913,3,12.48
1913,4,13.537
1913,5,14.425
1913,6,15.491
1913,7,18.076
1913,8,19.47
1913,9,20.82
1913,10,18.257
1913,11,16.251
1913,12,13.371
1914,1,13.978
1914,2,13.994
1914,3,15.462
1914,4,14.963
1914,5,14.352
1914,6,16.343
1914,7,17.817
1914,8,18.395
1914,9,18.978
1914,10,18.73
1914,11,18.376
1914,12,12.404
1915,1,13.02
1915,2,12.562
1915,3,14.517
1915,4,14.118
1915,5,14.47
1915,6,16.985
1915,7,18.033
1915,8,19.869
1915,9,18.322
1915,10,17.7
1915,11,15.508
1915,12,13.561
1916,1,11.567
1916,2,14.46
1916,3,15.292
1916,4,14.988
1916,5,14.844
1916,6,15.808
1916,7,17.683
1916,8,18.569
1916,9,18.302
1916,10,15.013
1916,11,14.679
1916,12,11.76
1917,1,10.962
1917,2,12.287
1917,3,11.826
1917,4,12.821
1917,5,12.946
1917,6,17.595
1917,7,19.53
1917,8,19.144
1917,9,20.168
1917,10,19.012
1917,11,16.9
1917,12,15.852
1918,1,13.228
1918,2,13.009
1918,3,14.174
1918,4,14.629
1918,5,14.247
1918,6,18.931
1918,7,18.545
1918,8,19.706
1918,9,20.569
1918,10,19.967
1918,11,15.253
1918,12,13.133
1919,1,14.41
1919,2,11.358
1919,3,11.956
1919,4,14.385
1919,5,15.214
1919,6,17.274
1919,7,18.945
1919,8,19.361
1919,9,19.212
1919,10,16.227
1919,11,15.131
1919,12,14.554
1920,1,14.171
1920,2,13.761
1920,3,12.511
1920,4,13.24
1920,5,15.127
1920,6,16.345
1920,7,18.644
1920,8,19.745
1920,9,18.639
1920,10,15.806
1920,11,15.082
1920,12,12.95
1921,1,12.268
1921,2,13.29
1921,3,14.103
1921,4,13.117
1921,5,13.366
1921,6,16.217
1921,7,19.197
1921,8,19.203
1921,9,19.01
1921,10,18.654
1921,11,16.505
1921,12,15.757
1922,1,11.768
1922,2,11.915
1922,3,11.755
1922,4,12.201
1922,5,15.403
1922,6,17.31
1922,7,18.702
1922,8,20.472
1922,9,21.527
1922,10,17.495
1922,11,14.287
1922,12,14.61
1923,1,13.837
1923,2,12.57
1923,3,13.576
1923,4,13.435
1923,5,16.137
1923,6,15.157
1923,7,18.005
1923,8,18.661
1923,9,19.476
1923,10,17.605
1923,11,17.384
1923,12,13.993
1924,1,13.154
1924,2,15.367
1924,3,12.188
1924,4,13.652
1924,5,16.547
1924,6,17.882
1924,7,18.236
1924,8,18.738
1924,9,19.802
1924,10,15.983
1924,11,16.24
1924,12,12.841
1925,1,13.141
1925,2,14.083
1925,3,13.756
1925,4,13.834
1925,5,15.582
1925,6,17.192
1925,7,19.762
1925,8,18.911
1925,9,18.368
1925,10,16.848
1925,11,15.676
1925,12,15.64
1926,1,13.479
1926,2,14.996
1926,3,15.714
1926,4,16.159
1926,5,16.443
1926,6,17.917
1926,7,18.787
1926,8,19.928
1926,9,18.375
1926,10,18.535
1926,11,17.918
1926,12,12.832
1927,1,13.505
1927,2,13.924
1927,3,12.764
1927,4,13.732
1927,5,15.618
1927,6,16.362
1927,7,19.375
1927,8,19.333
1927,9,18.535
1927,10,18.577
1927,11,17.835
1927,12,13.423
1928,1,14.951
1928,2,13.991
1928,3,14.848
1928,4,14.577
1928,5,16.583
1928,6,16.664
1928,7,18.181
1928,8,18.907
1928,9,20.246
1928,10,17.143
1928,11,16.438
1928,12,14.04
1929,1,12.368
1929,2,11.369
1929,3,12.718
1929,4,12.761
1929,5,16.13
1929,6,16.789
1929,7,19.303
1929,8,21.381
1929,9,19.698
1929,10,19.783
1929,11,17.055
1929,12,16.554
1930,1,13.152
1930,2,14.898
1930,3,14.548
1930,4,15.74
1930,5,13.829
1930,6,16.569
1930,7,19.265
1930,8,20.126
1930,9,18.181
1930,10,18.171
1930,11,17.43
1930,12,14.183
1931,1,14.372
1931,2,14.47
1931,3,15.728
1931,4,16.593
1931,5,18.014
1931,6,18.174
1931,7,21.844
1931,8,21.877
1931,9,20.09
1931,10,18.805
1931,11,14.557
1931,12,12.561
1932,1,11.478
1932,2,12.715
1932,3,14.655
1932,4,14.619
1932,5,15.669
1932,6,16.496
1932,7,18.03
1932,8,19.015
1932,9,19.513
1932,10,17.92
1932,11,18.525
1932,12,12.411
1933,1,11.689
1933,2,11.634
1933,3,13.622
1933,4,13.314
1933,5,13.189
1933,6,15.746
1933,7,18.624
1933,8,19.515
1933,9,17.851
1933,10,18.967
1933,11,17.695
1933,12,13.951
1934,1,14.373
1934,2,14.658
1934,3,16.998
1934,4,16.594
1934,5,17.532
1934,6,15.932
1934,7,19.675
1934,8,19.973
1934,9,20.676
1934,10,18.571
1934,11,16.385
1934,12,15.333
1935,1,13.395
1935,2,14.092
1935,3,11.586
1935,4,14.425
1935,5,14.828
1935,6,16.74
1935,7,18.619
1935,8,20.818
1935,9,19.945
1935,10,17.888
1935,11,14.741
1935,12,14.589
1936,1,14.33
1936,2,13.117
1936,3,14.307
1936,4,14.531
1936,5,16.584
1936,6,17.785
1936,7,20.548
1936,8,20.804
1936,9,20.026
1936,10,18.402
1936,11,17.674
1936,12,14.405
1937,1,9.104
1937,2,12.098
1937,3,13.087
1937,4,14.309
1937,5,15.985
1937,6,17.228
1937,7,19.47
1937,8,20.181
1937,9,21.007
1937,10,18.783
1937,11,16.289
1937,12,16.107
1938,1,15.263
1938,2,13.16
1938,3,13.021
1938,4,14.609
1938,5,15.536
1938,6,16.527
1938,7,18.526
1938,8,20.356
1938,9,21.239
1938,10,17.488
1938,11,15.388
1938,12,15.882
1939,1,13.138
1939,2,10.54
1939,3,12.417
1939,4,15.548
1939,5,15.7
1939,6,16.874
1939,7,19.05
1939,8,20.565
1939,9,21.843
1939,10,19.201
1939,11,17.826
1939,12,16.743
1940,1,14.994
1940,2,14.077
1940,3,15.239
1940,4,15.738
1940,5,17.451
1940,6,17.241
1940,7,18.78
1940,8,19.544
1940,9,19.461
1940,10,18.841
1940,11,16.234
1940,12,16.122
1941,1,14.092
1941,2,14.679
1941,3,14.934
1941,4,13.795
1941,5,17.574
1941,6,16.621
1941,7,19.01
1941,8,19.416
1941,9,18.34
1941,10,17.51
1941,11,17.302
1941,12,13.927
1942,1,14.114
1942,2,12.217
1942,3,13.157
1942,4,13.825
1942,5,15.282
1942,6,16.492
1942,7,19.415
1942,8,19.553
1942,9,18.873
1942,10,18.354
1942,11,16.651
1942,12,14.619
1943,1,14.042
1943,2,14.686
1943,3,14.212
1943,4,14.902
1943,5,16.654
1943,6,16.207
1943,7,18.673
1943,8,19.869
1943,9,20.508
1943,10,18.638
1943,11,17.079
1943,12,14.344
1944,1,13.545
1944,2,11.804
1944,3,13.602
1944,4,13.072
1944,5,15.256
1944,6,15.062
1944,7,16.877
1944,8,19.554
1944,9,19.293
1944,10,17.976
1944,11,15.182
1944,12,14.884
1945,1,13.065
1945,2,13.108
1945,3,11.697
1945,4,13.487
1945,5,14.774
1945,6,16.042
1945,7,18.814
1945,8,20.321
1945,9,20.924
1945,10,19.012
1945,11,15.977
1945,12,14.437
1946,1,13.805
1946,2,11.989
1946,3,13.187
1946,4,15.231
1946,5,15.049
1946,6,17.572
1946,7,18.955
1946,8,20.154
1946,9,20.862
1946,10,16.837
1946,11,14.577
1946,12,14.276
1947,1,12.533
1947,2,14.548
1947,3,14.519
1947,4,15.487
1947,5,16.474
1947,6,16.952
1947,7,19.318
1947,8,19.589
1947,9,20.996
1947,10,18.365
1947,11,14.754
1947,12,13.637
1948,1,14.306
1948,2,11.762
1948,3,11.612
1948,4,14.377
1948,5,15.075
1948,6,15.912
1948,7,17.845
1948,8,18.729
1948,9,20.193
1948,10,17.962
1948,11,16.093
1948,12,12.255
1949,1,9.208
1949,2,10.703
1949,3,11.833
1949,4,15.365
1949,5,15.551
1949,6,17.721
1949,7,18.47
1949,8,19.626
1949,9,20.89
1949,10,17.331
1949,11,19.027
1949,12,13.338
1950,1,10.968
1950,2,13.398
1950,3,13.581
1950,4,15.119
1950,5,14.289
1950,6,16.059
1950,7,19.292
1950,8,19.193
1950,9,18.901
1950,10,19.678
1950,11,18.068
1950,12,16.652
1951,1,13.125
1951,2,12.683
1951,3,13.745
1951,4,14.196
1951,5,15.191
1951,6,16.327
1951,7,19.189
1951,8,19.144
1951,9,20.281
1951,10,18.964
1951,11,16.329
1951,12,12.996
1952,1,11.806
1952,2,13.251
1952,3,11.419
1952,4,14.024
1952,5,16.751
1952,6,15.154
1952,7,18.863
1952,8,20.281
1952,9,21.348
1952,10,19.075
1952,11,14.81
1952,12,13.387
1953,1,15.554
1953,2,13.464
1953,3,13.043
1953,4,12.923
1953,5,14.394
1953,6,15.802
1953,7,19.86
1953,8,19.007
1953,9,19.619
1953,10,18.953
1953,11,17.389
1953,12,14.798
1954,1,12.891
1954,2,16.028
1954,3,12.503
1954,4,14.552
1954,5,15.653
1954,6,16.442
1954,7,20.639
1954,8,19.143
1954,9,19.856
1954,10,17.691
1954,11,17.736
1954,12,14.461
1955,1,11.789
1955,2,12.407
1955,3,14.115
1955,4,13.499
1955,5,14.7
1955,6,16.17
1955,7,17.744
1955,8,20.797
1955,9,21.145
1955,10,17.29
1955,11,15.762
1955,12,13.923
1956,1,13.32
1956,2,11.0
1956,3,13.493
1956,4,13.065
1956,5,15.766
1956,6,17.211
1956,7,18.48
1956,8,18.637
1956,9,21.515
1956,10,17.535
1956,11,18.179
1956,12,15.625
1957,1,12.765
1957,2,14.874
1957,3,13.846
1957,4,13.93
1957,5,14.84
1957,6,18.664
1957,7,19.845
1957,8,20.566
1957,9,19.766
1957,10,17.534
1957,11,15.216
1957,12,15.853
1958,1,14.609
1958,2,14.587
1958,3,12.406
1958,4,15.312
1958,5,16.712
1958,6,17.327
1958,7,18.43
1958,8,20.893
1958,9,21.481
1958,10,21.067
1958,11,16.524
1958,12,16.513
1959,1,15.141
1959,2,12.804
1959,3,16.009
1959,4,16.595
1959,5,15.551
1959,6,18.102
1959,7,21.189
1959,8,20.597
1959,9,20.27
1959,10,19.192
1959,11,18.328
1959,12,15.615
1960,1,12.116
1960,2,12.853
1960,3,14.656
1960,4,15.534
1960,5,16.432
1960,6,18.008
1960,7,20.282
1960,8,19.77
1960,9,21.483
1960,10,18.272
1960,11,15.418
1960,12,13.919
1961,1,15.501
1961,2,14.631
1961,3,13.592
1961,4,15.075
1961,5,14.735
1961,6,17.512
1961,7,19.604
1961,8,20.372
1961,9,19.098
1961,10,18.285
1961,11,15.228
1961,12,13.201
1962,1,13.563
1962,2,11.93
1962,3,11.385
1962,4,15.536
1962,5,14.591
1962,6,16.064
1962,7,17.905
1962,8,19.952
1962,9,19.455
1962,10,17.62
1962,11,15.842
1962,12,14.022
1963,1,12.254
1963,2,16.082
1963,3,12.735
1963,4,12.715
1963,5,15.522
1963,6,16.027
1963,7,18.302
1963,8,19.837
1963,9,21.953
1963,10,19.089
1963,11,16.153
1963,12,14.868
1964,1,12.568
1964,2,12.99
1964,3,12.542
1964,4,13.448
1964,5,14.159
1964,6,15.951
1964,7,19.106
1964,8,19.719
1964,9,18.869
1964,10,20.089
1964,11,14.782
1964,12,13.594
1965,1,13.671
1965,2,12.76
1965,3,13.027
1965,4,14.17
1965,5,14.958
1965,6,14.933
1965,7,17.81
1965,8,20.637
1965,9,18.25
1965,10,20.342
1965,11,16.205
1965,12,13.339
1966,1,12.104
1966,2,11.832
1966,3,13.804
1966,4,15.421
1966,5,16.068
1966,6,17.577
1966,7,19.121
1966,8,20.814
1966,9,19.823
1966,10,18.912
1966,11,16.333
1966,12,14.108
1967,1,13.366
1967,2,14.225
1967,3,13.558
1967,4,11.025
1967,5,15.539
1967,6,15.251
1967,7,19.722
1967,8,21.857
1967,9,20.954
1967,10,19.972
1967,11,17.819
1967,12,12.549
1968,1,13.202
1968,2,15.218
1968,3,14.456
1968,4,14.647
1968,5,15.742
1968,6,17.072
1968,7,19.569
1968,8,19.337
1968,9,19.955
1968,10,18.046
1968,11,16.272
1968,12,12.388
1969,1,14.069
1969,2,11.804
1969,3,12.688
1969,4,14.628
1969,5,15.941
1969,6,16.344
1969,7,19.17
1969,8,21.08
1969,9,20.13
1969,10,17.177
1969,11,17.525
1969,12,14.377
1970,1,13.741
1970,2,14.879
1970,3,14.188
1970,4,13.522
1970,5,16.287
1970,6,17.428
1970,7,20.158
1970,8,20.783
1970,9,19.651
1970,10,17.728
1970,11,16.007
1970,12,12.721
1971,1,12.974
1971,2,12.859
1971,3,13.415
1971,4,13.422
1971,5,14.031
1971,6,16.299
1971,7,19.285
1971,8,21.817
1971,9,20.641
1971,10,17.059
1971,11,14.417
1971,12,11.277
1972,1,11.86
1972,2,13.326
1972,3,14.871
1972,4,14.487
1972,5,16.052
1972,6,17.788
1972,7,20.406
1972,8,20.764
1972,9,19.224
1972,10,17.584
1972,11,14.986
1972,12,13.107
1973,1,12.121
1973,2,13.445
1973,3,11.704
1973,4,13.604
1973,5,15.538
1973,6,18.007
1973,7,18.181
1973,8,19.155
1973,9,18.38
1973,10,17.83
1973,11,14.449
1973,12,13.823
1974,1,12.389
1974,2,12.98
1974,3,13.111
1974,4,14.24
1974,5,15.264
1974,6,17.873
1974,7,19.693
1974,8,19.098
1974,9,20.281
1974,10,17.852
1974,11,16.149
1974,12,13.02
1975,1,13.341
1975,2,12.059
1975,3,12.147
1975,4,11.747
1975,5,14.345
1975,6,15.694
1975,7,18.248
1975,8,18.47
1975,9,20.18
1975,10,17.181
1975,11,15.417
1975,12,13.465
1976,1,14.554
1976,2,13.562
1976,3,13.374
1976,4,13.029
1976,5,15.884
1976,6,18.311
1976,7,19.064
