Year,Month,Actual Temperature
1760,11,3.079
1760,12,-2.738
1761,1,-6.914
1761,2,-2.65
1761,3,3.199
1761,4,8.166
1761,5,17.464
1761,6,24.851
1761,7,28.118
1761,8,
1761,9,15.804
1761,10,
1761,11,4.092
1761,12,-5.906
1762,1,
1762,2,-2.939
1762,3,0.38
1762,4,8.74
1762,5,14.991
1762,6,19.556
1762,7,22.435
1762,8,
1762,9,15.978
1762,10,8.512
1762,11,3.822
1762,12,-1.242
1763,1,-7.038
1763,2,-4.385
1763,3,0.253
1763,4,7.573
1763,5,13.383
1763,6,18.635
1763,7,
1763,8,20.591
1763,9,16.206
1763,10,
1763,11,2.649
1763,12,-1.762
1764,1,-5.424
1764,2,0.361
1764,3,2.006
1764,4,
1764,5,
1764,6,16.998
1764,7,20.811
1764,8,20.131
1764,9,14.92
1764,10,12.91
1764,11,5.49
1764,12,1.965
1765,1,-4.145
1765,2,-0.817
1765,3,3.645
1765,4,9.468
1765,5,14.591
1765,6,
1765,7,21.108
1765,8,21.139
1765,9,16.436
1765,10,9.953
1765,11,4.862
1765,12,-0.889
1766,1,-4.498
1766,2,0.356
1766,3,2.506
1766,4,8.108
1766,5,14.648
1766,6,19.999
1766,7,21.629
1766,8,22.033
1766,9,18.301
1766,10,10.039
1766,11,5.487
1766,12,-1.782
1767,1,-3.897
1767,2,-2.363
1767,3,2.303
1767,4,7.944
1767,5,12.896
1767,6,21.781
1767,7,21.678
1767,8,22.667
1767,9,16.118
1767,10,10.278
1767,11,5.295
1767,12,-2.978
1768,1,-3.999
1768,2,1.172
1768,3,0.474
1768,4,5.694
1768,5,12.955
1768,6,17.127
1768,7,20.433
1768,8,19.923
1768,9,15.175
1768,10,8.602
1768,11,2.79
1768,12,-2.211
1769,1,-2.11
1769,2,-2.706
1769,3,1.929
1769,4,7.391
1769,5,13.236
1769,6,20.047
1769,7,21.879
1769,8,20.683
1769,9,16.801
1769,10,8.037
1769,11,1.859
1769,12,-2.826
1770,1,-5.223
1770,2,-1.897
1770,3,-0.018
1770,4,7.897
1770,5,13.834
1770,6,18.968
1770,7,21.882
1770,8,20.756
1770,9,15.856
1770,10,8.258
1770,11,4.013
1770,12,-1.557
1771,1,-0.5
1771,2,-4.304
1771,3,2.835
1771,4,8.586
1771,5,15.862
1771,6,19.692
1771,7,21.796
1771,8,22.159
1771,9,16.622
1771,10,12.531
1771,11,6.235
1771,12,-2.631
1772,1,-3.835
1772,2,-2.072
1772,3,-1.054
1772,4,8.356
1772,5,13.178
1772,6,18.751
1772,7,22.485
1772,8,20.836
1772,9,15.0
1772,10,11.341
1772,11,5.834
1772,12,2.404
1773,1,-2.797
1773,2,-5.536
1773,3,2.084
1773,4,9.024
1773,5,15.556
1773,6,19.895
1773,7,23.032
1773,8,21.227
1773,9,17.942
1773,10,11.277
1773,11,3.783
1773,12,1.769
1774,1,-6.68
1774,2,-1.923
1774,3,2.642
1774,4,12.086
1774,5,
1774,6,19.55
1774,7,22.632
1774,8,21.385
1774,9,16.194
1774,10,12.777
1774,11,4.356
1774,12,-1.783
1775,1,-1.496
1775,2,1.239
1775,3,4.366
1775,4,7.912
1775,5,16.891
1775,6,18.11
1775,7,22.138
1775,8,20.681
1775,9,16.077
1775,10,10.087
1775,11,3.421
1775,12,-2.489
1776,1,-4.656
1776,2,-2.301
1776,3,1.229
1776,4,7.499
1776,5,
1776,6,19.391
1776,7,21.336
1776,8,21.115
1776,9,17.291
1776,10,10.83
1776,11,5.446
1776,12,-0.561
1777,1,-1.949
1777,2,-1.891
1777,3,2.171
1777,4,6.477
1777,5,12.344
1777,6,17.829
1777,7,19.418
1777,8,20.928
1777,9,15.308
1777,10,9.792
1777,11,3.246
1777,12,-2.332
1778,1,-2.554
1778,2,
1778,3,
1778,4,
1778,5,13.241
1778,6,17.994
1778,7,
1778,8,
1778,9,
1778,10,11.225
1778,11,2.283
1778,12,-2.965
1779,1,-3.601
1779,2,2.024
1779,3,1.764
1779,4,
1779,5,
1779,6,
1779,7,
1779,8,
1779,9,
1779,10,
1779,11,
1779,12,
1780,1,
1780,2,
1780,3,
1780,4,
1780,5,
1780,6,
1780,7,
1780,8,
1780,9,
1780,10,
1780,11,
1780,12,
1781,1,-0.538
1781,2,-0.492
1781,3,2.86
1781,4,7.871
1781,5,14.902
1781,6,19.052
1781,7,23.365
1781,8,22.403
1781,9,16.383
1781,10,10.96
1781,11,3.367
1781,12,-0.865
1782,1,-4.943
1782,2,-3.504
1782,3,0.893
1782,4,10.282
1782,5,15.728
1782,6,21.071
1782,7,21.502
1782,8,22.863
1782,9,18.272
1782,10,8.722
1782,11,2.822
1782,12,-1.523
1783,1,-4.703
1783,2,-0.435
1783,3,1.711
1783,4,8.641
1783,5,15.422
1783,6,21.363
1783,7,21.658
1783,8,21.58
1783,9,14.379
1783,10,8.651
1783,11,1.46
1783,12,-1.883
1784,1,-5.953
1784,2,-6.177
1784,3,1.015
1784,4,6.328
1784,5,14.11
1784,6,20.06
1784,7,22.213
1784,8,22.525
1784,9,16.422
1784,10,9.052
1784,11,5.16
1784,12,-2.066
1785,1,-4.735
1785,2,-3.243
1785,3,-1.071
1785,4,7.406
1785,5,13.055
1785,6,21.069
1785,7,22.283
1785,8,21.683
1785,9,15.482
1785,10,10.004
1785,11,4.125
1785,12,-1.57
1786,1,-5.082
1786,2,-2.103
1786,3,4.298
1786,4,8.198
1786,5,14.446
1786,6,20.85
1786,7,22.703
1786,8,20.488
1786,9,16.992
1786,10,11.136
1786,11,1.75
1786,12,-4.116
1787,1,-2.96
1787,2,-2.608
1787,3,3.258
1787,4,8.854
1787,5,14.079
1787,6,19.564
1787,7,21.205
1787,8,20.868
1787,9,15.552
1787,10,8.084
1787,11,4.876
1787,12,-1.323
1788,1,-4.805
1788,2,-3.201
1788,3,2.304
1788,4,9.452
1788,5,14.817
1788,6,20.049
1788,7,23.63
1788,8,22.044
1788,9,17.403
1788,10,13.126
1788,11,6.836
1788,12,-2.602
1789,1,-2.706
1789,2,-4.595
1789,3,2.419
1789,4,8.377
1789,5,13.73
1789,6,20.636
1789,7,23.42
1789,8,22.568
1789,9,17.31
1789,10,8.382
1789,11,5.4
1789,12,0.704
1790,1,-0.892
1790,2,-1.357
1790,3,2.142
1790,4,7.366
1790,5,15.047
1790,6,21.108
1790,7,21.776
1790,8,22.138
1790,9,17.447
1790,10,10.633
1790,11,4.07
1790,12,-4.039
1791,1,-2.633
1791,2,-4.029
1791,3,4.805
1791,4,10.119
1791,5,16.342
1791,6,20.639
1791,7,22.103
1791,8,21.932
1791,9,16.6
1791,10,8.972
1791,11,4.423
1791,12,-0.943
1792,1,-6.784
1792,2,-2.618
1792,3,3.857
1792,4,9.341
1792,5,16.006
1792,6,19.508
1792,7,21.941
1792,8,20.384
1792,9,15.731
1792,10,11.176
1792,11,4.704
1792,12,-2.385
1793,1,-1.647
1793,2,-1.232
1793,3,4.01
1793,4,10.458
1793,5,16.34
1793,6,21.111
1793,7,23.108
1793,8,22.285
1793,9,17.597
1793,10,10.317
1793,11,4.446
1793,12,-1.374
1794,1,-2.448
1794,2,-2.614
1794,3,4.297
1794,4,9.733
1794,5,16.432
1794,6,19.771
1794,7,21.895
1794,8,21.89
1794,9,18.885
1794,10,9.569
1794,11,4.712
1794,12,2.914
1795,1,-3.114
1795,2,-2.099
1795,3,2.898
1795,4,9.609
1795,5,16.752
1795,6,19.136
1795,7,23.118
1795,8,22.975
1795,9,17.399
1795,10,11.161
1795,11,4.645
1795,12,1.696
1796,1,-2.075
1796,2,-2.344
1796,3,0.617
1796,4,9.65
1796,5,14.134
1796,6,20.166
1796,7,22.358
1796,8,21.111
1796,9,16.877
1796,10,9.732
1796,11,3.308
1796,12,-4.691
1797,1,-4.773
1797,2,0.979
1797,3,2.745
1797,4,8.7
1797,5,13.811
1797,6,20.032
1797,7,23.229
1797,8,21.192
1797,9,16.014
1797,10,8.722
1797,11,1.943
1797,12,-4.071
1798,1,-2.597
1798,2,-3.241
1798,3,2.994
1798,4,9.091
1798,5,16.527
1798,6,21.178
1798,7,22.586
1798,8,24.75
1798,9,17.64
1798,10,11.449
1798,11,2.256
1798,12,-3.857
1799,1,-2.684
1799,2,-3.276
1799,3,0.038
1799,4,8.593
1799,5,14.27
1799,6,20.521
1799,7,22.872
1799,8,21.782
1799,9,17.025
1799,10,10.051
1799,11,5.003
1799,12,-1.885
1800,1,-3.36
1800,2,-2.902
1800,3,1.453
1800,4,10.54
1800,5,14.535
1800,6,20.354
1800,7,23.161
1800,8,21.147
1800,9,16.833
1800,10,10.454
1800,11,2.524
1800,12,0.153
1801,1,-3.022
1801,2,-1.623
1801,3,4.395
1801,4,7.665
1801,5,16.226
1801,6,19.803
1801,7,23.014
1801,8,20.861
1801,9,18.479
1801,10,11.004
1801,11,3.706
1801,12,-0.27
1802,1,1.369
1802,2,-1.888
1802,3,3.138
1802,4,9.145
1802,5,13.599
1802,6,20.502
1802,7,22.344
1802,8,22.046
1802,9,17.795
1802,10,12.557
1802,11,4.869
1802,12,-1.521
1803,1,-2.703
1803,2,-0.478
1803,3,2.702
1803,4,9.667
1803,5,13.104
1803,6,21.085
1803,7,23.695
1803,8,22.279
1803,9,16.425
1803,10,11.687
1803,11,3.35
1803,12,1.672
1804,1,-4.539
1804,2,-2.039
1804,3,1.265
1804,4,8.187
1804,5,16.029
1804,6,20.292
1804,7,22.91
1804,8,22.34
1804,9,19.549
1804,10,10.67
1804,11,5.518
1804,12,-2.511
1805,1,-4.76
1805,2,-1.309
1805,3,4.659
1805,4,10.282
1805,5,15.492
1805,6,20.696
1805,7,23.368
1805,8,23.248
1805,9,18.998
1805,10,9.24
1805,11,3.855
1805,12,2.849
1806,1,-3.159
1806,2,0.116
1806,3,0.182
1806,4,6.922
1806,5,15.703
1806,6,20.449
1806,7,21.563
1806,8,20.924
1806,9,17.805
1806,10,10.236
1806,11,4.298
1806,12,-1.209
1807,1,-4.807
1807,2,-2.837
1807,3,0.656
1807,4,7.849
1807,5,13.71
1807,6,19.068
1807,7,23.319
1807,8,21.844
1807,9,16.481
1807,10,10.982
1807,11,3.175
1807,12,1.806
1808,1,-3.974
1808,2,-0.897
1808,3,3.38
1808,4,9.221
1808,5,13.791
1808,6,20.591
1808,7,22.584
1808,8,20.142
1808,9,16.837
1808,10,9.753
1808,11,4.571
1808,12,-0.312
1809,1,-5.361
1809,2,-4.191
1809,3,1.521
1809,4,8.844
1809,5,14.818
1809,6,19.84
1809,7,20.346
1809,8,20.517
1809,9,15.412
1809,10,13.561
1809,11,1.808
1809,12,1.09
1810,1,-3.434
1810,2,-0.346
1810,3,1.956
1810,4,9.898
1810,5,15.205
1810,6,20.445
1810,7,21.104
1810,8,20.765
1810,9,17.114
1810,10,9.685
1810,11,3.322
1810,12,-1.619
1811,1,-3.284
1811,2,-3.337
1811,3,4.439
1811,4,8.167
1811,5,14.348
1811,6,20.359
1811,7,21.985
1811,8,20.724
1811,9,17.044
1811,10,12.04
1811,11,4.439
1811,12,-1.329
1812,1,-5.395
1812,2,-3.507
1812,3,-0.574
1812,4,7.687
1812,5,11.89
1812,6,18.804
1812,7,20.941
1812,8,20.359
1812,9,14.965
1812,10,9.744
1812,11,3.267
1812,12,-1.903
1813,1,-5.129
1813,2,-3.022
1813,3,-0.164
1813,4,8.92
1813,5,13.477
1813,6,19.696
1813,7,21.538
1813,8,22.08
1813,9,18.397
1813,10,9.473
1813,11,4.7
1813,12,-2.045
1814,1,-4.588
1814,2,-1.519
1814,3,0.98
1814,4,8.904
1814,5,16.132
1814,6,19.299
1814,7,20.906
1814,8,20.802
1814,9,16.476
1814,10,9.93
1814,11,4.601
1814,12,-1.88
1815,1,-4.659
1815,2,-4.2
1815,3,2.456
1815,4,7.779
1815,5,12.673
1815,6,18.924
1815,7,22.945
1815,8,19.933
1815,9,15.842
1815,10,8.985
1815,11,3.991
1815,12,-2.74
1816,1,-4.729
1816,2,-2.834
1816,3,0.398
1816,4,7.215
1816,5,12.954
1816,6,17.117
1816,7,19.284
1816,8,20.073
1816,9,14.58
1816,10,9.915
1816,11,5.282
1816,12,-1.279
1817,1,-4.662
1817,2,-6.666
1817,3,0.828
1817,4,8.578
1817,5,13.205
1817,6,17.559
1817,7,20.834
1817,8,20.516
1817,9,16.47
1817,10,8.427
1817,11,4.998
1817,12,-1.463
1818,1,-4.245
1818,2,-6.31
1818,3,1.763
1818,4,6.105
1818,5,13.391
1818,6,20.698
1818,7,22.657
1818,8,20.314
1818,9,15.181
1818,10,9.395
1818,11,5.6
1818,12,-4.11
1819,1,-1.083
1819,2,-0.46
1819,3,-0.767
1819,4,7.571
1819,5,13.789
1819,6,20.466
1819,7,22.085
1819,8,21.771
1819,9,18.714
1819,10,8.935
1819,11,5.07
1819,12,-1.983
1820,1,-5.527
1820,2,0.31
1820,3,1.834
1820,4,9.147
1820,5,13.764
1820,6,20.231
1820,7,23.827
1820,8,21.359
1820,9,17.854
1820,10,8.888
1820,11,2.123
1820,12,-3.383
1821,1,-7.166
1821,2,-0.135
1821,3,1.074
1821,4,6.098
1821,5,14.267
1821,6,20.398
1821,7,20.743
1821,8,22.223
1821,9,17.791
1821,10,9.606
1821,11,3.862
1821,12,-2.222
1822,1,-5.271
1822,2,-2.58
1822,3,4.116
1822,4,9.133
1822,5,16.272
1822,6,20.177
1822,7,23.25
1822,8,21.309
1822,9,18.966
1822,10,11.261
1822,11,6.264
1822,12,-1.41
1823,1,-2.165
1823,2,-5.208
1823,3,1.725
1823,4,9.342
1823,5,14.189
1823,6,19.322
1823,7,22.287
1823,8,21.196
1823,9,15.895
1823,10,8.389
1823,11,1.584
1823,12,-0.572
1824,1,-0.608
1824,2,-2.183
1824,3,1.721
1824,4,8.918
1824,5,13.953
1824,6,18.791
1824,7,21.589
1824,8,19.683
1824,9,16.212
1824,10,10.006
1824,11,3.682
1824,12,1.216
1825,1,-1.821
1825,2,-0.659
1825,3,5.27
1825,4,9.566
1825,5,15.232
1825,6,21.782
1825,7,24.669
1825,8,21.188
1825,9,16.196
1825,10,11.652
1825,11,3.933
1825,12,-1.138
1826,1,-2.076
1826,2,-0.752
1826,3,2.725
1826,4,6.528
1826,5,18.746
1826,6,20.506
1826,7,22.153
1826,8,21.859
1826,9,18.061
1826,10,11.26
1826,11,4.517
1826,12,-1.103
1827,1,-5.666
1827,2,-0.721
1827,3,3.519
1827,4,10.802
1827,5,14.712
1827,6,19.165
1827,7,22.174
1827,8,20.842
1827,9,16.926
1827,10,10.495
1827,11,1.973
1827,12,-0.365
1828,1,0.015
1828,2,3.472
1828,3,4.647
1828,4,6.987
1828,5,15.581
1828,6,22.026
1828,7,22.101
1828,8,22.836
1828,9,17.506
1828,10,10.411
1828,11,5.572
1828,12,2.225
1829,1,-3.782
1829,2,-5.62
1829,3,0.894
1829,4,8.953
1829,5,16.338
1829,6,19.879
1829,7,21.272
1829,8,21.288
1829,9,14.784
1829,10,10.334
1829,11,3.737
1829,12,2.957
1830,1,-3.474
1830,2,-3.009
1830,3,3.454
1830,4,10.817
1830,5,14.496
1830,6,19.307
1830,7,23.542
1830,8,21.893
1830,9,16.817
1830,10,11.255
1830,11,7.935
1830,12,0.54
1831,1,-5.645
1831,2,-4.838
1831,3,4.733
1831,4,9.387
1831,5,15.523
1831,6,22.144
1831,7,22.351
1831,8,22.194
1831,9,17.209
1831,10,11.244
1831,11,4.247
1831,12,-7.086
1832,1,-3.076
1832,2,-1.596
1832,3,3.155
1832,4,7.463
1832,5,13.386
1832,6,18.588
1832,7,21.235
1832,8,20.861
1832,9,16.24
1832,10,10.508
1832,11,5.025
1832,12,-0.02
1833,1,-0.568
1833,2,-2.572
1833,3,1.044
1833,4,10.623
1833,5,15.767
1833,6,17.713
1833,7,21.656
1833,8,20.055
1833,9,17.01
1833,10,9.681
1833,11,3.253
1833,12,-0.601
1834,1,-4.206
1834,2,1.684
1834,3,3.517
1834,4,9.265
1834,5,13.863
1834,6,18.572
1834,7,23.458
1834,8,21.454
1834,9,16.51
1834,10,8.781
1834,11,3.309
1834,12,-2.018
1835,1,-3.748
1835,2,-4.728
1835,3,1.133
1835,4,7.371
1835,5,14.329
1835,6,18.912
1835,7,21.824
1835,8,20.101
1835,9,14.492
1835,10,12.342
1835,11,4.681
1835,12,-4.432
1836,1,-3.871
1836,2,-7.178
1836,3,-1.079
1836,4,6.708
1836,5,14.786
1836,6,17.542
1836,7,21.736
1836,8,18.667
1836,9,16.539
1836,10,6.421
1836,11,2.178
1836,12,-2.602
1837,1,-6.069
1837,2,-2.823
1837,3,0.459
1837,4,6.523
1837,5,12.93
1837,6,18.259
1837,7,20.32
1837,8,19.471
1837,9,14.916
1837,10,9.284
1837,11,4.411
1837,12,-1.062
1838,1,0.308
1838,2,-6.569
1838,3,2.943
1838,4,5.418
1838,5,12.751
1838,6,20.654
1838,7,23.924
1838,8,21.962
1838,9,17.25
1838,10,9.125
1838,11,2.204
1838,12,-3.735
1839,1,-3.261
1839,2,-1.145
1839,3,2.904
1839,4,9.93
1839,5,14.49
1839,6,17.259
1839,7,22.033
1839,8,19.996
1839,9,16.761
1839,10,11.444
1839,11,2.322
1839,12,-1.06
1840,1,-6.897
1840,2,0.819
1840,3,3.786
1840,4,9.803
1840,5,14.626
1840,6,18.924
1840,7,21.99
1840,8,21.74
1840,9,15.462
1840,10,10.132
1840,11,4.192
1840,12,-3.07
1841,1,-2.129
1841,2,-3.756
1841,3,1.849
1841,4,6.496
1841,5,13.028
1841,6,20.893
1841,7,21.883
1841,8,21.325
1841,9,17.985
1841,10,7.525
1841,11,3.249
1841,12,-0.246
1842,1,-0.521
1842,2,1.764
1842,3,6.35
1842,4,10.103
1842,5,13.374
1842,6,18.32
1842,7,22.434
1842,8,20.578
1842,9,16.021
1842,10,9.533
1842,11,2.353
1842,12,-2.211
1843,1,0.393
1843,2,-5.661
1843,3,-2.692
1843,4,7.98
1843,5,14.201
1843,6,19.798
1843,7,21.994
1843,8,21.561
1843,9,18.109
1843,10,8.844
1843,11,2.247
1843,12,-0.748
1844,1,-6.43
1844,2,-2.58
1844,3,3.088
1844,4,11.463
1844,5,16.189
1844,6,19.314
1844,7,21.61
1844,8,20.57
1844,9,16.615
1844,10,9.444
1844,11,3.62
1844,12,-1.314
1845,1,-1.126
1845,2,-1.792
1845,3,4.476
1845,4,8.869
1845,5,13.996
1845,6,19.865
1845,7,22.802
1845,8,22.279
1845,9,16.283
1845,10,10.764
1845,11,5.256
1845,12,-4.78
1846,1,-2.485
1846,2,-4.326
1846,3,2.943
1846,4,9.765
1846,5,15.499
1846,6,18.889
1846,7,21.616
1846,8,21.719
1846,9,19.354
1846,10,9.793
1846,11,6.624
1846,12,-1.309
1847,1,-2.44
1847,2,-2.198
1847,3,0.565
1847,4,7.739
1847,5,14.439
1847,6,18.751
1847,7,22.741
1847,8,21.009
1847,9,16.34
1847,10,9.083
1847,11,6.308
1847,12,1.316
1848,1,-0.585
1848,2,-2.31
1848,3,1.092
1848,4,8.936
1848,5,15.941
1848,6,20.036
1848,7,21.26
1848,8,21.298
1848,9,15.444
1848,10,10.227
1848,11,2.336
1848,12,2.309
1849,1,-4.925
1849,2,-5.264
1849,3,2.958
1849,4,7.5
1849,5,12.643
1849,6,19.953
1849,7,21.703
1849,8,20.942
1849,9,16.07
1849,10,9.617
1849,11,7.67
1849,12,-1.553
1850,1,-1.267
1850,2,-0.234
1850,3,1.675
1850,4,6.376
1850,5,11.799
1850,6,19.472
1850,7,22.519
1850,8,20.256
1850,9,16.201
1850,10,10.066
1850,11,5.676
1850,12,-1.815
1851,1,-1.706
1851,2,0.34
1851,3,3.72
1851,4,8.305
1851,5,14.07
1851,6,18.668
1851,7,22.063
1851,8,20.125
1851,9,17.049
1851,10,11.243
1851,11,3.003
1851,12,-4.338
1852,1,-5.853
1852,2,-1.907
1852,3,1.664
1852,4,5.737
1852,5,14.714
1852,6,19.512
1852,7,22.346
1852,8,19.738
1852,9,15.922
1852,10,11.231
1852,11,3.386
1852,12,1.985
1853,1,-2.93
1853,2,-0.899
1853,3,3.292
1853,4,8.334
1853,5,14.96
1853,6,20.583
1853,7,21.465
1853,8,21.347
1853,9,17.41
1853,10,9.054
1853,11,5.742
1853,12,-1.625
1854,1,-2.963
1854,2,-2.615
1854,3,2.35
1854,4,7.337
1854,5,15.441
1854,6,19.86
1854,7,23.627
1854,8,21.702
1854,9,17.821
1854,10,11.679
1854,11,4.875
1854,12,-3.999
1855,1,-1.385
1855,2,-5.677
1855,3,1.297
1855,4,7.908
1855,5,14.315
1855,6,18.367
1855,7,22.614
1855,8,20.067
1855,9,17.037
1855,10,9.705
1855,11,5.212
1855,12,-0.539
1856,1,-7.606
1856,2,-5.994
1856,3,-1.921
1856,4,9.14
1856,5,13.254
1856,6,20.723
1856,7,23.437
1856,8,19.845
1856,9,17.116
1856,10,10.003
1856,11,4.295
1856,12,-2.944
1857,1,-8.997
1857,2,0.952
1857,3,0.741
1857,4,5.175
1857,5,13.461
1857,6,18.167
1857,7,21.817
1857,8,20.498
1857,9,16.434
1857,10,9.787
1857,11,4.01
1857,12,1.188
1858,1,0.444
1858,2,-4.784
1858,3,1.514
1858,4,8.372
1858,5,12.634
1858,6,21.226
1858,7,22.221
1858,8,20.05
1858,9,16.472
1858,10,11.535
1858,11,2.474
1858,12,-1.207
1859,1,-2.66
1859,2,-0.656
1859,3,5.448
1859,4,7.757
1859,5,15.305
1859,6,18.178
1859,7,20.966
1859,8,20.35
1859,9,15.432
1859,10,8.253
1859,11,5.581
1859,12,-3.269
1860,1,-2.398
1860,2,-3.157
1860,3,4.236
1860,4,7.706
1860,5,15.192
1860,6,19.389
1860,7,21.441
1860,8,20.977
1860,9,15.696
1860,10,10.492
1860,11,5.201
1860,12,-3.166
1861,1,-4.056
1861,2,0.158
1861,3,2.06
1861,4,8.908
1861,5,12.855
1861,6,19.925
1861,7,21.491
1861,8,20.306
1861,9,17.265
1861,10,12.414
1861,11,4.052
1861,12,-0.419
1862,1,-3.635
1862,2,-3.039
1862,3,1.217
1862,4,7.501
1862,5,14.741
1862,6,18.085
1862,7,21.396
1862,8,21.528
1862,9,17.237
1862,10,11.575
1862,11,4.297
1862,12,-0.953
1863,1,-0.914
1863,2,-2.274
1863,3,-0.905
1863,4,7.629
1863,5,15.769
1863,6,18.444
1863,7,22.383
1863,8,22.668
1863,9,15.167
1863,10,9.992
1863,11,5.564
1863,12,-2.047
1864,1,-2.948
1864,2,-1.04
1864,3,1.709
1864,4,7.256
1864,5,16.269
1864,6,19.673
1864,7,22.55
1864,8,22.709
1864,9,15.804
1864,10,9.475
1864,11,4.47
1864,12,-1.189
1865,1,-6.417
1865,2,-2.924
1865,3,5.034
1865,4,9.987
1865,5,14.74
1865,6,21.715
1865,7,21.818
1865,8,20.732
1865,9,19.491
1865,10,9.764
1865,11,4.728
1865,12,-0.086
1866,1,-4.804
1866,2,-2.359
1866,3,0.814
1866,4,9.785
1866,5,13.393
1866,6,19.856
1866,7,23.837
1866,8,18.791
1866,9,17.125
1866,10,11.004
1866,11,5.415
1866,12,-2.331
1867,1,-6.872
1867,2,0.828
1867,3,0.561
1867,4,8.706
1867,5,12.383
1867,6,19.838
1867,7,21.515
1867,8,21.189
1867,9,16.838
1867,10,10.926
1867,11,4.955
1867,12,-4.014
1868,1,-5.276
1868,2,-6.853
1868,3,1.899
1868,4,6.178
1868,5,12.748
1868,6,19.408
1868,7,24.641
1868,8,21.909
1868,9,16.559
1868,10,8.646
1868,11,3.962
1868,12,-3.89
1869,1,-0.956
1869,2,-0.494
1869,3,-0.15
1869,4,8.763
1869,5,13.881
1869,6,19.728
1869,7,21.671
1869,8,20.769
1869,9,17.488
1869,10,8.117
1869,11,2.31
1869,12,-0.816
1870,1,0.899
1870,2,-2.36
1870,3,-0.216
1870,4,9.338
1870,5,15.149
1870,6,22.016
1870,7,23.62
1870,8,22.354
1870,9,17.806
1870,10,11.607
1870,11,4.959
1870,12,-0.997
1871,1,-3.77
1871,2,-2.741
1871,3,5.538
1871,4,10.194
1871,5,15.184
1871,6,19.602
1871,7,21.206
1871,8,22.086
1871,9,14.437
1871,10,11.433
1871,11,2.232
1871,12,-3.701
1872,1,-3.691
1872,2,-2.903
